context_id,context_group,label,scenario_id,scenario_group,baseline_tier,tier,tier_short,tier_changed,proxy_status_changed,n_criterion_conditions_changed,changed_criterion_conditions,quantitative_fidelity_vector_changed,n_quantitative_fidelity_conditions_changed,changed_quantitative_fidelity_conditions,reference_reliability_pass,fidelity_complete,quantitative_fidelity_pass,ranking_fidelity_pass,quantitative_recovery_pass,quantitative_rank_pass,quantitative_amplitude_pass,quantitative_hit_recall_pass,measurement_required_eligible
periscope_guide:tomm20_mito,main4,PERISCOPE anti-TOMM20 (guide),relative:top5pct_quantitative_min:looser,single32,not_identifiable,not_identifiable,N,False,False,0,,False,0,,False,True,True,True,True,True,True,True,False
periscope_guide:tomm20_mito,main4,PERISCOPE anti-TOMM20 (guide),relative:top5pct_quantitative_min:tighter,single32,not_identifiable,not_identifiable,N,False,False,0,,False,0,,False,True,True,True,True,True,True,True,False
periscope_guide:tomm20_mito,main4,PERISCOPE anti-TOMM20 (guide),relative:top5pct_ranking_min:looser,single32,not_identifiable,not_identifiable,N,False,False,0,,False,0,,False,True,True,True,True,True,True,True,False
periscope_guide:tomm20_mito,main4,PERISCOPE anti-TOMM20 (guide),relative:top5pct_ranking_min:tighter,single32,not_identifiable,not_identifiable,N,False,False,0,,False,0,,False,True,True,True,True,True,True,True,False
periscope_guide:tomm20_mito,main4,PERISCOPE anti-TOMM20 (guide),relative:reliability_min:looser,single32,not_identifiable,not_identifiable,N,False,False,0,,False,0,,False,True,True,True,True,True,True,True,False
periscope_guide:tomm20_mito,main4,PERISCOPE anti-TOMM20 (guide),relative:reliability_min:tighter,single32,not_identifiable,not_identifiable,N,False,False,0,,False,0,,False,True,True,True,True,True,True,True,False
periscope_guide:tomm20_mito,main4,PERISCOPE anti-TOMM20 (guide),relative:measurement_recoverability_max_exclusive:looser,single32,not_identifiable,not_identifiable,N,False,False,0,,False,0,,False,True,True,True,True,True,True,True,False
periscope_guide:tomm20_mito,main4,PERISCOPE anti-TOMM20 (guide),relative:measurement_recoverability_max_exclusive:tighter,single32,not_identifiable,not_identifiable,N,False,False,0,,False,0,,False,True,True,True,True,True,True,True,False
periscope_guide:tomm20_mito,main4,PERISCOPE anti-TOMM20 (guide),relative:variance_ratio_min:looser,single32,not_identifiable,not_identifiable,N,False,False,0,,False,0,,False,True,True,True,True,True,True,True,False
periscope_guide:tomm20_mito,main4,PERISCOPE anti-TOMM20 (guide),relative:variance_ratio_min:tighter,single32,not_identifiable,not_identifiable,N,False,False,0,,False,0,,False,True,True,True,True,True,True,True,False
periscope_guide:tomm20_mito,main4,PERISCOPE anti-TOMM20 (guide),relative:variance_ratio_max:looser,single32,not_identifiable,not_identifiable,N,False,False,0,,False,0,,False,True,True,True,True,True,True,True,False
periscope_guide:tomm20_mito,main4,PERISCOPE anti-TOMM20 (guide),relative:variance_ratio_max:tighter,single32,not_identifiable,not_identifiable,N,False,False,0,,False,0,,False,True,True,True,True,True,True,True,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",baseline,baseline,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",absolute:all gates:looser,joint4,unresolved,unresolved,U,False,False,1,top5pct_quantitative_min,True,1,quantitative_hit_recall_pass,True,True,False,False,True,False,True,True,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",absolute:all gates:tighter,joint4,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",absolute:recoverability_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",absolute:recoverability_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",absolute:magnitude_spearman_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",absolute:magnitude_spearman_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",absolute:top5pct_quantitative_min:looser,single32,unresolved,unresolved,U,False,False,1,top5pct_quantitative_min,True,1,quantitative_hit_recall_pass,True,True,False,False,True,False,True,True,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",absolute:top5pct_quantitative_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",absolute:top5pct_ranking_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",absolute:top5pct_ranking_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",absolute:reliability_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",absolute:reliability_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",absolute:measurement_recoverability_max_exclusive:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",absolute:measurement_recoverability_max_exclusive:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",absolute:variance_ratio_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",absolute:variance_ratio_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",absolute:variance_ratio_max:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",absolute:variance_ratio_max:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",relative:all gates:looser,joint4,unresolved,unresolved,U,False,False,1,top5pct_quantitative_min,True,1,quantitative_hit_recall_pass,True,True,False,False,True,False,True,True,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",relative:all gates:tighter,joint4,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",relative:recoverability_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",relative:recoverability_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",relative:magnitude_spearman_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",relative:magnitude_spearman_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",relative:top5pct_quantitative_min:looser,single32,unresolved,unresolved,U,False,False,1,top5pct_quantitative_min,True,1,quantitative_hit_recall_pass,True,True,False,False,True,False,True,True,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",relative:top5pct_quantitative_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",relative:top5pct_ranking_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",relative:top5pct_ranking_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",relative:reliability_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",relative:reliability_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",relative:measurement_recoverability_max_exclusive:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",relative:measurement_recoverability_max_exclusive:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",relative:variance_ratio_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",relative:variance_ratio_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",relative:variance_ratio_max:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 25",relative:variance_ratio_max:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,False,False
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",baseline,baseline,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",absolute:all gates:looser,joint4,measurement_required,ranking_proxy,R,True,True,3,magnitude_spearman_min;top5pct_quantitative_min;measurement_recoverability_max_exclusive,True,2,quantitative_rank_pass;quantitative_hit_recall_pass,True,True,False,True,False,True,True,True,False
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",absolute:all gates:tighter,joint4,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",absolute:recoverability_min:looser,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",absolute:recoverability_min:tighter,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",absolute:magnitude_spearman_min:looser,single32,measurement_required,ranking_proxy,R,True,True,1,magnitude_spearman_min,True,1,quantitative_rank_pass,True,True,False,True,False,True,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",absolute:magnitude_spearman_min:tighter,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",absolute:top5pct_quantitative_min:looser,single32,measurement_required,measurement_required,M,False,False,1,top5pct_quantitative_min,True,1,quantitative_hit_recall_pass,True,True,False,False,False,False,True,True,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",absolute:top5pct_quantitative_min:tighter,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",absolute:top5pct_ranking_min:looser,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",absolute:top5pct_ranking_min:tighter,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",absolute:reliability_min:looser,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",absolute:reliability_min:tighter,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",absolute:measurement_recoverability_max_exclusive:looser,single32,measurement_required,unresolved,U,True,False,1,measurement_recoverability_max_exclusive,False,0,,True,True,False,False,False,False,True,False,False
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",absolute:measurement_recoverability_max_exclusive:tighter,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",absolute:variance_ratio_min:looser,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",absolute:variance_ratio_min:tighter,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",absolute:variance_ratio_max:looser,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",absolute:variance_ratio_max:tighter,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",relative:all gates:looser,joint4,measurement_required,ranking_proxy,R,True,True,3,magnitude_spearman_min;top5pct_quantitative_min;measurement_recoverability_max_exclusive,True,2,quantitative_rank_pass;quantitative_hit_recall_pass,True,True,False,True,False,True,True,True,False
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",relative:all gates:tighter,joint4,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",relative:recoverability_min:looser,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",relative:recoverability_min:tighter,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",relative:magnitude_spearman_min:looser,single32,measurement_required,ranking_proxy,R,True,True,1,magnitude_spearman_min,True,1,quantitative_rank_pass,True,True,False,True,False,True,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",relative:magnitude_spearman_min:tighter,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",relative:top5pct_quantitative_min:looser,single32,measurement_required,measurement_required,M,False,False,1,top5pct_quantitative_min,True,1,quantitative_hit_recall_pass,True,True,False,False,False,False,True,True,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",relative:top5pct_quantitative_min:tighter,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",relative:top5pct_ranking_min:looser,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",relative:top5pct_ranking_min:tighter,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",relative:reliability_min:looser,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",relative:reliability_min:tighter,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",relative:measurement_recoverability_max_exclusive:looser,single32,measurement_required,unresolved,U,True,False,1,measurement_recoverability_max_exclusive,False,0,,True,True,False,False,False,False,True,False,False
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",relative:measurement_recoverability_max_exclusive:tighter,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",relative:variance_ratio_min:looser,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",relative:variance_ratio_min:tighter,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",relative:variance_ratio_max:looser,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_25:ldh_release,OASIS_batch8,"OASIS LDH release, batch 25",relative:variance_ratio_max:tighter,single32,measurement_required,measurement_required,M,False,False,0,,False,0,,True,True,False,False,False,False,True,False,True
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",baseline,baseline,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",absolute:all gates:looser,joint4,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",absolute:all gates:tighter,joint4,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",absolute:recoverability_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",absolute:recoverability_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",absolute:magnitude_spearman_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",absolute:magnitude_spearman_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",absolute:top5pct_quantitative_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",absolute:top5pct_quantitative_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",absolute:top5pct_ranking_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",absolute:top5pct_ranking_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",absolute:reliability_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",absolute:reliability_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",absolute:measurement_recoverability_max_exclusive:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",absolute:measurement_recoverability_max_exclusive:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",absolute:variance_ratio_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",absolute:variance_ratio_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",absolute:variance_ratio_max:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",absolute:variance_ratio_max:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",relative:all gates:looser,joint4,unresolved,quantitative_proxy,Q,True,True,1,magnitude_spearman_min,True,1,quantitative_rank_pass,True,True,True,True,True,True,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",relative:all gates:tighter,joint4,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",relative:recoverability_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",relative:recoverability_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",relative:magnitude_spearman_min:looser,single32,unresolved,quantitative_proxy,Q,True,True,1,magnitude_spearman_min,True,1,quantitative_rank_pass,True,True,True,True,True,True,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",relative:magnitude_spearman_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",relative:top5pct_quantitative_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",relative:top5pct_quantitative_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",relative:top5pct_ranking_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",relative:top5pct_ranking_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",relative:reliability_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",relative:reliability_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",relative:measurement_recoverability_max_exclusive:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",relative:measurement_recoverability_max_exclusive:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",relative:variance_ratio_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",relative:variance_ratio_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",relative:variance_ratio_max:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:mtt_viability,OASIS_batch8,"OASIS metabolic activity, batch 26",relative:variance_ratio_max:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,True,False,True,True,False
oasis:prod_26:ldh_release,OASIS_batch8,"OASIS LDH release, batch 26",baseline,baseline,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,False,False,True,True,False
oasis:prod_26:ldh_release,OASIS_batch8,"OASIS LDH release, batch 26",absolute:all gates:looser,joint4,unresolved,unresolved,U,False,False,1,recoverability_min,True,1,quantitative_recovery_pass,True,True,False,False,True,False,True,True,False
oasis:prod_26:ldh_release,OASIS_batch8,"OASIS LDH release, batch 26",absolute:all gates:tighter,joint4,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,False,False,True,True,False
oasis:prod_26:ldh_release,OASIS_batch8,"OASIS LDH release, batch 26",absolute:recoverability_min:looser,single32,unresolved,unresolved,U,False,False,1,recoverability_min,True,1,quantitative_recovery_pass,True,True,False,False,True,False,True,True,False
oasis:prod_26:ldh_release,OASIS_batch8,"OASIS LDH release, batch 26",absolute:recoverability_min:tighter,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,False,False,True,True,False
oasis:prod_26:ldh_release,OASIS_batch8,"OASIS LDH release, batch 26",absolute:magnitude_spearman_min:looser,single32,unresolved,unresolved,U,False,False,0,,False,0,,True,True,False,False,False,False,True,True,False
