target,screen,gene,representation,n_cells,n_guides,cross_guide_constraint,median_neighbour_phase_distance,median_neighbour_raw_fluor_difference,median_random_raw_fluor_difference,raw_fluor_discrepancy_ratio,median_neighbour_endpoint_rms,median_random_endpoint_rms,endpoint_discrepancy_ratio
FeRhoNox,Biohub_OPS0067,REST,raw_thumbnail,24,4,True,0.951456997559025,2.8103781644858135,1.7986420252709203,1.5625000000000002,1.7118117809295654,1.2046879529953003,1.4209586381912231
FeRhoNox,Biohub_OPS0067,REV3L,phase172,24,4,True,0.8296478466266636,28.580555336269214,26.75480012590494,1.0682402859214977,1.1549034118652344,1.5016213655471802,0.7691043019294739
FeRhoNox,Biohub_OPS0067,REV3L,raw_thumbnail,24,4,True,1.0081404680190236,9.218040379513468,26.75480012590494,0.3445378151260505,1.4425737857818604,1.5016213655471802,0.960677444934845
FeRhoNox,Biohub_OPS0067,RFWD3,phase172,24,4,True,0.6865966611878793,1.5176042088223394,1.3489815189531904,1.1250000000000002,1.3061504364013672,1.5418148040771484,0.8471513390541077
FeRhoNox,Biohub_OPS0067,RFWD3,raw_thumbnail,24,4,True,0.9278583670746563,1.5738117721120555,1.3489815189531904,1.1666666666666667,1.6017520427703857,1.5418148040771484,1.0388745069503784
FeRhoNox,Biohub_OPS0067,RGP1,phase172,24,4,True,0.8763401581540463,27.09204550564324,1.1241512657943253,24.1,1.1513519287109375,1.5954258441925049,0.7216580510139465
FeRhoNox,Biohub_OPS0067,RGP1,raw_thumbnail,24,4,True,0.894079962891023,0.8993210126354603,1.1241512657943253,0.8,1.722583532333374,1.5954258441925049,1.0797014236450195
FeRhoNox,Biohub_OPS0067,RGPD8,phase172,24,4,True,0.7377236362700058,1.9110571518503532,1.5738117721120555,1.2142857142857144,1.4571858644485474,1.6304553747177124,0.8937293887138367
FeRhoNox,Biohub_OPS0067,RGPD8,raw_thumbnail,24,4,True,0.8790394482632036,1.8823641582307018,1.5738117721120555,1.1960541861397878,1.739442229270935,1.6304553747177124,1.0668444633483887
FeRhoNox,Biohub_OPS0067,RHOA,phase172,24,4,True,0.8764472863651922,1.9170341798741268,1.5738117721120555,1.2180835178920202,1.0926148891448975,1.33187997341156,0.8203553557395935
FeRhoNox,Biohub_OPS0067,RHOA,raw_thumbnail,24,4,True,0.9427785998230718,1.1084089283891931,1.5738117721120555,0.7042830330984933,1.2842265367507935,1.33187997341156,0.9642209410667419
FeRhoNox,Biohub_OPS0067,RHOF,phase172,24,4,True,0.8033617742818993,1.6862268986914886,5.508341202392194,0.30612244897959195,1.0513145923614502,1.3361272811889648,0.7868371605873108
FeRhoNox,Biohub_OPS0067,RHOF,raw_thumbnail,24,4,True,0.9264843101022806,2.248302531588651,5.508341202392194,0.4081632653061225,1.3429360389709473,1.3361272811889648,1.0050958395004272
FeRhoNox,Biohub_OPS0067,RHOG,phase172,24,4,True,0.865660773457771,0.6182831961868789,0.7869058860560277,0.7857142857142857,1.0465810298919678,1.3001141548156738,0.8049916625022888
FeRhoNox,Biohub_OPS0067,RHOG,raw_thumbnail,24,4,True,0.9583424594260066,1.461396645532623,0.7869058860560277,1.8571428571428572,1.2347909212112427,1.3001141548156738,0.9497557878494263
FeRhoNox,Biohub_OPS0067,RHOQ,phase172,24,4,True,0.8826893522704764,2.023472278429785,1.6300193354017718,1.2413793103448272,1.7671294212341309,1.6038916110992432,1.101776123046875
FeRhoNox,Biohub_OPS0067,RHOQ,raw_thumbnail,24,4,True,0.9556457313228031,5.788598548830496,1.6300193354017718,3.5512453276535556,1.370748519897461,1.6038916110992432,0.8546391129493713
FeRhoNox,Biohub_OPS0067,RICTOR,phase172,24,4,True,0.8290741563490323,26.52996987274608,4.186865247685874,6.336475693219285,1.0104570388793945,1.3553129434585571,0.7455525398254395
FeRhoNox,Biohub_OPS0067,RICTOR,raw_thumbnail,24,4,True,0.9795237191412947,14.712030582384237,4.186865247685874,3.513853375270613,1.1913392543792725,1.3553129434585571,0.8790141344070435
FeRhoNox,Biohub_OPS0067,RIOK2,phase172,24,4,True,0.9414359338081452,1.5176042088223398,1.461396645532623,1.0384615384615388,1.1075249910354614,1.4893468618392944,0.7436313033103943
FeRhoNox,Biohub_OPS0067,RIOK2,raw_thumbnail,24,4,True,0.9341932967227569,1.461396645532623,1.461396645532623,1.0,1.9975519180297852,1.4893468618392944,1.3412268161773682
FeRhoNox,Biohub_OPS0067,RNF11,phase172,24,4,True,0.890537131068277,0.8993210126354603,0.8993210126354603,1.0,1.141420841217041,1.3570538759231567,0.8411020636558533
FeRhoNox,Biohub_OPS0067,RNF11,raw_thumbnail,24,4,True,0.9301423580510152,1.6300193354017718,0.8993210126354603,1.8125,0.974521815776825,1.3570538759231567,0.7181158065795898
FeRhoNox,Biohub_OPS0067,RNF146,phase172,24,4,True,0.7852742740471819,0.9555285759251766,2.1920949682989344,0.43589743589743596,1.2842762470245361,1.446314811706543,0.8879645466804504
FeRhoNox,Biohub_OPS0067,RNF146,raw_thumbnail,24,4,True,0.8692358783977536,2.014478862465187,2.1920949682989344,0.9189742650741187,1.4405406713485718,1.446314811706543,0.9960076808929443
FeRhoNox,Biohub_OPS0067,RNF20,phase172,24,4,True,0.7890480995504928,28.103781644858135,26.305139619587212,1.0683760683760684,0.9832381010055542,1.468894124031067,0.6693730354309082
FeRhoNox,Biohub_OPS0067,RNF20,raw_thumbnail,24,4,True,0.789924409339787,4.075710451524138,26.305139619587212,0.15493970039563298,1.4766743183135986,1.468894124031067,1.0052965879440308
FeRhoNox,Biohub_OPS0067,RNF41,phase172,24,4,True,0.8471394289451261,2.1358874050092185,2.023472278429786,1.0555555555555556,0.9905486106872559,1.506176233291626,0.6576578617095947
FeRhoNox,Biohub_OPS0067,RNF41,raw_thumbnail,24,4,True,0.9513508899560426,1.3489815189531904,2.023472278429786,0.6666666666666666,1.790858268737793,1.506176233291626,1.1890097856521606
FeRhoNox,Biohub_OPS0067,RPA2,phase172,24,4,True,0.8592749897385136,3.934529430280139,2.492701140521719,1.5784200385356455,1.3117504119873047,2.0138609409332275,0.6513609886169434
FeRhoNox,Biohub_OPS0067,RPA2,raw_thumbnail,24,4,True,0.9616374984501399,2.9989937515083827,2.492701140521719,1.203110033030553,2.130450963973999,2.0138609409332275,1.0578937530517578
FeRhoNox,Biohub_OPS0067,RPF2,phase172,24,4,True,0.6809776068214393,0.5058680696074465,0.8993210126354603,0.5625000000000001,1.163942575454712,1.7970309257507324,0.6477031707763672
FeRhoNox,Biohub_OPS0067,RPF2,raw_thumbnail,24,4,True,0.8714059704729508,2.922793291065246,0.8993210126354603,3.2500000000000004,1.8285890817642212,1.7970309257507324,1.0175613164901733
FeRhoNox,Biohub_OPS0067,RPL15,phase172,24,4,True,0.7797154294181241,1.2365663923737578,2.023472278429786,0.6111111111111109,1.1824431419372559,1.7408334016799927,0.6792396903038025
FeRhoNox,Biohub_OPS0067,RPL15,raw_thumbnail,24,4,True,0.9648728017322706,1.3489815189531904,2.023472278429786,0.6666666666666666,1.910979986190796,1.7408334016799927,1.0977386236190796
FeRhoNox,Biohub_OPS0067,RPL18,phase172,24,4,True,0.8703383438092838,2.023472278429786,1.7986420252709208,1.125,1.2328290939331055,1.4958078861236572,0.8241894841194153
FeRhoNox,Biohub_OPS0067,RPL18,raw_thumbnail,24,4,True,0.940539559487622,9.78011601241063,1.7986420252709208,5.437499999999999,1.377483606338501,1.4958078861236572,0.920896053314209
FeRhoNox,Biohub_OPS0067,RPL23,phase172,24,4,True,0.8771312156124372,0.8482911388534957,1.686226898691488,0.5030705769856771,1.298802137374878,1.6428066492080688,0.790599524974823
FeRhoNox,Biohub_OPS0067,RPL23,raw_thumbnail,24,4,True,0.8720453141494001,1.0857401340576733,1.686226898691488,0.6438873291015627,1.2114837169647217,1.6428066492080688,0.7374475598335266
FeRhoNox,Biohub_OPS0067,RPL26,phase172,24,4,True,0.8805291936736117,0.7869058860560277,1.5738117721120555,0.5,1.2521493434906006,1.3713891506195068,0.9130517840385437
FeRhoNox,Biohub_OPS0067,RPL26,raw_thumbnail,24,4,True,0.9183794876589362,1.3489815189531904,1.5738117721120555,0.8571428571428571,1.1451741456985474,1.3713891506195068,0.8350468277931213
FeRhoNox,Biohub_OPS0067,RPL27A,phase172,24,4,True,0.7063127724604368,1.1241512657943256,1.7986420252709208,0.625,1.2862812280654907,1.7714565992355347,0.7261149883270264
FeRhoNox,Biohub_OPS0067,RPL27A,raw_thumbnail,24,4,True,0.9181251468137979,18.885741265344663,1.7986420252709208,10.499999999999996,1.6548528671264648,1.7714565992355347,0.9341763257980347
FeRhoNox,Biohub_OPS0067,RPL30,phase172,24,4,True,0.7519928038891849,1.5176042088223392,2.697963037906381,0.5625,1.5158321857452393,1.8720811605453491,0.8097043037414551
FeRhoNox,Biohub_OPS0067,RPL30,raw_thumbnail,24,4,True,0.8859882673866948,1.419620916158252,2.697963037906381,0.5261824925740561,1.7470139265060425,1.8720811605453491,0.9331935048103333
FeRhoNox,Biohub_OPS0067,RPL32,phase172,24,4,True,0.8405495969785629,19.222986645082962,16.974684113494312,1.1324503311258278,1.2920725345611572,1.451549768447876,0.8901331424713135
FeRhoNox,Biohub_OPS0067,RPL32,raw_thumbnail,24,4,True,0.9315880616906145,26.754800125904943,16.974684113494312,1.576158940397351,1.4521489143371582,1.451549768447876,1.0004128217697144
FeRhoNox,Biohub_OPS0067,RPL34,phase172,24,4,True,0.8414140390940058,1.292773955663474,1.6715969454658413,0.7733765960568941,1.4034299850463867,1.8272273540496826,0.768065333366394
FeRhoNox,Biohub_OPS0067,RPL34,raw_thumbnail,24,4,True,0.9604870434642806,2.023472278429786,1.6715969454658413,1.2105024981760084,1.5311555862426758,1.8272273540496826,0.8379666805267334
FeRhoNox,Biohub_OPS0067,RPL35,phase172,24,4,True,0.7717601174862188,7.981473987139711,2.2483025315886507,3.5500000000000003,1.4142266511917114,1.4353516101837158,0.9852823615074158
FeRhoNox,Biohub_OPS0067,RPL35,raw_thumbnail,24,4,True,0.9528519116079339,2.023472278429786,2.2483025315886507,0.9000000000000001,1.4095919132232666,1.4353516101837158,0.9820533990859985
FeRhoNox,Biohub_OPS0067,RPL37A,phase172,24,4,True,0.895500144470621,1.292773955663474,1.461396645532623,0.8846153846153845,1.1325840950012207,1.6496105194091797,0.6865766644477844
FeRhoNox,Biohub_OPS0067,RPL37A,raw_thumbnail,24,4,True,0.8662410008787474,2.3607176581680833,1.461396645532623,1.6153846153846154,1.496429204940796,1.6496105194091797,0.9071409106254578
FeRhoNox,Biohub_OPS0067,RPL41,phase172,24,4,True,0.7519097608698284,27.9913665182787,2.8103781644858135,9.959999999999999,1.6498111486434937,1.8450615406036377,0.8941767811775208
FeRhoNox,Biohub_OPS0067,RPL41,raw_thumbnail,24,4,True,0.7097349050389508,1.686226898691488,2.8103781644858135,0.6,1.4017143249511719,1.8450615406036377,0.7597114443778992
FeRhoNox,Biohub_OPS0067,RPL5,phase172,24,4,True,0.8465240626386596,2.276406313233509,1.7986420252709205,1.2656250000000002,1.0138311386108398,1.6491633653640747,0.614754855632782
FeRhoNox,Biohub_OPS0067,RPL5,raw_thumbnail,24,4,True,0.98102150707517,27.28452570570572,1.7986420252709205,15.169514179229736,1.7682325839996338,1.6491633653640747,1.072199821472168
FeRhoNox,Biohub_OPS0067,RPL9,phase172,24,4,True,0.760475288050566,13.15256980979361,1.8751143637286272,7.01427606988194,1.2436013221740723,2.0538268089294434,0.6055044531822205
FeRhoNox,Biohub_OPS0067,RPL9,raw_thumbnail,24,4,True,0.8421624668673089,4.2358320218967105,1.8751143637286272,2.2589726279275273,2.3005993366241455,2.0538268089294434,1.1201525926589966
FeRhoNox,Biohub_OPS0067,RPLP1,phase172,24,4,True,0.8176155278195759,2.047561356648143,1.9110571518503532,1.0714286355411304,0.9870582222938538,1.472029685974121,0.6705423593521118
FeRhoNox,Biohub_OPS0067,RPLP1,raw_thumbnail,24,4,True,0.9062753065674356,3.260038670803543,1.9110571518503532,1.7058823529411762,1.4842770099639893,1.472029685974121,1.0083199739456177
FeRhoNox,Biohub_OPS0067,RPLP2,raw_thumbnail,24,4,True,0.863866279852225,1.461396645532623,1.5738117721120553,0.9285714285714288,1.7948181629180908,1.8811434507369995,0.9541102051734924
FeRhoNox,Biohub_OPS0067,RPRD1A,phase172,24,4,True,0.8849989826136101,19.56023202482126,26.08030936642835,0.75,1.0438364744186401,1.5316507816314697,0.6815107464790344
FeRhoNox,Biohub_OPS0067,RPRD1A,raw_thumbnail,24,4,True,0.7829177401881441,16.86226898691488,26.08030936642835,0.646551724137931,1.7887029647827148,1.5316507816314697,1.1678268909454346
FeRhoNox,Biohub_OPS0067,RPS10,phase172,24,4,True,0.877221687152283,0.7512075308496089,1.686226898691488,0.4454961140950521,1.6183536052703857,1.6588352918624878,0.9755963087081909
FeRhoNox,Biohub_OPS0067,RPS10,raw_thumbnail,24,4,True,0.9750745514250478,3.134935760600966,1.686226898691488,1.8591423034667969,1.7090590000152588,1.6588352918624878,1.0302765369415283
FeRhoNox,Biohub_OPS0067,RPS14,phase172,24,4,True,0.726387272708553,0.8993210126354603,1.011736139214893,0.8888888888888888,1.0121285915374756,1.5633583068847656,0.6474066972732544
FeRhoNox,Biohub_OPS0067,RPS14,raw_thumbnail,24,4,True,0.9559444470005838,1.5738117721120553,1.011736139214893,1.5555555555555551,1.1380584239959717,1.5633583068847656,0.7279574871063232
FeRhoNox,Biohub_OPS0067,RPS16,phase172,24,4,True,0.7285848828975852,1.686226898691488,1.6862268986914881,0.9999999999999999,1.1068212985992432,1.4345898628234863,0.7715245485305786
FeRhoNox,Biohub_OPS0067,RPS16,raw_thumbnail,24,4,True,0.9499706173195871,1.6981380717714376,1.6862268986914881,1.0070638020833333,1.2204859256744385,1.4345898628234863,0.8507559895515442
FeRhoNox,Biohub_OPS0067,RPS19BP1,phase172,24,4,True,0.8043922622589448,0.44966050631773014,0.6744907594765952,0.6666666666666666,1.0004345178604126,1.2113322019577026,0.8258960843086243
FeRhoNox,Biohub_OPS0067,RPS19BP1,raw_thumbnail,24,4,True,0.9204469492874452,1.011736139214893,0.6744907594765952,1.5000000000000002,1.0126636028289795,1.2113322019577026,0.835991621017456
FeRhoNox,Biohub_OPS0067,RPS25,phase172,24,4,True,0.7851958927964504,9.386663069382617,5.058680696074465,1.8555555555555556,1.4494099617004395,1.6947625875473022,0.8552289009094238
FeRhoNox,Biohub_OPS0067,RPS25,raw_thumbnail,24,4,True,1.0369840359649451,1.4051890822429067,5.058680696074465,0.27777777777777773,1.8834917545318604,1.6947625875473022,1.1113601922988892
FeRhoNox,Biohub_OPS0067,RPS27A,phase172,24,4,True,0.8231196872090593,1.030198114425074,2.4731327847475155,0.4165559248490768,1.0833184719085693,1.472373366355896,0.735763430595398
FeRhoNox,Biohub_OPS0067,RPS27A,raw_thumbnail,24,4,True,1.0229395367033423,24.61891272089572,2.4731327847475155,9.954545454545453,1.6814801692962646,1.472373366355896,1.1420202255249023
FeRhoNox,Biohub_OPS0067,RPS28,phase172,24,4,True,0.9114476653317254,1.967264715140069,1.8509189357506275,1.0628583873351851,1.3293240070343018,1.6047724485397339,0.8283566832542419
FeRhoNox,Biohub_OPS0067,RPS28,raw_thumbnail,24,4,True,0.7995207526688384,3.7096991771212737,1.8509189357506275,2.0042472446892066,1.455025553703308,1.6047724485397339,0.906686544418335
FeRhoNox,Biohub_OPS0067,RPS29,phase172,24,4,True,0.79701041496237,2.8573461635769197,2.217293000059369,1.2886642241239263,1.1177290678024292,1.5638189315795898,0.7147432565689087
FeRhoNox,Biohub_OPS0067,RPS29,raw_thumbnail,24,4,True,0.8746318127499895,3.4286613606726926,2.217293000059369,1.546327598824733,1.548771619796753,1.5638189315795898,0.9903778433799744
FeRhoNox,Biohub_OPS0067,RPS3A,phase172,24,4,True,0.7462820015525269,0.7747013934777095,0.8993210126354603,0.8614292144775391,1.560860514640808,1.9197008609771729,0.8130748867988586
FeRhoNox,Biohub_OPS0067,RPS3A,raw_thumbnail,24,4,True,0.9178978867125998,0.7190513087667639,0.8993210126354603,0.7995491027832031,1.7004151344299316,1.9197008609771729,0.885770857334137
FeRhoNox,Biohub_OPS0067,RPS4X,phase172,24,4,True,0.672974750253917,1.0107704147845915,1.3489815189531904,0.7492841084798176,1.5017669200897217,2.614405393600464,0.5744200944900513
FeRhoNox,Biohub_OPS0067,RPS4X,raw_thumbnail,24,4,True,1.0070125069732145,10.537762849674717,1.3489815189531904,7.811643600463867,2.8704769611358643,2.614405393600464,1.0979464054107666
FeRhoNox,Biohub_OPS0067,RPS5,phase172,24,4,True,0.7473242539656726,5.094731549274536,2.9227932910652457,1.7431036142202525,1.2397066354751587,1.1590930223464966,1.0695488452911377
FeRhoNox,Biohub_OPS0067,RPS5,raw_thumbnail,24,4,True,0.8037911675821476,3.3522970872933318,2.9227932910652457,1.1469497680664062,1.261810064315796,1.1590930223464966,1.088618516921997
FeRhoNox,Biohub_OPS0067,RPS6,phase172,24,4,True,0.8792293165756417,26.979630379063806,3.8221143037007064,7.058823529411764,1.1122101545333862,1.3012295961380005,0.8547378182411194
FeRhoNox,Biohub_OPS0067,RPS6,raw_thumbnail,24,4,True,0.9875956115316833,3.653491613831557,3.8221143037007064,0.9558823529411763,1.2022050619125366,1.3012295961380005,0.923899233341217
FeRhoNox,Biohub_OPS0067,RPS6KA4,phase172,24,4,True,0.5900891176770604,3.260038670803543,12.365663923737579,0.2636363636363636,1.5299441814422607,1.8434430360794067,0.8299384117126465
FeRhoNox,Biohub_OPS0067,RPS6KA4,raw_thumbnail,24,4,True,0.7447388966724346,32.26314132829714,12.365663923737579,2.6090909090909093,2.051121711730957,1.8434430360794067,1.1126580238342285
FeRhoNox,Biohub_OPS0067,RPS8,phase172,24,4,True,0.6839604719057678,0.9503178665323746,1.461396645532623,0.6502805856557993,1.1658668518066406,1.573546051979065,0.740916907787323
FeRhoNox,Biohub_OPS0067,RPS8,raw_thumbnail,24,4,True,0.8677302674094749,1.2648571437573422,1.461396645532623,0.8655125544621394,1.484708547592163,1.573546051979065,0.9435431361198425
FeRhoNox,Biohub_OPS0067,RPS9,phase172,24,4,True,0.7454566209138194,5.56454876568191,3.2600386708035436,1.7068965517241377,1.3847050666809082,1.7318187952041626,0.799566924571991
FeRhoNox,Biohub_OPS0067,RPS9,raw_thumbnail,24,4,True,0.9244078008761195,27.003719457282166,3.2600386708035436,8.283251269110318,1.9947147369384766,1.7318187952041626,1.1518033742904663
FeRhoNox,Biohub_OPS0067,RPSA,phase172,24,4,True,0.8684405896804386,1.2365663923737578,1.2365663923737578,1.0,1.2527945041656494,1.7498317956924438,0.7159513831138611
FeRhoNox,Biohub_OPS0067,RPSA,raw_thumbnail,24,4,True,0.7233962809393657,1.6300193354017718,1.2365663923737578,1.3181818181818183,1.4426188468933105,1.7498317956924438,0.8244328498840332
FeRhoNox,Biohub_OPS0067,RPTOR,phase172,24,4,True,0.7419755639400355,1.1803588290840417,5.395926075812762,0.21875,1.0129517316818237,1.4820144176483154,0.6834965348243713
FeRhoNox,Biohub_OPS0067,RPTOR,raw_thumbnail,24,4,True,0.956837232215024,2.0796798417195017,5.395926075812762,0.38541666666666663,1.4973127841949463,1.4820144176483154,1.0103226900100708
FeRhoNox,Biohub_OPS0067,RRM1,phase172,24,4,True,0.8151374726228832,3.147623544224111,3.372453797382976,0.9333333333333333,1.263959288597107,1.8191759586334229,0.694797694683075
FeRhoNox,Biohub_OPS0067,RRM1,raw_thumbnail,24,4,True,0.8725561730313875,5.969872571800332,3.372453797382976,1.7701866149902346,1.6791431903839111,1.8191759586334229,0.92302405834198
FeRhoNox,Biohub_OPS0067,RRN3,phase172,24,4,True,0.7564496289273199,1.9110571518503532,2.922793291065246,0.6538461538461539,1.0867128372192383,1.33607816696167,0.8133602142333984
FeRhoNox,Biohub_OPS0067,RRN3,raw_thumbnail,24,4,True,0.7850599249608632,26.305139619587212,2.922793291065246,8.999999999999998,1.7575758695602417,1.33607816696167,1.3154737949371338
FeRhoNox,Biohub_OPS0067,RRP7A,phase172,24,4,True,0.8550470891401056,1.34898151895319,2.8103781644858135,0.4799999999999998,1.1246163845062256,1.6206134557724,0.6939448714256287
FeRhoNox,Biohub_OPS0067,RRP7A,raw_thumbnail,24,4,True,0.9687572309281738,2.4731327847475164,2.8103781644858135,0.8800000000000002,1.428295373916626,1.6206134557724,0.8813300728797913
FeRhoNox,Biohub_OPS0067,RRS1,phase172,24,4,True,0.9442160283865899,2.697963037906381,3.7096991771212733,0.7272727272727273,1.2393710613250732,1.3241369724273682,0.9359840154647827
FeRhoNox,Biohub_OPS0067,RRS1,raw_thumbnail,24,4,True,0.9431039869029152,5.395926075812762,3.7096991771212733,1.4545454545454546,1.2962405681610107,1.3241369724273682,0.9789323806762695
FeRhoNox,Biohub_OPS0067,RSL24D1,phase172,24,4,True,0.8812697762641728,0.5058680696074465,0.6055117907769185,0.8354388425011156,0.7387112379074097,1.4549857378005981,0.5077102780342102
FeRhoNox,Biohub_OPS0067,RSL24D1,raw_thumbnail,24,4,True,1.0160842285817833,1.0117361392148927,0.6055117907769185,1.6708776850022307,1.7261086702346802,1.4549857378005981,1.186340570449829
FeRhoNox,Biohub_OPS0067,RTTN,phase172,24,4,True,0.6735289275009685,1.774582965129882,1.8524412811003477,0.9579698872159564,1.31885826587677,1.5123311281204224,0.872069776058197
FeRhoNox,Biohub_OPS0067,RTTN,raw_thumbnail,24,4,True,0.9235899990262275,4.363542645358907,1.8524412811003477,2.3555632720336313,2.4564356803894043,1.5123311281204224,1.624271035194397
FeRhoNox,Biohub_OPS0067,RXRA,phase172,24,4,True,0.8916448544055162,1.5738117721120555,1.888143924603526,0.8335232031861796,1.0203382968902588,1.310410976409912,0.7786399126052856
FeRhoNox,Biohub_OPS0067,RXRA,raw_thumbnail,24,4,True,0.9730455303821929,2.416925221457799,1.888143924603526,1.280053490607347,1.0763330459594727,1.310410976409912,0.8213706016540527
FeRhoNox,Biohub_OPS0067,S100B,phase172,24,4,True,0.863029764909663,0.5058680696074465,0.5620756328971627,0.9000000000000001,1.0911035537719727,1.342697262763977,0.8126206994056702
FeRhoNox,Biohub_OPS0067,S100B,raw_thumbnail,24,4,True,0.8769430623683108,0.7731404534571517,0.5620756328971627,1.3755096435546876,1.2921043634414673,1.342697262763977,0.9623199701309204
FeRhoNox,Biohub_OPS0067,SACM1L,phase172,24,4,True,0.8967237991543613,34.76437789468951,1.461396645532623,23.788461538461537,1.147917628288269,1.2344746589660645,0.9298834800720215
FeRhoNox,Biohub_OPS0067,SACM1L,raw_thumbnail,24,4,True,0.9267297556217569,1.3208777373083325,1.461396645532623,0.903846153846154,1.1712987422943115,1.2344746589660645,0.9488236308097839
FeRhoNox,Biohub_OPS0067,SALL3,phase172,24,4,True,0.8268165084280193,0.7354549015322533,1.1241512657943253,0.6542312622070312,1.3462176322937012,1.4593825340270996,0.9224569797515869
FeRhoNox,Biohub_OPS0067,SALL3,raw_thumbnail,24,4,True,0.9858464537448511,1.1241512657943253,1.1241512657943253,1.0,1.6265442371368408,1.4593825340270996,1.1145427227020264
FeRhoNox,Biohub_OPS0067,SAMM50,phase172,24,4,True,0.9490574383998943,1.8752558775216992,1.8394546031930463,1.0194629833574076,1.4220621585845947,1.3857975006103516,1.0261688232421875
FeRhoNox,Biohub_OPS0067,SAMM50,raw_thumbnail,24,4,True,0.9371682596059866,1.8752558775216996,1.8394546031930463,1.0194629833574078,1.5316072702407837,1.3857975006103516,1.1052172183990479
FeRhoNox,Biohub_OPS0067,SARS,phase172,24,4,True,0.7173153896877738,28.44102702459643,3.7096991771212737,7.666666666666666,1.125907301902771,1.6456754207611084,0.6841612458229065
FeRhoNox,Biohub_OPS0067,SARS,raw_thumbnail,24,4,True,0.9898662816716306,3.25980452980046,3.7096991771212737,0.8787247628876658,1.7341794967651367,1.6456754207611084,1.0537798404693604
FeRhoNox,Biohub_OPS0067,SCAF4,phase172,24,4,True,0.9912673433444996,1.7199509220697067,1.4111219408100548,1.2188535039589623,1.2703648805618286,1.3403456211090088,0.9477890133857727
FeRhoNox,Biohub_OPS0067,SCAF4,raw_thumbnail,24,4,True,0.9398798583734868,1.20111847369811,1.4111219408100548,0.8511797874878253,1.297123670578003,1.3403456211090088,0.9677531123161316
FeRhoNox,Biohub_OPS0067,SCAF8,phase172,24,4,True,0.8434323773906247,15.681910157830838,5.546839815382746,2.827179201090513,1.5067253112792969,1.3913394212722778,1.0829315185546875
FeRhoNox,Biohub_OPS0067,SCAF8,raw_thumbnail,24,4,True,0.8370244390714464,3.0914159809343946,5.546839815382746,0.557329233189886,1.997741937637329,1.3913394212722778,1.4358408451080322
FeRhoNox,Biohub_OPS0067,SCAP,phase172,24,4,True,0.9093943200413763,0.7729483377623136,14.164305949008504,0.05457015264601932,1.3448145389556885,1.9216785430908203,0.6998124122619629
FeRhoNox,Biohub_OPS0067,SCAP,raw_thumbnail,24,4,True,0.913182905145373,13.489815189531907,14.164305949008504,0.9523809523809522,1.8289164304733276,1.9216785430908203,0.9517285823822021
FeRhoNox,Biohub_OPS0067,SCN10A,phase172,24,4,True,0.6959411792730508,0.8167301323609074,1.011736139214893,0.8072560628255208,1.6410386562347412,1.3736755847930908,1.1946333646774292
FeRhoNox,Biohub_OPS0067,SCN10A,raw_thumbnail,24,4,True,0.816057408868191,0.92914525894034,1.011736139214893,0.9183671739366318,1.1912310123443604,1.3736755847930908,0.867185115814209
FeRhoNox,Biohub_OPS0067,SCN8A,phase172,24,4,True,0.7315176120633328,3.226313789765973,2.135887405009218,1.5105261551706415,1.0429513454437256,1.280186653137207,0.8146869540214539
FeRhoNox,Biohub_OPS0067,SCN8A,raw_thumbnail,24,4,True,0.8191220629811449,1.7986420252709203,2.135887405009218,0.8421052631578947,1.0480314493179321,1.280186653137207,0.8186551928520203
FeRhoNox,Biohub_OPS0067,SCYL1,phase172,24,4,True,0.833627844868838,6.969737847924818,12.140833670578713,0.5740740740740742,0.9310634732246399,1.1916391849517822,0.7813300490379333
FeRhoNox,Biohub_OPS0067,SCYL1,raw_thumbnail,24,4,True,0.9328621434025177,19.189565375455985,12.140833670578713,1.5805805347583912,0.9892356395721436,1.1916391849517822,0.8301469683647156
FeRhoNox,Biohub_OPS0067,SDC1,phase172,24,4,True,0.7296143234776991,1.5738117721120555,1.5738117721120555,1.0,0.9172376394271851,1.3126733303070068,0.6987554430961609
FeRhoNox,Biohub_OPS0067,SDC1,raw_thumbnail,24,4,True,0.9735987035080482,1.4051890822429067,1.5738117721120555,0.8928571428571429,1.453779697418213,1.3126733303070068,1.1074954271316528
FeRhoNox,Biohub_OPS0067,SEC16A,phase172,24,4,True,0.9479694844280644,13.433607626242189,2.360717658168083,5.690476190476192,1.1259160041809082,1.2328615188598633,0.9132542610168457
FeRhoNox,Biohub_OPS0067,SEC16A,raw_thumbnail,24,4,True,0.7604149179789982,2.754170601196097,2.360717658168083,1.166666666666667,1.0548427104949951,1.2328615188598633,0.8556051850318909
FeRhoNox,Biohub_OPS0067,SEC22A,phase172,24,4,True,0.8817702052949874,0.9451972113715279,0.7869058860560278,1.2011566162109375,0.9875528812408447,1.2787983417510986,0.7722506523132324
FeRhoNox,Biohub_OPS0067,SEC22A,raw_thumbnail,24,4,True,0.9508956810189106,0.3934529430280139,0.7869058860560278,0.5,1.3410431146621704,1.2787983417510986,1.048674464225769
FeRhoNox,Biohub_OPS0067,SEC22C,phase172,24,4,True,0.8356139334464147,13.889223719099892,13.040154683214176,1.0651118837553877,1.1943897008895874,1.784149169921875,0.6694449782371521
FeRhoNox,Biohub_OPS0067,SEC22C,raw_thumbnail,24,4,True,0.9254672065729486,1.5116486222823642,13.040154683214176,0.11592259900323272,1.34443199634552,1.784149169921875,0.7535423636436462
