method_id,reporter_slug,destination_screen,gene_macro_feature_pearson,gene_response_magnitude_spearman
resmlp_52head,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0057,0.682653684169054,0.7687011367011367
resmlp_52head,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0045,0.6487970935801665,0.6492708012708013
resmlp_52head,plasma_membrane_atp1b3,Biohub_OPS0071,0.7446343588332335,0.6995722835722836
resmlp_52head,plasma_membrane_atp1b3,Biohub_OPS0032,0.7599378811816374,0.7492680772680773
resmlp_52head,plasma_membrane_slc3a2,Biohub_OPS0003,0.9089850733677546,0.8973623973623973
resmlp_52head,plasma_membrane_slc3a2,Biohub_OPS0004,0.9245935554305712,0.9090607410607412
resmlp_52head,proteasome_psmb7,Biohub_OPS0029,0.53093182357649,0.6203544563544564
resmlp_52head,proteasome_psmb7,Biohub_OPS0070,0.5367760770022869,0.0987408747408747
resmlp_52head,recycling_endosome_tfrc,Biohub_OPS0027,0.8396150122086207,0.9375794055794056
resmlp_52head,recycling_endosome_tfrc,Biohub_OPS0060,0.8771497458219528,0.9123172683172684
resmlp_52head,trans-golgi_vamp3,Biohub_OPS0030,0.5838410384021699,0.550070914070914
resmlp_52head,trans-golgi_vamp3,Biohub_OPS0059,0.5136592428510388,0.4058494538494538
multitab_pilot,5xupre,Biohub_OPS0009,0.7415690511465073,0.6746664866664867
multitab_pilot,5xupre,Biohub_OPS0001,0.7839068859815598,0.7874514554514555
multitab_pilot,5xupre,Biohub_OPS0008,0.7517873778939247,0.7322135042135042
multitab_pilot,5xupre,Biohub_OPS0007,0.7103751257061959,0.7586552546552546
multitab_pilot,5xupre,Biohub_OPS0005,0.7752511024475097,0.7378615498615498
multitab_pilot,5xupre,Biohub_OPS0006,0.7530403807759285,0.7136812256812257
multitab_pilot,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0065,0.8876946593324343,0.8871022311022311
multitab_pilot,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0033,0.8971326785782973,0.8578748218748219
multitab_pilot,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0074,0.897787286589543,0.9077248877248876
multitab_pilot,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0076,0.8491592835634947,0.8586160746160746
multitab_pilot,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0072,0.904222169270118,0.9176964176964176
multitab_pilot,autophagosome_atg101,Biohub_OPS0031,0.7229324082533518,0.6693803373803374
multitab_pilot,autophagosome_atg101,Biohub_OPS0054,0.6973927008608977,0.6810450210450211
multitab_pilot,autophagosome_map1lc3b,Biohub_OPS0040,0.8085324385513862,0.6591800151800152
multitab_pilot,autophagosome_map1lc3b,Biohub_OPS0017,0.6866280330965916,0.5643160443160443
multitab_pilot,autophagosome_map1lc3b,Biohub_OPS0016,0.6784407999366522,0.5089026889026889
multitab_pilot,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0073,0.5467675817975154,0.4344424944424944
multitab_pilot,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0050,0.5834464415286978,0.5921905001905002
multitab_pilot,cell_proliferation_marker_mki67,Biohub_OPS0057,0.5510875654096404,0.5035991875991876
multitab_pilot,cell_proliferation_marker_mki67,Biohub_OPS0045,0.5491507869834701,0.4614898568743264
multitab_pilot,chaperones_hspa1b,Biohub_OPS0028,0.6085289710511764,0.4743660903660903
multitab_pilot,chaperones_hspa1b,Biohub_OPS0072,0.719263651718696,0.5586361866361866
multitab_pilot,chromalive_488_excitation,Biohub_OPS0051,0.7103651911020279,0.6696602976602977
multitab_pilot,chromalive_488_excitation,Biohub_OPS0002,0.6509385959555706,0.4792968592968593
multitab_pilot,chromatin_h2bc21,Biohub_OPS0069,0.7347627865771452,0.7348338388338388
multitab_pilot,chromatin_h2bc21,Biohub_OPS0064,0.7251332650581995,0.6990940590940591
multitab_pilot,clathrin_vesicles_clta,Biohub_OPS0018,0.8906486804286639,0.8883707043707044
multitab_pilot,clathrin_vesicles_clta,Biohub_OPS0019,0.916961724559466,0.9534626094626094
multitab_pilot,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,Biohub_OPS0053,0.1666365849475065,0.7424816384816385
multitab_pilot,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,Biohub_OPS0064,0.2391933396769066,0.3037922557922557
multitab_pilot,endosome_vps35,Biohub_OPS0013,0.7325314978758494,0.4404040164040164
multitab_pilot,endosome_vps35,Biohub_OPS0025,0.8094101461271445,0.762963690963691
multitab_pilot,er_golgi_bridge_vapa,Biohub_OPS0020,0.8013472693661848,0.8834960114960115
multitab_pilot,er_golgi_bridge_vapa,Biohub_OPS0021,0.8033502039810022,0.7985443025443025
multitab_pilot,er_golgi_cope,Biohub_OPS0074,0.1998679624327148,0.4837446517446517
multitab_pilot,er_golgi_cope,Biohub_OPS0023,0.525577585833768,0.6914869154869154
multitab_pilot,er_sec61b,Biohub_OPS0009,0.8428002223372459,0.7788748788748788
multitab_pilot,er_sec61b,Biohub_OPS0001,0.92576797803243,0.7840974520974521
multitab_pilot,er_sec61b,Biohub_OPS0008,0.8746641787389914,0.8228762468762468
multitab_pilot,er_sec61b,Biohub_OPS0007,0.79129359126091,0.7470477630477631
multitab_pilot,er_sec61b,Biohub_OPS0005,0.8852562606334686,0.8091145611145611
multitab_pilot,er_sec61b,Biohub_OPS0006,0.7962673604488373,0.7553975753975753
multitab_pilot,fe2+_ferhonox_live-cell_dye,Biohub_OPS0067,0.0945383314004478,0.2332261612261612
multitab_pilot,fe2+_ferhonox_live-cell_dye,Biohub_OPS0047,-0.0416614354665701,0.6771765771765772
multitab_pilot,late_endosome_rab7a,Biohub_OPS0026,0.8934165264169375,0.9211473691473692
multitab_pilot,late_endosome_rab7a,Biohub_OPS0014,0.892118901014328,0.8743336063336064
multitab_pilot,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0066,0.9075603423019252,0.9382543342543342
multitab_pilot,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0034,0.9010227272907892,0.9108383148383148
multitab_pilot,lipid_droplet_plin2,Biohub_OPS0065,0.1483748325069124,0.2159206799206799
multitab_pilot,lipid_droplet_plin2,Biohub_OPS0022,-0.1332116927175472,0.3779258459258459
multitab_pilot,lysosome_lamp1,Biohub_OPS0011,0.7007215358316898,0.7371199731199731
multitab_pilot,lysosome_lamp1,Biohub_OPS0012,0.8039881115158399,0.8032691032691033
multitab_pilot,lysosome_lysotracker_live-cell_dye,Biohub_OPS0044,0.9070239861806234,0.9657779217779218
multitab_pilot,lysosome_lysotracker_live-cell_dye,Biohub_OPS0055,0.9197436794638634,0.9912644352644352
multitab_pilot,lysosome_lysotracker_live-cell_dye,Biohub_OPS0056,0.9015163630247116,0.9642904722904724
multitab_pilot,mitochondria_chromalive_561_excitation,Biohub_OPS0075,0.7086212956346571,0.8692297732297732
multitab_pilot,mitochondria_chromalive_561_excitation,Biohub_OPS0063,0.7393005763490995,0.8604599364599365
multitab_pilot,mitochondria_tomm70a,Biohub_OPS0068,0.5700753835650781,0.5322485802485802
multitab_pilot,mitochondria_tomm70a,Biohub_OPS0015,0.5649709540108839,0.42005982005982
multitab_pilot,nuclear_speckles_srrm2,Biohub_OPS0061,0.6125160257021586,0.4944652299486256
multitab_pilot,nuclear_speckles_srrm2,Biohub_OPS0036,0.5881842367040614,0.7016567456567456
multitab_pilot,nuclei_nucleolive_live_cell_dye,Biohub_OPS0062,0.4603023144882172,0.5033236913236914
multitab_pilot,nuclei_nucleolive_live_cell_dye,Biohub_OPS0061,0.4240949506541558,0.80812249254686
multitab_pilot,nucleolus-dfc_fbl,Biohub_OPS0062,0.5047500816484293,0.2449221649221649
multitab_pilot,nucleolus-dfc_fbl,Biohub_OPS0041,0.428905562730506,0.7410771210771211
multitab_pilot,nucleolus-gc_npm3,Biohub_OPS0042,0.7097488284731904,0.6822132342132342
multitab_pilot,nucleolus-gc_npm3,Biohub_OPS0058,0.6539734161148468,0.5347889587889588
multitab_pilot,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0069,0.2988905718472476,0.0451710091710091
multitab_pilot,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0048,0.5737790022200594,0.7848587688587688
multitab_pilot,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0057,0.6978301207224528,0.7357437877437878
multitab_pilot,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0045,0.6417209779222807,0.6690631890631891
multitab_pilot,plasma_membrane_atp1b3,Biohub_OPS0071,0.7478701683382193,0.7038802758802759
multitab_pilot,plasma_membrane_atp1b3,Biohub_OPS0032,0.7598302575449148,0.7592277152277153
multitab_pilot,plasma_membrane_slc3a2,Biohub_OPS0003,0.9055509741107622,0.8998041358041358
multitab_pilot,plasma_membrane_slc3a2,Biohub_OPS0004,0.922921061515808,0.9175227895227897
multitab_pilot,proteasome_psmb7,Biohub_OPS0029,0.6052910247817636,0.7164596004596004
multitab_pilot,proteasome_psmb7,Biohub_OPS0070,0.5318548991344869,0.1042298362298362
multitab_pilot,recycling_endosome_tfrc,Biohub_OPS0027,0.8207811675965786,0.9275600315600316
multitab_pilot,recycling_endosome_tfrc,Biohub_OPS0060,0.8731340182324251,0.9047573807573808
multitab_pilot,trans-golgi_vamp3,Biohub_OPS0030,0.5754021403069297,0.5597864837864838
multitab_pilot,trans-golgi_vamp3,Biohub_OPS0059,0.5604910627007484,0.4982384462384462
midas_ops,5xupre,Biohub_OPS0009,0.6975174054503441,0.6326543606543606
midas_ops,5xupre,Biohub_OPS0001,0.7139639660716057,0.7547771507771508
midas_ops,5xupre,Biohub_OPS0008,0.699578033387661,0.6918224358224359
midas_ops,5xupre,Biohub_OPS0007,0.6578013628721238,0.7083887523887524
midas_ops,5xupre,Biohub_OPS0005,0.7113214448094368,0.707056511056511
midas_ops,5xupre,Biohub_OPS0006,0.7061212465167046,0.6611864171864172
midas_ops,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0065,0.8356300989786783,0.8061503181503181
midas_ops,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0033,0.8882644362747669,0.8761966441966442
midas_ops,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0074,0.8519660880168279,0.849008949008949
midas_ops,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0076,0.803417881950736,0.8152943032943033
midas_ops,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0072,0.8611863491435846,0.841897381897382
midas_ops,autophagosome_atg101,Biohub_OPS0031,0.6504898220300674,0.5256851376851377
midas_ops,autophagosome_atg101,Biohub_OPS0054,0.579483142743508,0.4653158133158133
midas_ops,autophagosome_map1lc3b,Biohub_OPS0040,0.778837719039681,0.783954915954916
midas_ops,autophagosome_map1lc3b,Biohub_OPS0017,0.5864081215113401,0.4576879336879337
midas_ops,autophagosome_map1lc3b,Biohub_OPS0016,0.5885096359997988,0.4332078252078252
midas_ops,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0073,0.3978312199857707,0.2919405879405879
midas_ops,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0050,0.3474902218828599,0.2459543219543219
midas_ops,cell_proliferation_marker_mki67,Biohub_OPS0057,0.4878144885102908,0.4417130377130377
midas_ops,cell_proliferation_marker_mki67,Biohub_OPS0045,0.4919394024958213,0.4104738504738505
midas_ops,chaperones_hspa1b,Biohub_OPS0028,0.8078317381441593,0.6574180054180054
midas_ops,chaperones_hspa1b,Biohub_OPS0072,0.6930241497854391,0.5225928185928186
midas_ops,chromalive_488_excitation,Biohub_OPS0051,0.6905458879967531,0.6482573882573882
midas_ops,chromalive_488_excitation,Biohub_OPS0002,0.6401577610522509,0.6084886644886645
midas_ops,chromatin_h2bc21,Biohub_OPS0069,0.6520104706287384,0.6678763398763399
midas_ops,chromatin_h2bc21,Biohub_OPS0064,0.63209617882967,0.6208493248493249
midas_ops,clathrin_vesicles_clta,Biohub_OPS0018,0.8086368031799793,0.7152614472614472
midas_ops,clathrin_vesicles_clta,Biohub_OPS0019,0.8275834359228611,0.7987589227589228
midas_ops,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,Biohub_OPS0053,0.4873037207871675,0.7176752016752017
midas_ops,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,Biohub_OPS0064,0.151176335910956,0.31202454002454
midas_ops,endosome_vps35,Biohub_OPS0013,0.6380365267395973,0.373046017046017
midas_ops,endosome_vps35,Biohub_OPS0025,0.7606076101462046,0.7217997617997618
midas_ops,er_golgi_bridge_vapa,Biohub_OPS0020,0.6018468973537286,0.7059443139443139
midas_ops,er_golgi_bridge_vapa,Biohub_OPS0021,0.5904547112683455,0.650066942066942
midas_ops,er_golgi_cope,Biohub_OPS0074,0.6412844794491926,0.6086387006387006
midas_ops,er_golgi_cope,Biohub_OPS0023,0.4797142231836915,0.6698222498222498
midas_ops,er_sec61b,Biohub_OPS0009,0.7773424461483955,0.7354612234612234
midas_ops,er_sec61b,Biohub_OPS0001,0.8505146751801173,0.8004068004068005
midas_ops,er_sec61b,Biohub_OPS0008,0.8008041841288408,0.7740920460920461
midas_ops,er_sec61b,Biohub_OPS0007,0.7105000130832195,0.6543260103260103
midas_ops,er_sec61b,Biohub_OPS0005,0.7939325273036957,0.7235456075456076
midas_ops,er_sec61b,Biohub_OPS0006,0.6806347643335661,0.6605856005856006
midas_ops,fe2+_ferhonox_live-cell_dye,Biohub_OPS0067,0.161490314019223,0.2944484944484944
midas_ops,fe2+_ferhonox_live-cell_dye,Biohub_OPS0047,-0.1336953896873941,0.7643837243837244
midas_ops,late_endosome_rab7a,Biohub_OPS0026,0.819639810671409,0.8511923391923392
midas_ops,late_endosome_rab7a,Biohub_OPS0014,0.7999169155955315,0.7762767442767443
midas_ops,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0066,0.8189411635200182,0.8688707328707329
midas_ops,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0034,0.7947350243727366,0.8036668796668797
midas_ops,lipid_droplet_plin2,Biohub_OPS0065,0.2362251508360107,0.1877475797475797
midas_ops,lipid_droplet_plin2,Biohub_OPS0022,0.5303080761805177,0.5423812343812344
midas_ops,lysosome_lamp1,Biohub_OPS0011,0.593358252197504,0.6183882903882904
midas_ops,lysosome_lamp1,Biohub_OPS0012,0.6897632411370674,0.6515522315522315
midas_ops,lysosome_lysotracker_live-cell_dye,Biohub_OPS0044,0.8671892484029134,0.938068538068538
midas_ops,lysosome_lysotracker_live-cell_dye,Biohub_OPS0055,0.9015500297149024,0.9845865365865366
midas_ops,lysosome_lysotracker_live-cell_dye,Biohub_OPS0056,0.8723637933532397,0.9533357453357454
midas_ops,mitochondria_chromalive_561_excitation,Biohub_OPS0075,0.7372708829740683,0.8560880200880201
midas_ops,mitochondria_chromalive_561_excitation,Biohub_OPS0063,0.7249933530886968,0.8616450962300315
midas_ops,mitochondria_tomm70a,Biohub_OPS0068,0.5832985067584863,0.4605132885132885
midas_ops,mitochondria_tomm70a,Biohub_OPS0015,0.6514040703574816,0.554986730986731
midas_ops,nuclear_speckles_srrm2,Biohub_OPS0061,0.6085838787257671,0.5222073557739778
midas_ops,nuclear_speckles_srrm2,Biohub_OPS0036,0.6581507169951996,0.7515478635478635
midas_ops,nuclei_nucleolive_live_cell_dye,Biohub_OPS0062,0.4957345404351751,0.4895088095088095
midas_ops,nuclei_nucleolive_live_cell_dye,Biohub_OPS0061,0.5271298497294387,0.6894448254448254
midas_ops,nucleolus-dfc_fbl,Biohub_OPS0062,0.5103229059992979,0.2914233034233034
midas_ops,nucleolus-dfc_fbl,Biohub_OPS0041,0.438964681699872,0.7125248565248565
midas_ops,nucleolus-gc_npm3,Biohub_OPS0042,0.7206745656828085,0.676970224970225
midas_ops,nucleolus-gc_npm3,Biohub_OPS0058,0.739109264065822,0.6254964614964615
midas_ops,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0069,0.3390953814766059,0.0258292218292218
midas_ops,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0048,0.6502682029580077,0.8200381840381841
midas_ops,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0057,0.5760306250303984,0.724021648021648
midas_ops,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0045,0.6228022115925947,0.6593890793890794
midas_ops,plasma_membrane_atp1b3,Biohub_OPS0071,0.6898737971981367,0.6173576933576933
midas_ops,plasma_membrane_atp1b3,Biohub_OPS0032,0.685141953950127,0.6271215031215032
midas_ops,plasma_membrane_slc3a2,Biohub_OPS0003,0.8710491756598154,0.846941058941059
midas_ops,plasma_membrane_slc3a2,Biohub_OPS0004,0.8976018577814102,0.8781134661134661
midas_ops,proteasome_psmb7,Biohub_OPS0029,0.6159594599157572,0.749948621948622
midas_ops,proteasome_psmb7,Biohub_OPS0070,0.5117487552245924,0.0867314907314907
midas_ops,recycling_endosome_tfrc,Biohub_OPS0027,0.7862649926294883,0.9094455814455814
midas_ops,recycling_endosome_tfrc,Biohub_OPS0060,0.8113381713628769,0.8827750147750147
midas_ops,trans-golgi_vamp3,Biohub_OPS0030,0.5214430786048373,0.6157033357033357
midas_ops,trans-golgi_vamp3,Biohub_OPS0059,0.5175824291072786,0.2948021828021828
scpair_ops,5xupre,Biohub_OPS0001,0.7921466171741486,0.7932642612642613
scpair_ops,5xupre,Biohub_OPS0005,0.784864604473114,0.7463972663972664
scpair_ops,5xupre,Biohub_OPS0006,0.7548469275236129,0.7076730836730837
scpair_ops,5xupre,Biohub_OPS0007,0.7118295818567276,0.7566167526167527
scpair_ops,5xupre,Biohub_OPS0008,0.7577910363674164,0.7375929655929656
scpair_ops,5xupre,Biohub_OPS0009,0.7491387635469436,0.684961848961849
scpair_ops,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0033,0.9168652979036171,0.9064434784434784
scpair_ops,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0065,0.8918389293054739,0.8931614211614212
scpair_ops,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0072,0.9134743909041086,0.9295134295134296
scpair_ops,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0074,0.900567926466465,0.9345447225447224
scpair_ops,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0076,0.8505952060222626,0.8722469842469842
scpair_ops,autophagosome_atg101,Biohub_OPS0031,0.7229506112635136,0.664957828957829
scpair_ops,autophagosome_atg101,Biohub_OPS0054,0.7012569991250833,0.6634111714111715
scpair_ops,autophagosome_map1lc3b,Biohub_OPS0016,0.6779638336350521,0.4977998457998458
scpair_ops,autophagosome_map1lc3b,Biohub_OPS0017,0.6826341133564711,0.563967887967888
scpair_ops,autophagosome_map1lc3b,Biohub_OPS0040,0.767852459102869,0.4528563568563568
scpair_ops,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0050,0.5747250765562057,0.5994938634938635
scpair_ops,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0073,0.5224564836826175,0.4136722136722137
scpair_ops,cell_proliferation_marker_mki67,Biohub_OPS0045,0.5286796189223727,0.4674077274077274
scpair_ops,cell_proliferation_marker_mki67,Biohub_OPS0057,0.5237292119612297,0.4608674808674808
scpair_ops,chaperones_hspa1b,Biohub_OPS0028,0.8231425347427527,0.7079753159753159
scpair_ops,chaperones_hspa1b,Biohub_OPS0072,0.714110671232144,0.5683092763092763
scpair_ops,chromalive_488_excitation,Biohub_OPS0002,0.6545154514412085,0.4493256893256893
scpair_ops,chromalive_488_excitation,Biohub_OPS0051,0.6901816067596277,0.6651192531192531
scpair_ops,chromatin_h2bc21,Biohub_OPS0064,0.6995852403342724,0.6773268173268173
scpair_ops,chromatin_h2bc21,Biohub_OPS0069,0.7507167831063271,0.7406232926232926
scpair_ops,clathrin_vesicles_clta,Biohub_OPS0018,0.8943717566629251,0.8942434022434023
scpair_ops,clathrin_vesicles_clta,Biohub_OPS0019,0.923736554880937,0.951950967950968
scpair_ops,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,Biohub_OPS0053,0.3419744172133505,0.6757471477471477
scpair_ops,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,Biohub_OPS0064,0.1319278149555126,0.1798636918636918
scpair_ops,endosome_vps35,Biohub_OPS0013,0.7370528715352217,0.4499239739239739
scpair_ops,endosome_vps35,Biohub_OPS0025,0.8033565282821655,0.7898507138507138
scpair_ops,er_golgi_bridge_vapa,Biohub_OPS0020,0.816931584229072,0.8885804285804286
scpair_ops,er_golgi_bridge_vapa,Biohub_OPS0021,0.8016110944251219,0.7723475683475683
scpair_ops,er_golgi_cope,Biohub_OPS0023,0.4642247875065853,0.675947043947044
scpair_ops,er_golgi_cope,Biohub_OPS0074,0.3727219585950176,0.5534928014928014
scpair_ops,er_sec61b,Biohub_OPS0001,0.9442431032657624,0.8001411321411321
scpair_ops,er_sec61b,Biohub_OPS0005,0.8957497502366701,0.8140354540354541
scpair_ops,er_sec61b,Biohub_OPS0006,0.8038873275121053,0.7709381992510138
scpair_ops,er_sec61b,Biohub_OPS0007,0.7881389309962591,0.7362031722031722
scpair_ops,er_sec61b,Biohub_OPS0008,0.8783867657184601,0.8043336927466939
scpair_ops,er_sec61b,Biohub_OPS0009,0.8494828517238299,0.7747432867432867
scpair_ops,fe2+_ferhonox_live-cell_dye,Biohub_OPS0047,0.370326311327517,0.3629335949335949
scpair_ops,fe2+_ferhonox_live-cell_dye,Biohub_OPS0067,0.1656604036688804,0.2451621891621891
scpair_ops,late_endosome_rab7a,Biohub_OPS0014,0.8946326822042465,0.8814997374997375
scpair_ops,late_endosome_rab7a,Biohub_OPS0026,0.9082842953503132,0.9093428253428252
scpair_ops,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0034,0.917333825180928,0.926176682176682
scpair_ops,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0066,0.921611183633407,0.947982671982672
scpair_ops,lipid_droplet_plin2,Biohub_OPS0022,0.4370218470382194,0.5142638622638622
scpair_ops,lipid_droplet_plin2,Biohub_OPS0065,0.241727985907346,0.1795788115788116
scpair_ops,lysosome_lamp1,Biohub_OPS0011,0.7205861049393812,0.7376777096777096
scpair_ops,lysosome_lamp1,Biohub_OPS0012,0.8023113732536634,0.8006872166872167
scpair_ops,lysosome_lysotracker_live-cell_dye,Biohub_OPS0044,0.9154879413545132,0.9687274527274528
scpair_ops,lysosome_lysotracker_live-cell_dye,Biohub_OPS0055,0.9269121140241624,0.9903810303810304
scpair_ops,lysosome_lysotracker_live-cell_dye,Biohub_OPS0056,0.9123058331509432,0.9609015969015968
scpair_ops,mitochondria_chromalive_561_excitation,Biohub_OPS0063,0.5519630004030963,0.8346998466998466
scpair_ops,mitochondria_chromalive_561_excitation,Biohub_OPS0075,0.714430450151364,0.8485258285258285
scpair_ops,mitochondria_tomm70a,Biohub_OPS0015,0.5827153113399012,0.5981154461154461
scpair_ops,mitochondria_tomm70a,Biohub_OPS0068,0.5447996851677696,0.5484770724770724
scpair_ops,nuclear_speckles_srrm2,Biohub_OPS0036,0.6439775776428481,0.7514741954741955
scpair_ops,nuclear_speckles_srrm2,Biohub_OPS0061,0.6543134028712908,0.5201102412309027
scpair_ops,nuclei_nucleolive_live_cell_dye,Biohub_OPS0061,0.3882038373849354,0.7838396558396559
scpair_ops,nuclei_nucleolive_live_cell_dye,Biohub_OPS0062,0.4123057205579243,0.4925601845601846
scpair_ops,nucleolus-dfc_fbl,Biohub_OPS0041,0.4692056958253185,0.722057606057606
scpair_ops,nucleolus-dfc_fbl,Biohub_OPS0062,0.3408489790745079,0.2662093222093222
scpair_ops,nucleolus-gc_npm3,Biohub_OPS0042,0.657833099986116,0.7001694401694402
scpair_ops,nucleolus-gc_npm3,Biohub_OPS0058,0.6421083298822244,0.5078514398514399
scpair_ops,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0048,0.6204217593961706,0.7274681234681235
scpair_ops,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0069,0.226848083276612,-0.0264340704340704
scpair_ops,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0045,0.59857820533216,0.5685725685725685
scpair_ops,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0057,0.7337030929823717,0.79003489003489
scpair_ops,plasma_membrane_atp1b3,Biohub_OPS0032,0.7644611994425455,0.7624591024591024
scpair_ops,plasma_membrane_atp1b3,Biohub_OPS0071,0.7531739994883537,0.7089165489165489
scpair_ops,plasma_membrane_slc3a2,Biohub_OPS0003,0.908703237771988,0.9026419946419948
scpair_ops,plasma_membrane_slc3a2,Biohub_OPS0004,0.9244484479228656,0.915017283017283
scpair_ops,proteasome_psmb7,Biohub_OPS0029,0.6308959697683653,0.7889336609336609
scpair_ops,proteasome_psmb7,Biohub_OPS0070,0.521611681751286,0.0841152961152961
scpair_ops,recycling_endosome_tfrc,Biohub_OPS0027,0.8301423862576485,0.9317581757581758
scpair_ops,recycling_endosome_tfrc,Biohub_OPS0060,0.8757823010285696,0.904923808923809
scpair_ops,trans-golgi_vamp3,Biohub_OPS0030,0.5700527663963536,0.5393258993258994
scpair_ops,trans-golgi_vamp3,Biohub_OPS0059,0.5507281993826231,0.4789213429213429
