unit,split,entity_id,rank_low_to_high,rank_percentile,component_index,n_components,biological_category,category_color
Reporter × screen,Gene,lysosome_lamp1::Biohub_OPS0011,33,32.6530612244898,1,1,Lysosome,#E8943A
Reporter × screen,Gene,microtubules_tubulin::Biohub_OPS0043,34,33.673469387755105,1,1,Cytoskeleton,#4FA7B8
Reporter × screen,Gene,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye::Biohub_OPS0064,35,34.69387755102041,1,1,Signaling,#7B6597
Reporter × screen,Gene,nuclei_hoechst::Biohub_OPS0043,36,35.714285714285715,1,1,Nucleus,#3E6F9C
Reporter × screen,Gene,f-actin_phalloidin::Biohub_OPS0043,37,36.734693877551024,1,1,Cytoskeleton,#4FA7B8
Reporter × screen,Gene,mitochondria_tomm70a::Biohub_OPS0015,38,37.755102040816325,1,1,Mitochondria,#C85A3C
Reporter × screen,Gene,5xupre::Biohub_OPS0009,39,38.775510204081634,1,1,Stress/PQC,#CC79A7
Reporter × screen,Gene,plasma_membrane_wga::Biohub_OPS0043,40,39.79591836734694,1,1,Plasma Membrane,#9C8C72
Reporter × screen,Gene,endosome_vps35::Biohub_OPS0013,41,40.816326530612244,1,1,Endosome,#C6A16A
Reporter × screen,Gene,chromatin_h2bc21::Biohub_OPS0064,42,41.83673469387755,1,1,Nucleus,#3E6F9C
Reporter × screen,Gene,plasma_membrane_atp1b3::Biohub_OPS0071,43,42.85714285714286,1,1,Plasma Membrane,#9C8C72
Reporter × screen,Gene,lipid_droplet_plin2::Biohub_OPS0022,44,43.87755102040816,1,1,Lysosome,#E8943A
Reporter × screen,Gene,5xupre::Biohub_OPS0008,45,44.89795918367347,1,1,Stress/PQC,#CC79A7
Reporter × screen,Gene,5xupre::Biohub_OPS0006,46,45.91836734693878,1,1,Stress/PQC,#CC79A7
Reporter × screen,Gene,5xupre::Biohub_OPS0005,47,46.93877551020408,1,1,Stress/PQC,#CC79A7
Reporter × screen,Gene,nuclear_speckles_srrm2::Biohub_OPS0036,48,47.95918367346939,1,1,Nucleus,#3E6F9C
Reporter × screen,Gene,peroxisome_peroxi_spy650_live_cell_dye::Biohub_OPS0045,49,48.9795918367347,1,1,Peroxisome,#D56C75
Reporter × screen,Gene,plasma_membrane_atp1b3::Biohub_OPS0032,50,50.0,1,1,Plasma Membrane,#9C8C72
Reporter × screen,Gene,chromalive_488_excitation::Biohub_OPS0051,51,51.02040816326531,1,1,Mitochondria,#C85A3C
Reporter × screen,Gene,er_sec61b::Biohub_OPS0007,52,52.04081632653061,1,1,ER/Golgi,#4F9A70
Reporter × screen,Gene,nuclei_nucleolive_live_cell_dye::Biohub_OPS0062,53,53.06122448979592,1,1,Nucleus,#3E6F9C
Reporter × screen,Gene,5xupre::Biohub_OPS0001,54,54.08163265306123,1,1,Stress/PQC,#CC79A7
Reporter × screen,Gene,chromatin_h2bc21::Biohub_OPS0069,55,55.10204081632653,1,1,Nucleus,#3E6F9C
Reporter × screen,Gene,oxidative_stress_cellrox_live-cell_dye::Biohub_OPS0048,56,56.12244897959184,1,1,Signaling,#7B6597
Reporter × screen,Gene,er_sec61b::Biohub_OPS0006,57,57.142857142857146,1,1,ER/Golgi,#4F9A70
Reporter × screen,Gene,er_golgi_bridge_vapa::Biohub_OPS0021,58,58.16326530612245,1,1,ER/Golgi,#4F9A70
Reporter × screen,Gene,nucleolus-dfc_fbl::Biohub_OPS0062,59,59.183673469387756,1,1,Nucleus,#3E6F9C
Reporter × screen,Gene,mitochondria_chromalive_561_excitation::Biohub_OPS0075,60,60.204081632653065,1,1,Mitochondria,#C85A3C
Reporter × screen,Gene,mitochondria_chromalive_561_excitation::Biohub_OPS0063,61,61.224489795918366,1,1,Mitochondria,#C85A3C
Reporter × screen,Gene,chaperones_hspa1b::Biohub_OPS0072,62,62.244897959183675,1,1,Stress/PQC,#CC79A7
Reporter × screen,Gene,er_golgi_bridge_vapa::Biohub_OPS0020,63,63.26530612244898,1,1,ER/Golgi,#4F9A70
Reporter × screen,Gene,nucleolus-gc_npm3::Biohub_OPS0042,64,64.28571428571429,1,1,Nucleus,#3E6F9C
Reporter × screen,Gene,lysosome_lamp1::Biohub_OPS0012,65,65.3061224489796,1,1,Lysosome,#E8943A
Reporter × screen,Gene,er_sec61b::Biohub_OPS0009,66,66.3265306122449,1,1,ER/Golgi,#4F9A70
Reporter × screen,Gene,microtubules_map4::Biohub_OPS0046,67,67.34693877551021,1,1,Cytoskeleton,#4FA7B8
Reporter × screen,Gene,er_golgi_cope::Biohub_OPS0074,68,68.36734693877551,1,1,ER/Golgi,#4F9A70
Reporter × screen,Gene,peroxisome_peroxi_spy650_live_cell_dye::Biohub_OPS0057,69,69.38775510204081,1,1,Peroxisome,#D56C75
Reporter × screen,Gene,er_sec61b::Biohub_OPS0008,70,70.40816326530613,1,1,ER/Golgi,#4F9A70
Reporter × screen,Gene,nucleolus-gc_npm3::Biohub_OPS0058,71,71.42857142857143,1,1,Nucleus,#3E6F9C
Reporter × screen,Gene,er_sec61b::Biohub_OPS0005,72,72.44897959183673,1,1,ER/Golgi,#4F9A70
Reporter × screen,Gene,nuclear_speckles_srrm2::Biohub_OPS0061,73,73.46938775510205,1,1,Nucleus,#3E6F9C
Reporter × screen,Gene,endosome_vps35::Biohub_OPS0025,74,74.48979591836735,1,1,Endosome,#C6A16A
Reporter × screen,Gene,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0076,75,75.51020408163265,1,1,Cytoskeleton,#4FA7B8
Reporter × screen,Gene,recycling_endosome_tfrc::Biohub_OPS0027,76,76.53061224489797,1,1,Endosome,#C6A16A
Reporter × screen,Gene,chaperones_hspa1b::Biohub_OPS0028,77,77.55102040816327,1,1,Stress/PQC,#CC79A7
Reporter × screen,Gene,recycling_endosome_tfrc::Biohub_OPS0060,78,78.57142857142857,1,1,Endosome,#C6A16A
Reporter × screen,Gene,clathrin_vesicles_clta::Biohub_OPS0018,79,79.59183673469389,1,1,Lysosome,#E8943A
Reporter × screen,Gene,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0065,80,80.61224489795919,1,1,Cytoskeleton,#4FA7B8
Reporter × screen,Gene,late_endosome_rab7a::Biohub_OPS0014,81,81.63265306122449,1,1,Endosome,#C6A16A
Reporter × screen,Gene,fe2+_ferhonox_live-cell_dye::Biohub_OPS0047,82,82.6530612244898,1,1,Signaling,#7B6597
Reporter × screen,Gene,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0074,83,83.6734693877551,1,1,Cytoskeleton,#4FA7B8
Reporter × screen,Gene,plasma_membrane_slc3a2::Biohub_OPS0003,84,84.6938775510204,1,1,Plasma Membrane,#9C8C72
Reporter × screen,Gene,er_sec61b::Biohub_OPS0001,85,85.71428571428572,1,1,ER/Golgi,#4F9A70
Reporter × screen,Gene,lipid_droplet_bodipy_live_cell_dye::Biohub_OPS0034,86,86.73469387755102,1,1,Lysosome,#E8943A
Reporter × screen,Gene,lysosome_lysotracker_live-cell_dye::Biohub_OPS0044,87,87.75510204081633,1,1,Lysosome,#E8943A
Reporter × screen,Gene,autophagosome_map1lc3b::Biohub_OPS0040,88,88.77551020408164,1,1,Lysosome,#E8943A
Reporter × screen,Gene,plasma_membrane_slc3a2::Biohub_OPS0004,89,89.79591836734694,1,1,Plasma Membrane,#9C8C72
Reporter × screen,Gene,early_endosome_eea1::Biohub_OPS0039,90,90.81632653061224,1,1,Endosome,#C6A16A
Reporter × screen,Gene,late_endosome_rab7a::Biohub_OPS0026,91,91.83673469387756,1,1,Endosome,#C6A16A
Reporter × screen,Gene,lipid_droplet_bodipy_live_cell_dye::Biohub_OPS0066,92,92.85714285714286,1,1,Lysosome,#E8943A
Reporter × screen,Gene,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0033,93,93.87755102040816,1,1,Cytoskeleton,#4FA7B8
Reporter × screen,Gene,er_golgi_cop-ii_sec23a::Biohub_OPS0035,94,94.89795918367348,1,1,ER/Golgi,#4F9A70
Reporter × screen,Gene,stress_granule_g3bp1::Biohub_OPS0037,95,95.91836734693878,1,1,Stress/PQC,#CC79A7
Reporter × screen,Gene,clathrin_vesicles_clta::Biohub_OPS0019,96,96.93877551020408,1,1,Lysosome,#E8943A
Reporter × screen,Gene,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0072,97,97.9591836734694,1,1,Cytoskeleton,#4FA7B8
Reporter × screen,Gene,lysosome_lysotracker_live-cell_dye::Biohub_OPS0056,98,98.9795918367347,1,1,Lysosome,#E8943A
Reporter × screen,Gene,lysosome_lysotracker_live-cell_dye::Biohub_OPS0055,99,100.0,1,1,Lysosome,#E8943A
Reporter × screen,Whole-screen,fe2+_ferhonox_live-cell_dye::to::Biohub_OPS0067,1,0.0,1,1,Signaling,#7B6597
Reporter × screen,Whole-screen,fe2+_ferhonox_live-cell_dye::to::Biohub_OPS0047,2,1.25,1,1,Signaling,#7B6597
Reporter × screen,Whole-screen,lipid_droplet_plin2::to::Biohub_OPS0065,3,2.5,1,1,Lysosome,#E8943A
Reporter × screen,Whole-screen,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye::to::Biohub_OPS0064,4,3.75,1,1,Signaling,#7B6597
Reporter × screen,Whole-screen,oxidative_stress_cellrox_live-cell_dye::to::Biohub_OPS0069,5,5.0,1,1,Signaling,#7B6597
Reporter × screen,Whole-screen,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye::to::Biohub_OPS0053,6,6.25,1,1,Signaling,#7B6597
Reporter × screen,Whole-screen,lipid_droplet_plin2::to::Biohub_OPS0022,7,7.5,1,1,Lysosome,#E8943A
Reporter × screen,Whole-screen,nucleolus-dfc_fbl::to::Biohub_OPS0062,8,8.75,1,1,Nucleus,#3E6F9C
Reporter × screen,Whole-screen,nuclei_nucleolive_live_cell_dye::to::Biohub_OPS0061,9,10.0,1,1,Nucleus,#3E6F9C
Reporter × screen,Whole-screen,er_golgi_cope::to::Biohub_OPS0074,10,11.25,1,1,ER/Golgi,#4F9A70
Reporter × screen,Whole-screen,nuclei_nucleolive_live_cell_dye::to::Biohub_OPS0062,11,12.5,1,1,Nucleus,#3E6F9C
Reporter × screen,Whole-screen,nucleolus-dfc_fbl::to::Biohub_OPS0041,12,13.75,1,1,Nucleus,#3E6F9C
Reporter × screen,Whole-screen,er_golgi_cope::to::Biohub_OPS0023,13,15.0,1,1,ER/Golgi,#4F9A70
Reporter × screen,Whole-screen,proteasome_psmb7::to::Biohub_OPS0070,14,16.25,1,1,Stress/PQC,#CC79A7
Reporter × screen,Whole-screen,caspase_activity_cellevent-caspase_live-cell_dye::to::Biohub_OPS0073,15,17.5,1,1,Stress/PQC,#CC79A7
Reporter × screen,Whole-screen,cell_proliferation_marker_mki67::to::Biohub_OPS0045,16,18.75,1,1,Nucleus,#3E6F9C
Reporter × screen,Whole-screen,trans-golgi_vamp3::to::Biohub_OPS0059,17,20.0,1,1,ER/Golgi,#4F9A70
Reporter × screen,Whole-screen,mitochondria_tomm70a::to::Biohub_OPS0068,18,21.25,1,1,Mitochondria,#C85A3C
Reporter × screen,Whole-screen,caspase_activity_cellevent-caspase_live-cell_dye::to::Biohub_OPS0050,19,22.5,1,1,Stress/PQC,#CC79A7
Reporter × screen,Whole-screen,cell_proliferation_marker_mki67::to::Biohub_OPS0057,20,23.75,1,1,Nucleus,#3E6F9C
Reporter × screen,Whole-screen,trans-golgi_vamp3::to::Biohub_OPS0030,21,25.0,1,1,ER/Golgi,#4F9A70
Reporter × screen,Whole-screen,nuclear_speckles_srrm2::to::Biohub_OPS0061,22,26.25,1,1,Nucleus,#3E6F9C
Reporter × screen,Whole-screen,peroxisome_peroxi_spy650_live_cell_dye::to::Biohub_OPS0045,23,27.5,1,1,Peroxisome,#D56C75
Reporter × screen,Whole-screen,proteasome_psmb7::to::Biohub_OPS0029,24,28.75,1,1,Stress/PQC,#CC79A7
Reporter × screen,Whole-screen,oxidative_stress_cellrox_live-cell_dye::to::Biohub_OPS0048,25,30.0,1,1,Signaling,#7B6597
Reporter × screen,Whole-screen,mitochondria_tomm70a::to::Biohub_OPS0015,26,31.25,1,1,Mitochondria,#C85A3C
Reporter × screen,Whole-screen,chromalive_488_excitation::to::Biohub_OPS0002,27,32.5,1,1,Mitochondria,#C85A3C
Reporter × screen,Whole-screen,nuclear_speckles_srrm2::to::Biohub_OPS0036,28,33.75,1,1,Nucleus,#3E6F9C
Reporter × screen,Whole-screen,nucleolus-gc_npm3::to::Biohub_OPS0058,29,35.0,1,1,Nucleus,#3E6F9C
Reporter × screen,Whole-screen,autophagosome_map1lc3b::to::Biohub_OPS0016,30,36.25,1,1,Lysosome,#E8943A
Reporter × screen,Whole-screen,autophagosome_map1lc3b::to::Biohub_OPS0017,31,37.5,1,1,Lysosome,#E8943A
Reporter × screen,Whole-screen,chromalive_488_excitation::to::Biohub_OPS0051,32,38.75,1,1,Mitochondria,#C85A3C
Reporter × screen,Whole-screen,peroxisome_peroxi_spy650_live_cell_dye::to::Biohub_OPS0057,33,40.0,1,1,Peroxisome,#D56C75
Reporter × screen,Whole-screen,autophagosome_atg101::to::Biohub_OPS0054,34,41.25,1,1,Lysosome,#E8943A
Reporter × screen,Whole-screen,chromatin_h2bc21::to::Biohub_OPS0064,35,42.5,1,1,Nucleus,#3E6F9C
Reporter × screen,Whole-screen,mitochondria_chromalive_561_excitation::to::Biohub_OPS0063,36,43.75,1,1,Mitochondria,#C85A3C
Reporter × screen,Whole-screen,mitochondria_chromalive_561_excitation::to::Biohub_OPS0075,37,45.0,1,1,Mitochondria,#C85A3C
Reporter × screen,Whole-screen,5xupre::to::Biohub_OPS0007,38,46.25,1,1,Stress/PQC,#CC79A7
Reporter × screen,Whole-screen,lysosome_lamp1::to::Biohub_OPS0011,39,47.5,1,1,Lysosome,#E8943A
Reporter × screen,Whole-screen,nucleolus-gc_npm3::to::Biohub_OPS0042,40,48.75,1,1,Nucleus,#3E6F9C
Reporter × screen,Whole-screen,chaperones_hspa1b::to::Biohub_OPS0072,41,50.0,1,1,Stress/PQC,#CC79A7
Reporter × screen,Whole-screen,autophagosome_atg101::to::Biohub_OPS0031,42,51.25,1,1,Lysosome,#E8943A
Reporter × screen,Whole-screen,endosome_vps35::to::Biohub_OPS0013,43,52.5,1,1,Endosome,#C6A16A
Reporter × screen,Whole-screen,autophagosome_map1lc3b::to::Biohub_OPS0040,44,53.75,1,1,Lysosome,#E8943A
Reporter × screen,Whole-screen,5xupre::to::Biohub_OPS0009,45,55.0,1,1,Stress/PQC,#CC79A7
Reporter × screen,Whole-screen,plasma_membrane_atp1b3::to::Biohub_OPS0071,46,56.25,1,1,Plasma Membrane,#9C8C72
Reporter × screen,Whole-screen,chromatin_h2bc21::to::Biohub_OPS0069,47,57.5,1,1,Nucleus,#3E6F9C
Reporter × screen,Whole-screen,5xupre::to::Biohub_OPS0008,48,58.75,1,1,Stress/PQC,#CC79A7
Reporter × screen,Whole-screen,5xupre::to::Biohub_OPS0006,49,60.0,1,1,Stress/PQC,#CC79A7
Reporter × screen,Whole-screen,plasma_membrane_atp1b3::to::Biohub_OPS0032,50,61.25,1,1,Plasma Membrane,#9C8C72
Reporter × screen,Whole-screen,5xupre::to::Biohub_OPS0005,51,62.5,1,1,Stress/PQC,#CC79A7
Reporter × screen,Whole-screen,5xupre::to::Biohub_OPS0001,52,63.75,1,1,Stress/PQC,#CC79A7
Reporter × screen,Whole-screen,er_sec61b::to::Biohub_OPS0007,53,65.0,1,1,ER/Golgi,#4F9A70
Reporter × screen,Whole-screen,lysosome_lamp1::to::Biohub_OPS0012,54,66.25,1,1,Lysosome,#E8943A
Reporter × screen,Whole-screen,er_sec61b::to::Biohub_OPS0006,55,67.5,1,1,ER/Golgi,#4F9A70
Reporter × screen,Whole-screen,endosome_vps35::to::Biohub_OPS0025,56,68.75,1,1,Endosome,#C6A16A
Reporter × screen,Whole-screen,er_golgi_bridge_vapa::to::Biohub_OPS0021,57,70.0,1,1,ER/Golgi,#4F9A70
Reporter × screen,Whole-screen,er_golgi_bridge_vapa::to::Biohub_OPS0020,58,71.25,1,1,ER/Golgi,#4F9A70
Reporter × screen,Whole-screen,chaperones_hspa1b::to::Biohub_OPS0028,59,72.5,1,1,Stress/PQC,#CC79A7
Reporter × screen,Whole-screen,recycling_endosome_tfrc::to::Biohub_OPS0027,60,73.75,1,1,Endosome,#C6A16A
Reporter × screen,Whole-screen,er_sec61b::to::Biohub_OPS0009,61,75.0,1,1,ER/Golgi,#4F9A70
Reporter × screen,Whole-screen,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0076,62,76.25,1,1,Cytoskeleton,#4FA7B8
Reporter × screen,Whole-screen,recycling_endosome_tfrc::to::Biohub_OPS0060,63,77.5,1,1,Endosome,#C6A16A
Reporter × screen,Whole-screen,er_sec61b::to::Biohub_OPS0008,64,78.75,1,1,ER/Golgi,#4F9A70
Reporter × screen,Whole-screen,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0065,65,80.0,1,1,Cytoskeleton,#4FA7B8
Reporter × screen,Whole-screen,late_endosome_rab7a::to::Biohub_OPS0014,66,81.25,1,1,Endosome,#C6A16A
Reporter × screen,Whole-screen,er_sec61b::to::Biohub_OPS0005,67,82.5,1,1,ER/Golgi,#4F9A70
Reporter × screen,Whole-screen,clathrin_vesicles_clta::to::Biohub_OPS0018,68,83.75,1,1,Lysosome,#E8943A
Reporter × screen,Whole-screen,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0074,69,85.0,1,1,Cytoskeleton,#4FA7B8
Reporter × screen,Whole-screen,late_endosome_rab7a::to::Biohub_OPS0026,70,86.25,1,1,Endosome,#C6A16A
Reporter × screen,Whole-screen,plasma_membrane_slc3a2::to::Biohub_OPS0003,71,87.5,1,1,Plasma Membrane,#9C8C72
Reporter × screen,Whole-screen,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0072,72,88.75,1,1,Cytoskeleton,#4FA7B8
Reporter × screen,Whole-screen,lipid_droplet_bodipy_live_cell_dye::to::Biohub_OPS0034,73,90.0,1,1,Lysosome,#E8943A
Reporter × screen,Whole-screen,lysosome_lysotracker_live-cell_dye::to::Biohub_OPS0044,74,91.25,1,1,Lysosome,#E8943A
Reporter × screen,Whole-screen,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0033,75,92.5,1,1,Cytoskeleton,#4FA7B8
Reporter × screen,Whole-screen,lipid_droplet_bodipy_live_cell_dye::to::Biohub_OPS0066,76,93.75,1,1,Lysosome,#E8943A
Reporter × screen,Whole-screen,clathrin_vesicles_clta::to::Biohub_OPS0019,77,95.0,1,1,Lysosome,#E8943A
Reporter × screen,Whole-screen,lysosome_lysotracker_live-cell_dye::to::Biohub_OPS0056,78,96.25,1,1,Lysosome,#E8943A
Reporter × screen,Whole-screen,plasma_membrane_slc3a2::to::Biohub_OPS0004,79,97.5,1,1,Plasma Membrane,#9C8C72
Reporter × screen,Whole-screen,lysosome_lysotracker_live-cell_dye::to::Biohub_OPS0055,80,98.75,1,1,Lysosome,#E8943A
Reporter × screen,Whole-screen,er_sec61b::to::Biohub_OPS0001,81,100.0,1,1,ER/Golgi,#4F9A70
