unit,split,entity_id,rank_low_to_high,rank_percentile,consensus_ko_pearson,q25,q75,difficulty
Physical screen,Field,Biohub_OPS0018,57,77.77777777777777,0.8577511569852947,0.8520442565638071,0.8681724567482854,Readable (≥0.75)
Physical screen,Field,Biohub_OPS0014,58,79.16666666666666,0.8629082141553169,0.8008613512497645,0.871910181096082,Readable (≥0.75)
Physical screen,Field,Biohub_OPS0047,59,80.55555555555556,0.8661625126006662,0.788617255410728,0.8776699868694939,Readable (≥0.75)
Physical screen,Field,Biohub_OPS0004,60,81.94444444444444,0.8742220251730606,0.8729567340507697,0.87988564660886,Readable (≥0.75)
Physical screen,Field,Biohub_OPS0039,61,83.33333333333333,0.8759963164618558,0.8679227584026543,0.8822417007221921,Readable (≥0.75)
Physical screen,Field,Biohub_OPS0040,62,84.72222222222221,0.8762532866358307,0.8683250734284476,0.8822339120956059,Readable (≥0.75)
Physical screen,Field,Biohub_OPS0034,63,86.11111111111111,0.8792257933351584,0.8731278014012066,0.8898094079324783,Readable (≥0.75)
Physical screen,Field,Biohub_OPS0066,64,87.5,0.8851168401638233,0.8778140916013757,0.8955508145591322,Readable (≥0.75)
Physical screen,Field,Biohub_OPS0003,65,88.88888888888889,0.8868390880009953,0.8854570125924441,0.8914542178862921,Readable (≥0.75)
Physical screen,Field,Biohub_OPS0035,66,90.27777777777777,0.8886662986767604,0.8837673743218001,0.8959634298795212,Readable (≥0.75)
Physical screen,Field,Biohub_OPS0044,67,91.66666666666666,0.8890111966758087,0.8857475670100632,0.8974159374238518,Readable (≥0.75)
Physical screen,Field,Biohub_OPS0033,68,93.05555555555556,0.889046823729466,0.8842628787212561,0.898707398907417,Readable (≥0.75)
Physical screen,Field,Biohub_OPS0019,69,94.44444444444444,0.8937815920726597,0.8888078159315523,0.8969649902723372,Readable (≥0.75)
Physical screen,Field,Biohub_OPS0026,70,95.83333333333333,0.8991185189447386,0.8961405996240716,0.904759394639786,Readable (≥0.75)
Physical screen,Field,Biohub_OPS0037,71,97.22222222222221,0.9024642983351734,0.8957433520693856,0.9083815017862954,Readable (≥0.75)
Physical screen,Field,Biohub_OPS0056,72,98.61111111111111,0.9042987795148838,0.8936440804046217,0.9111459682480376,Readable (≥0.75)
Physical screen,Field,Biohub_OPS0055,73,100.0,0.911627866524284,0.905997967723388,0.9178761003096438,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0067,1,0.0,0.417664302429281,0.272382771356886,0.4718333766354956,Hard (<0.60)
Physical screen,Gene,Biohub_OPS0073,2,1.3888888888888888,0.5441267334896804,0.4940743724057728,0.5539082448534961,Hard (<0.60)
Physical screen,Gene,Biohub_OPS0077,3,2.7777777777777777,0.546186260728171,0.5200687543597008,0.5576941252218701,Hard (<0.60)
Physical screen,Gene,Biohub_OPS0041,4,4.166666666666666,0.5518782434268914,0.5234564011065819,0.565318491796393,Hard (<0.60)
Physical screen,Gene,Biohub_OPS0070,5,5.555555555555555,0.5530107526544785,0.5226567735319467,0.5635033568470209,Hard (<0.60)
Physical screen,Gene,Biohub_OPS0050,6,6.944444444444445,0.6037103253459934,0.5453392417894652,0.6130974307108426,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0059,7,8.333333333333332,0.6188535038717536,0.5796384492741916,0.6344625781983878,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0053,8,9.722222222222221,0.629190808376081,0.5492167167464446,0.6720972485177275,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0052,9,11.11111111111111,0.6531121377034973,0.6375740150563252,0.6566181724958463,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0069,10,12.5,0.6660874455189556,0.6477013728505979,0.6780253525578821,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0002,11,13.88888888888889,0.6714551791337138,0.65687318108371,0.6758991741603882,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0029,12,15.277777777777777,0.6716512443555722,0.6475212666499479,0.6842411069483383,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0016,13,16.666666666666664,0.6838157208629259,0.6696928470714933,0.7024939482094832,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0017,14,18.055555555555554,0.6849335654289512,0.5927543930056304,0.7020929481515163,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0023,15,19.444444444444443,0.6874420449829279,0.6071605564504242,0.7006479428231849,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0054,16,20.833333333333332,0.6892914862291959,0.6538939714433897,0.6917253448873915,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0043,17,22.22222222222222,0.6945577200406059,0.669842762266117,0.7002792856893691,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0045,18,23.61111111111111,0.6960799755643743,0.684609221433933,0.7125040891168193,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0068,19,25.0,0.697733473592884,0.683526295902463,0.7094803784474375,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0030,20,26.38888888888889,0.7068707125607808,0.6854821418642614,0.7169776892929638,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0031,21,27.77777777777778,0.7119913660438479,0.6951170527441217,0.7241789880989589,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0011,22,29.166666666666664,0.7184735911494383,0.707100797914184,0.7304250287386838,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0061,23,30.555555555555554,0.7258832143745815,0.6662836584798475,0.7589821316447605,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0064,24,31.944444444444443,0.7355267377896197,0.7206381864915898,0.7495913502135673,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0065,25,33.33333333333333,0.7378582251384537,0.7257179620470426,0.7410082135782479,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0015,26,34.72222222222222,0.7400225161700158,0.7220030863580306,0.7446453344255007,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0013,27,36.11111111111111,0.7423781756642036,0.7234700430337643,0.7570933228156856,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0007,28,37.5,0.7426853803045529,0.7346933085381954,0.7455438931128763,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0057,29,38.888888888888886,0.7449965676466268,0.7372900294908491,0.7680843425175117,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0071,30,40.27777777777778,0.7476925205128884,0.7361243304425791,0.7529317647813191,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0022,31,41.666666666666664,0.7488054631224916,0.7017949540141057,0.78369695453452,Intermediate (0.60–0.75)
Physical screen,Gene,Biohub_OPS0036,32,43.05555555555556,0.7602570355098983,0.728291404819258,0.7883672073111898,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0032,33,44.44444444444444,0.7607517874689271,0.7439399975942544,0.7642064141571645,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0051,34,45.83333333333333,0.7690630688772787,0.7404613657387088,0.7766249139589608,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0006,35,47.22222222222222,0.7703703481156863,0.7674569600658188,0.777390989098807,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0009,36,48.61111111111111,0.7744553320787841,0.7705492951093087,0.7766484437137982,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0048,37,50.0,0.7875777123736825,0.7432321660080033,0.7970638665163894,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0062,38,51.388888888888886,0.7879160762939437,0.7353099966893424,0.796117598076052,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0008,39,52.77777777777778,0.7892747929188437,0.7877861634289893,0.7949641210586152,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0021,40,54.166666666666664,0.7963054977554933,0.7677461627210354,0.8088200530007056,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0075,41,55.55555555555556,0.79878315339955,0.7952241865144596,0.8113703675055559,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0005,42,56.94444444444444,0.7994031987987181,0.7949111314889336,0.8020726539219857,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0063,43,58.33333333333333,0.7997617176874832,0.7849754634219434,0.8145664827879009,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0020,44,59.72222222222222,0.8044983399735567,0.7897593404623415,0.8170381095347069,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0042,45,61.11111111111111,0.8060984135959947,0.7237915779106472,0.8169716280139684,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0012,46,62.5,0.8066343029897003,0.7899625691044203,0.8140470511018512,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0046,47,63.888888888888886,0.8168677864597762,0.7788503684455236,0.820370015794989,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0058,48,65.27777777777777,0.8333851415707121,0.8013843634175233,0.8393946542635461,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0001,49,66.66666666666666,0.8456306814033435,0.8433039039069141,0.8515021099582083,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0025,50,68.05555555555556,0.8490768483630974,0.8339817657220896,0.8598537925070092,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0076,51,69.44444444444444,0.8534344316340152,0.8374802977062921,0.8659736939788983,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0027,52,70.83333333333333,0.8559938883181686,0.8411938871292937,0.8684295883689385,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0074,53,72.22222222222221,0.8587267686495301,0.8573342710133464,0.8669239660858297,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0072,54,73.61111111111111,0.8668183084160213,0.862875571717252,0.8726780561249493,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0028,55,75.0,0.8726126914372044,0.863140787785301,0.8820819377914403,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0060,56,76.38888888888889,0.8751437738974952,0.8657348901692883,0.8881988830395131,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0018,57,77.77777777777777,0.8917933839686853,0.884684422114309,0.9010057730870624,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0014,58,79.16666666666666,0.9000626455466862,0.8229728768851412,0.9060106617883346,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0047,59,80.55555555555556,0.9004284201283214,0.8226205682054314,0.907666614619808,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0003,60,81.94444444444444,0.905763762535218,0.9047817142432872,0.9104051449608364,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0034,61,83.33333333333333,0.9118596628660116,0.9077322348427028,0.9196464010737708,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0044,62,84.72222222222221,0.9123450161388216,0.8742104428751178,0.9180034716458528,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0040,63,86.11111111111111,0.914564971090518,0.9051535691780064,0.9202520274829092,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0004,64,87.5,0.9188324231835532,0.9173165515020996,0.9218469833575,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0039,65,88.88888888888889,0.919250148659107,0.914575642669842,0.923428964260954,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0026,66,90.27777777777777,0.9195354358628616,0.9177704453138872,0.9249847865472988,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0066,67,91.66666666666666,0.9211784513205812,0.9165025699881534,0.9301194690997628,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0033,68,93.05555555555556,0.922245148108675,0.9204071865216836,0.9300109912609028,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0035,69,94.44444444444444,0.92480146328687,0.9200777628568334,0.932832271486242,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0037,70,95.83333333333333,0.927926793583107,0.923615305238103,0.933429104602748,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0019,71,97.22222222222221,0.9284908014835068,0.9257443311891742,0.9348531013703872,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0056,72,98.61111111111111,0.9349140224850194,0.9222942686641574,0.9408198582348346,Readable (≥0.75)
Physical screen,Gene,Biohub_OPS0055,73,100.0,0.939277926939807,0.9321645394526714,0.9435915096964398,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0067,1,0.0,0.1566016610596913,0.0275537207829377,0.1695959572971332,Hard (<0.60)
Physical screen,Whole-screen,Biohub_OPS0047,2,1.5384615384615385,0.1975041540572419,0.0111953024655425,0.3505493529567804,Hard (<0.60)
Physical screen,Whole-screen,Biohub_OPS0053,3,3.076923076923077,0.3304604567044104,0.2584574892631887,0.3804598846572844,Hard (<0.60)
Physical screen,Whole-screen,Biohub_OPS0022,4,4.615384615384616,0.3941558683291077,0.3336049331119283,0.4707042635224449,Hard (<0.60)
Physical screen,Whole-screen,Biohub_OPS0062,5,6.153846153846154,0.4261102810536007,0.408672993740159,0.4616102988560063,Hard (<0.60)
Physical screen,Whole-screen,Biohub_OPS0041,6,7.6923076923076925,0.4528576314914971,0.4314203424728475,0.4752900449481482,Hard (<0.60)
Physical screen,Whole-screen,Biohub_OPS0061,7,9.230769230769232,0.5065755664327298,0.4829986706754425,0.528637470434963,Hard (<0.60)
Physical screen,Whole-screen,Biohub_OPS0023,8,10.76923076923077,0.5082915561894575,0.4680971464258618,0.5208833280485123,Hard (<0.60)
Physical screen,Whole-screen,Biohub_OPS0064,9,12.307692307692308,0.5089771334120694,0.4657246356327959,0.5605253024647633,Hard (<0.60)
Physical screen,Whole-screen,Biohub_OPS0069,10,13.846153846153847,0.517172963892032,0.4985642719505752,0.5371508356571818,Hard (<0.60)
Physical screen,Whole-screen,Biohub_OPS0070,11,15.384615384615385,0.5258980253711343,0.5209150943749895,0.5355457825353369,Hard (<0.60)
Physical screen,Whole-screen,Biohub_OPS0073,12,16.923076923076923,0.5395899851185579,0.5329840405223271,0.5507831837943135,Hard (<0.60)
Physical screen,Whole-screen,Biohub_OPS0059,13,18.461538461538463,0.5533793956662219,0.5435001451987773,0.5592127934408685,Hard (<0.60)
Physical screen,Whole-screen,Biohub_OPS0068,14,20.0,0.5623109696510558,0.5463227450575989,0.5788053442180777,Hard (<0.60)
Physical screen,Whole-screen,Biohub_OPS0050,15,21.53846153846154,0.5623491830192506,0.3984931500939032,0.578141959849745,Hard (<0.60)
Physical screen,Whole-screen,Biohub_OPS0030,16,23.076923076923077,0.5663191677692035,0.529888131073676,0.5737675717488552,Hard (<0.60)
Physical screen,Whole-screen,Biohub_OPS0065,17,24.615384615384617,0.5674663516498791,0.5404376387014054,0.6181896767763343,Hard (<0.60)
Physical screen,Whole-screen,Biohub_OPS0045,18,26.153846153846157,0.576041667178894,0.5621802002812426,0.5925061384720418,Hard (<0.60)
Physical screen,Whole-screen,Biohub_OPS0029,19,27.692307692307693,0.6214668691779177,0.607383253906543,0.6306850112353762,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0057,20,29.230769230769234,0.6265874977689236,0.6226460160687566,0.6471196547305833,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0048,21,30.76923076923077,0.6310308797728794,0.6091580620462386,0.6463624794705538,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0015,22,32.30769230769231,0.6351385926827788,0.5903504113618208,0.6517039087290565,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0002,23,33.84615384615385,0.6403458146378398,0.631750244802485,0.6518908802730341,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0036,24,35.38461538461539,0.6598935283254832,0.6458744910778478,0.666567634170254,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0074,25,36.92307692307693,0.6663892952104409,0.6458245965962608,0.7283483957871795,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0058,26,38.46153846153847,0.6736511383205652,0.6450746014403801,0.7362494490419825,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0016,27,40.0,0.6784491299962003,0.6630597969827553,0.7093882160261273,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0017,28,41.53846153846154,0.6846310732265313,0.6065736828992764,0.6930684732894102,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0051,29,43.07692307692308,0.6887106969952583,0.6615114376569788,0.6963542172064384,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0054,30,44.61538461538462,0.690906960517168,0.6493442233962318,0.6982610613728563,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0063,31,46.15384615384615,0.7001154460012913,0.5741955509486919,0.7389367142071327,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0075,32,47.69230769230769,0.7076871457199256,0.6402525970091423,0.7315607747683922,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0011,33,49.23076923076923,0.7118165741364161,0.7009480738391479,0.7169129264851412,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0042,34,50.769230769230774,0.7135559602174908,0.652983541522796,0.7298574304829041,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0031,35,52.307692307692314,0.7229415097584326,0.7183557289342085,0.7270029826710621,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0013,36,53.84615384615385,0.730993963778019,0.725499260549744,0.7361597366010149,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0040,37,55.38461538461539,0.7339980508356045,0.7099127007919984,0.766597057847927,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0071,38,56.92307692307693,0.7461572575072447,0.7030328748126825,0.7499962743992606,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0007,39,58.46153846153847,0.7498397338514526,0.7447416389981906,0.7507467768155038,Intermediate (0.60–0.75)
Physical screen,Whole-screen,Biohub_OPS0032,40,60.0,0.7578725991770625,0.7521501503263911,0.7633303698773185,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0006,41,61.53846153846154,0.7782805257166425,0.7738640954717994,0.7832024238693217,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0009,42,63.07692307692308,0.7935274879137675,0.7864549460510413,0.7974873776237169,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0012,43,64.61538461538461,0.7942256039629381,0.7778648935879271,0.8015877744182944,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0025,44,66.15384615384616,0.7998951033999522,0.7881399223891398,0.804256634786725,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0021,45,67.6923076923077,0.8006095308810472,0.7902552864203851,0.8032023975004753,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0020,46,69.23076923076924,0.8045435467114052,0.8019881124297777,0.815854459690551,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0072,47,70.76923076923077,0.8141360158721606,0.7857646647219856,0.820662699950238,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0028,48,72.3076923076923,0.8148920262853305,0.797264913097024,0.8226165939122438,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0008,49,73.84615384615385,0.8156573396796981,0.8114495865690212,0.8200713582336903,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0027,50,75.38461538461539,0.8283504365632932,0.817685829475522,0.834660287325581,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0005,51,76.92307692307693,0.8351412257800499,0.8304857158412535,0.8399559053281942,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0076,52,78.46153846153847,0.8513300462315481,0.8358890120871365,0.8570476571718852,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0001,53,80.0,0.8590398728847504,0.8561642955367764,0.8662744407852492,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0060,54,81.53846153846155,0.8744581596304973,0.8693177436167996,0.8773083770647645,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0014,55,83.07692307692308,0.8916496870418389,0.8205711928506693,0.8973034918308258,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0018,56,84.61538461538461,0.8925102185457945,0.8812907602017124,0.897113152469198,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0026,57,86.15384615384616,0.9015414888660114,0.8893538440267245,0.9087036149576306,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0003,58,87.6923076923077,0.9074940557281176,0.9056382142007352,0.9100403438011804,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0034,59,89.23076923076924,0.9110287303725878,0.9021091020355622,0.9175294606635968,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0044,60,90.76923076923077,0.9115333991746108,0.8771479328473409,0.9148144234592716,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0033,61,92.3076923076923,0.9132349422822396,0.8972777190307776,0.9182179359098276,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0066,62,93.84615384615385,0.9145932340373596,0.8715315771599611,0.9238494656359156,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0019,63,95.38461538461539,0.9189244968195756,0.8753368199492494,0.923600026095907,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0056,64,96.92307692307693,0.9215849488973618,0.9123662831261754,0.9301657623921832,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0004,65,98.46153846153847,0.9240375831723214,0.9226491767913104,0.925142070899407,Readable (≥0.75)
Physical screen,Whole-screen,Biohub_OPS0055,66,100.0,0.9290434022744496,0.9230456836521624,0.9367217818895974,Readable (≥0.75)
Reporter × screen,Field,fe2+_ferhonox_live-cell_dye::Biohub_OPS0067,1,0.0,0.3429935134456179,0.2203076418600819,0.3970620155685666,Hard (<0.60)
Reporter × screen,Field,prb::Biohub_OPS0077,2,1.0204081632653061,0.4162977540851564,0.4030896003203978,0.4704530060009363,Hard (<0.60)
Reporter × screen,Field,p53::Biohub_OPS0077,3,2.0408163265306123,0.4411170077572505,0.413057408642366,0.4486080471100925,Hard (<0.60)
Reporter × screen,Field,proteasome_psmb7::Biohub_OPS0070,4,3.0612244897959187,0.4639248541986391,0.432344279428556,0.4713269027970629,Hard (<0.60)
Reporter × screen,Field,nucleoli_npm1::Biohub_OPS0043,5,4.081632653061225,0.4764506522091697,0.4339645568469955,0.483449145664019,Hard (<0.60)
Reporter × screen,Field,nucleolus-dfc_fbl::Biohub_OPS0041,6,5.1020408163265305,0.4856873759334364,0.4633487106993846,0.5132593226911328,Hard (<0.60)
Reporter × screen,Field,c-myc::Biohub_OPS0077,7,6.122448979591837,0.4987877020129301,0.484926443626903,0.5097949945060236,Hard (<0.60)
Reporter × screen,Field,p21::Biohub_OPS0077,8,7.142857142857143,0.5056495657750115,0.4949636655962287,0.5137907510253297,Hard (<0.60)
Reporter × screen,Field,caspase_activity_cellevent-caspase_live-cell_dye::Biohub_OPS0073,9,8.16326530612245,0.5063320709561072,0.4505652065352495,0.5145614069824,Hard (<0.60)
Reporter × screen,Field,b-catenin::Biohub_OPS0077,10,9.183673469387756,0.5188180685328829,0.4684423640468003,0.5232395373527472,Hard (<0.60)
Reporter × screen,Field,oxidative_stress_cellrox_live-cell_dye::Biohub_OPS0069,11,10.204081632653061,0.5280455031489814,0.5205773847055496,0.5378297609712058,Hard (<0.60)
Reporter × screen,Field,ps6::Biohub_OPS0077,12,11.224489795918368,0.557976408657033,0.5009590371178398,0.5660120066353379,Hard (<0.60)
Reporter × screen,Field,er_ncln::Biohub_OPS0052,13,12.244897959183675,0.570571920137315,0.5572679490640449,0.5770305567159897,Hard (<0.60)
Reporter × screen,Field,caspase_activity_cellevent-caspase_live-cell_dye::Biohub_OPS0050,14,13.26530612244898,0.5715652433235345,0.522748058717926,0.5813648851199644,Hard (<0.60)
Reporter × screen,Field,trans-golgi_vamp3::Biohub_OPS0059,15,14.285714285714286,0.5745593136373095,0.5410429152994158,0.5855451177344223,Hard (<0.60)
Reporter × screen,Field,lipid_droplet_plin2::Biohub_OPS0065,16,15.306122448979592,0.5776542837597054,0.5519917440437814,0.5848251483856932,Hard (<0.60)
Reporter × screen,Field,cell_proliferation_marker_mki67::Biohub_OPS0045,17,16.3265306122449,0.581027359669835,0.555920537056472,0.5882416189805629,Hard (<0.60)
Reporter × screen,Field,nuclei_nucleolive_live_cell_dye::Biohub_OPS0061,18,17.346938775510203,0.5938738459234726,0.5061625952042809,0.6259120961855008,Hard (<0.60)
Reporter × screen,Field,mitochondria_tomm20::Biohub_OPS0043,19,18.367346938775512,0.595188882135699,0.5643029794879222,0.6029522030782701,Hard (<0.60)
Reporter × screen,Field,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye::Biohub_OPS0053,20,19.387755102040817,0.6005871816295308,0.5168806001890462,0.6474754609140968,Intermediate (0.60–0.75)
Reporter × screen,Field,proteasome_psmb7::Biohub_OPS0029,21,20.408163265306122,0.6006190228247255,0.580604802834958,0.6135110530079044,Intermediate (0.60–0.75)
Reporter × screen,Field,er_cona::Biohub_OPS0043,22,21.42857142857143,0.6199518187670905,0.5882624919412154,0.6267449550498643,Intermediate (0.60–0.75)
Reporter × screen,Field,autophagosome_atg101::Biohub_OPS0054,23,22.448979591836736,0.6283452626029964,0.5950776885757382,0.6328913592971903,Intermediate (0.60–0.75)
Reporter × screen,Field,autophagosome_map1lc3b::Biohub_OPS0017,24,23.46938775510204,0.6296578485898363,0.5542039615405665,0.6457925831311331,Intermediate (0.60–0.75)
Reporter × screen,Field,cell_proliferation_marker_mki67::Biohub_OPS0057,25,24.48979591836735,0.6370560272516272,0.6150797721911961,0.6473588842323563,Intermediate (0.60–0.75)
Reporter × screen,Field,er_golgi_cope::Biohub_OPS0023,26,25.510204081632654,0.6381710567112455,0.5528684347112747,0.6555531027066122,Intermediate (0.60–0.75)
Reporter × screen,Field,autophagosome_map1lc3b::Biohub_OPS0016,27,26.53061224489796,0.6386776046616307,0.6249112805389214,0.6516751817573276,Intermediate (0.60–0.75)
Reporter × screen,Field,microtubules_tubulin::Biohub_OPS0043,28,27.551020408163264,0.6387486074737385,0.6050938997567086,0.6461108286326116,Intermediate (0.60–0.75)
Reporter × screen,Field,mitochondria_tomm70a::Biohub_OPS0068,29,28.571428571428573,0.6388613652239372,0.6185779017306674,0.6500845798411683,Intermediate (0.60–0.75)
Reporter × screen,Field,chromalive_488_excitation::Biohub_OPS0002,30,29.591836734693878,0.6400634605145734,0.6205340986679149,0.6489154060826957,Intermediate (0.60–0.75)
Reporter × screen,Field,autophagosome_atg101::Biohub_OPS0031,31,30.612244897959183,0.6446953749010136,0.6206899863157408,0.6571491272129323,Intermediate (0.60–0.75)
Reporter × screen,Field,plasma_membrane_atp1b3::Biohub_OPS0071,32,31.63265306122449,0.650234040822339,0.6354680482048108,0.6598900034999349,Intermediate (0.60–0.75)
Reporter × screen,Field,f-actin_phalloidin::Biohub_OPS0043,33,32.6530612244898,0.6582753689061001,0.6270506143946654,0.6662040989623363,Intermediate (0.60–0.75)
Reporter × screen,Field,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye::Biohub_OPS0064,34,33.673469387755105,0.6678431282830328,0.6569972085410675,0.6788009816844404,Intermediate (0.60–0.75)
Reporter × screen,Field,plasma_membrane_wga::Biohub_OPS0043,35,34.69387755102041,0.6683983990795661,0.6386252267745174,0.6759707743183618,Intermediate (0.60–0.75)
