reporter_slug,reporter_short_name,biological_category_x,destination_screen,n_source_screens,n_source_control_cells,n_destination_control_cells,n_common_genes,phase_ntc_shift_rms_smd,phase_ntc_shift_median_abs_smd,phase_ntc_shift_p90_abs_smd,phenotype_ntc_shift_rms_smd,phenotype_ntc_shift_median_abs_smd,true_ko_response_rms_shift,true_ko_profile_cross_screen_pearson,true_ko_magnitude_cross_screen_spearman,consensus10_strict_gene_pearson,consensus10_strict_magnitude_spearman,consensus10_strict_cell_pearson,consensus10_gene_holdout_pearson,consensus10_gene_holdout_cell_pearson,short_name,biological_category_y,consensus10_screen_penalty_gene,consensus10_screen_penalty_cell,statistical_unit,inference_cluster,consensus_aggregation,gene_minus_strict_screen_pearson
lipid_droplet_bodipy_live_cell_dye,BODIPY live cell dye,Lysosome,Biohub_OPS0034,1,5059,2910,1000,0.3941334806811123,0.2574539341245033,0.5992672836532823,0.4511381101273534,0.1470289841182037,0.2061732055501971,0.2947673282361862,0.4164904884904885,0.9110287303725878,0.9170199170199168,0.8537106184909742,0.9148503104845682,0.8538487911224365,BODIPY live cell dye,Lysosome,-0.0038215801119804,-0.0001381726314623,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0038215801119804
lipid_droplet_bodipy_live_cell_dye,BODIPY live cell dye,Lysosome,Biohub_OPS0066,1,2910,5059,1000,0.4566783424034593,0.3355880500434416,0.7068410580370156,0.3923766915143208,0.1780997056075598,0.2103929426134399,0.3344631524993267,0.440047196047196,0.9145932340373596,0.946076488076488,0.8288552034646273,0.9148503104845682,0.8538487911224365,BODIPY live cell dye,Lysosome,-0.0002570764472087,-0.0249935876578092,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0002570764472087
lipid_droplet_plin2,PLIN2,Lysosome,Biohub_OPS0022,1,999,4129,1000,1.0245363515899413,0.3094326643455493,1.8952203516623656,17.524141711614387,1.1465885381634524,4.496045673813579,-0.0004832993662583,0.0506204786204786,0.3941558683291077,0.4671013071013071,0.3468973150011152,0.697941415819029,0.8190628033131361,PLIN2,Lysosome,-0.3037855474899212,-0.4721654883120209,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.3037855474899212
lipid_droplet_plin2,PLIN2,Lysosome,Biohub_OPS0065,1,4129,999,1000,7.479567438889581,0.4023457115591136,15.56448531960167,37.42870775758377,8.021249616129031,8.548153105081678,-0.0196769796203405,0.0261862461862461,0.2384413432834359,0.176065724065724,0.2222470964576738,0.697941415819029,0.8190628033131361,PLIN2,Lysosome,-0.4595000725355931,-0.5968157068554623,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.4595000725355931
lysosome_lamp1,LAMP1,Lysosome,Biohub_OPS0011,1,4099,1761,1000,0.3442027940188277,0.2716323231959541,0.5419225327810931,0.6227768474348782,0.608139230825467,0.2802320604550627,0.2961235634327204,0.2265102105102105,0.7118165741364161,0.7314129474129474,0.6626390001426141,0.7367389331261318,0.7210736350466809,LAMP1,Lysosome,-0.0249223589897157,-0.0584346349040667,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0249223589897157
lysosome_lamp1,LAMP1,Lysosome,Biohub_OPS0012,1,1761,4099,1000,0.2759558658280169,0.2202990103600401,0.4280705059344255,0.4576172501729291,0.4697280130326376,0.212874564428058,0.3201345740319914,0.2506465306465306,0.7942256039629381,0.7927170067170067,0.7274501795570056,0.7367389331261318,0.7210736350466809,LAMP1,Lysosome,0.0574866708368062,0.0063765445103247,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0574866708368062
lysosome_lysotracker_live-cell_dye,LysoTracker live-cell dye,Lysosome,Biohub_OPS0044,2,12013,3077,1000,0.373100842921487,0.2973450476969942,0.6091921682282712,0.6424427995945643,0.5446991094546236,0.2025626366889521,0.4903175307524238,0.5982842862842864,0.9115333991746108,0.9663740523740524,0.8615518532072505,0.9248392219344774,0.8768262361486752,LysoTracker live-cell dye,Lysosome,-0.0133058227598665,-0.0152743829414246,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0133058227598665
lysosome_lysotracker_live-cell_dye,LysoTracker live-cell dye,Lysosome,Biohub_OPS0055,2,8292,6798,1000,0.48050537826934,0.258197443836528,0.8491385690550032,0.6646994735127455,0.5977983408019287,0.192290509678631,0.6220095929180548,0.6531784251784253,0.9290434022744496,0.9908793428793428,0.8619241798296571,0.9248392219344774,0.8768262361486752,LysoTracker live-cell dye,Lysosome,0.0042041803399722,-0.014902056319018,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0042041803399722
lysosome_lysotracker_live-cell_dye,LysoTracker live-cell dye,Lysosome,Biohub_OPS0056,2,9875,5215,1000,0.3312672969638342,0.1806584119212231,0.5541814126569435,0.3015614048812048,0.1936220155645966,0.1673009592821506,0.53125952838276,0.663077991077991,0.9215849488973618,0.965000177000177,0.8437075447291136,0.9248392219344774,0.8768262361486752,LysoTracker live-cell dye,Lysosome,-0.0032542730371156,-0.0331186914195615,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0032542730371156
mitochondria_chromalive_561_excitation,ChromaLIVE 561 excitation,Mitochondria,Biohub_OPS0063,1,6262,5554,1000,2.202046131733935,0.1030913090018344,2.359919340358562,2.396092769621484,1.7879954463334784,0.203762861705785,0.6875161132224619,0.6191951831951833,0.7001154460012913,0.8614268147192823,0.5792454769834876,0.792696370681127,0.8008470283200344,ChromaLIVE 561 excitation,Mitochondria,-0.0925809246798357,-0.2216015513365468,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0925809246798357
mitochondria_chromalive_561_excitation,ChromaLIVE 561 excitation,Mitochondria,Biohub_OPS0075,1,5554,6262,1000,1.176495854486133,0.1068959568228745,1.6438914098032045,1.908321016162584,1.1974178339564845,0.1492291679447026,0.6822594341964378,0.621998373998374,0.7076871457199256,0.8596380376380377,0.5824159720214084,0.792696370681127,0.8008470283200344,ChromaLIVE 561 excitation,Mitochondria,-0.0850092249612013,-0.218431056298626,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0850092249612013
mitochondria_tomm70a,TOMM70A,Mitochondria,Biohub_OPS0015,1,3868,3260,1000,2.4720558871887395,0.418152085512483,2.04945376143409,2.450257065242531,1.4220529637183188,0.5370151206702092,0.2264466982771039,0.2410847530847531,0.6351385926827788,0.6072732552732553,0.5613976027816534,0.7389631509780884,0.7711315033336481,TOMM70A,Mitochondria,-0.1038245582953095,-0.2097339005519947,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.1038245582953095
mitochondria_tomm70a,TOMM70A,Mitochondria,Biohub_OPS0068,1,3260,3868,1000,3.5726154221493776,0.4709471879066828,4.911947229072297,6.214744670187925,3.605887724925082,0.7784128087452433,0.2151033340955929,0.1962785922785923,0.5623109696510558,0.4949131349131349,0.4852475011139177,0.7389631509780884,0.7711315033336481,TOMM70A,Mitochondria,-0.1766521813270326,-0.2858840022197304,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.1766521813270326
nuclear_speckles_srrm2,SRRM2,Nucleus,Biohub_OPS0036,1,8406,5247,1000,1.4113771488752094,0.1903234684138522,2.330608767517901,1.9451566303710448,1.3731654698525688,0.153380954657877,0.3230820392365765,0.3942078222078222,0.6598935283254832,0.7515110295110294,0.5107787004671991,0.8493885807693005,0.8530053858955701,SRRM2,Nucleus,-0.1894950524438172,-0.342226685428371,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.1894950524438172
nuclear_speckles_srrm2,SRRM2,Nucleus,Biohub_OPS0061,1,5247,8406,1000,5.164036958029603,0.1960614472217734,8.953181066191478,6.926154398196423,4.530766189489322,0.4281307111697729,0.1423867478070113,0.3122039402039402,0.6105499522139628,0.4726394880574065,0.5419686116899053,0.8493885807693005,0.8530053858955701,SRRM2,Nucleus,-0.2388386285553376,-0.3110367742056648,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.2388386285553376
nuclei_nucleolive_live_cell_dye,NucleoLIVE Live Cell dye,Nucleus,Biohub_OPS0061,1,4627,8480,1000,0.6256984733540535,0.3841911501209262,1.1504094967692542,0.9366443907858926,0.8908857928122138,0.2609669956572916,0.5776745023839066,0.4936586536586537,0.415945016691694,0.7820461040461041,0.4655968685013552,0.8201554869612058,0.716421850087742,NucleoLIVE Live Cell dye,Nucleus,-0.4042104702695117,-0.2508249815863867,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.4042104702695117
nuclei_nucleolive_live_cell_dye,NucleoLIVE Live Cell dye,Nucleus,Biohub_OPS0062,1,8480,4627,1000,0.5179168737004773,0.452067277302841,0.8133264416252867,3.596602244081577,1.6011616393544168,0.7462166726305642,0.3017001164149287,0.4646231126231127,0.4366699594829696,0.5043559683559684,0.4313609395176172,0.8201554869612058,0.716421850087742,NucleoLIVE Live Cell dye,Nucleus,-0.3834855274782361,-0.2850609105701247,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.3834855274782361
nucleolus-dfc_fbl,FBL,Nucleus,Biohub_OPS0041,1,4384,5472,1000,1.4018960334204316,0.3130576556124687,2.272616995164531,2.148300989338176,1.1991644241967034,0.1696427373483921,0.1806308905241642,0.2362980682980683,0.4528576314914971,0.7172912312912313,0.3737764362789069,0.7793305455396573,0.8197392154484987,FBL,Nucleus,-0.3264729140481601,-0.4459627791695917,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.3264729140481601
nucleolus-dfc_fbl,FBL,Nucleus,Biohub_OPS0062,1,5472,4384,1000,5.770492975522601,0.4594636752686623,12.20014850062736,6.91689480825765,3.0132668837474665,0.4049603274822516,0.0531810926011784,0.1785965985965986,0.4041683645870458,0.2640815040815041,0.3828381221586217,0.7793305455396573,0.8197392154484987,FBL,Nucleus,-0.3751621809526114,-0.436901093289877,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.3751621809526114
nucleolus-gc_npm3,NPM3,Nucleus,Biohub_OPS0042,1,5036,3447,1000,4.128138138798749,0.1950985042046888,7.415526847002583,1.953125715380152,0.8119336236879784,0.1582960444617623,0.2023741702493033,0.3432608592608593,0.7135559602174908,0.6917358857358857,0.5972299755861362,0.8214593877394993,0.8105997546265522,NPM3,Nucleus,-0.1079034275220085,-0.2133697790404159,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.1079034275220085
nucleolus-gc_npm3,NPM3,Nucleus,Biohub_OPS0058,1,3447,5036,1000,7.267717407025507,0.2725885080613306,15.195878966505182,2.2811831139108274,1.3561483610624796,0.2115664137736616,0.1988238737027651,0.3529052329052329,0.6736511383205652,0.5455328875328875,0.500697047682479,0.8214593877394993,0.8105997546265522,NPM3,Nucleus,-0.1478082494189341,-0.3099027069440732,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.1478082494189341
oxidative_stress_cellrox_live-cell_dye,CellROX live-cell dye,Signaling,Biohub_OPS0048,1,2817,5923,1000,1.995131700881324,0.372790906420632,2.6746137349517176,1.446298480719103,0.8199343539843281,0.4374274463705847,0.2393247861579413,0.1282653922653922,0.6310308797728794,0.7832317832317832,0.4903916511102579,0.661024148389697,0.7772860606511434,CellROX live-cell dye,Signaling,-0.0299932686168176,-0.2868944095408854,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0299932686168176
oxidative_stress_cellrox_live-cell_dye,CellROX live-cell dye,Signaling,Biohub_OPS0069,1,5923,2817,1000,7.600589793253041,0.478646145391481,15.152290833626838,6.514058834960854,3.439356616856124,0.9154059074386348,0.0291317634564508,-0.0629492189492189,0.3141369120761131,0.0355001155001154,0.2853736508792887,0.661024148389697,0.7772860606511434,CellROX live-cell dye,Signaling,-0.3468872363135839,-0.4919124097718547,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.3468872363135839
peroxisome_peroxi_spy650_live_cell_dye,Peroxi_SPY650 live cell dye,Peroxisome,Biohub_OPS0045,1,4507,4405,1000,136.928614197038,0.1296545255489926,6.034348334553136,3.7121319800795294,1.0635590717023926,0.1961955583310591,0.3249880091118333,0.2682368922368922,0.6147565112138788,0.6543299403299403,0.5562885174682985,0.7845023048420747,0.8551700289050738,Peroxi_SPY650 live cell dye,Peroxisome,-0.1697457936281959,-0.2988815114367752,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.1697457936281959
peroxisome_peroxi_spy650_live_cell_dye,Peroxi_SPY650 live cell dye,Peroxisome,Biohub_OPS0057,1,4405,4507,1000,1.6844950038842594,0.11297978621596,3.781459968355678,2.709012865521487,0.9057020005032944,0.168117313392906,0.3370587480149495,0.2805590085590085,0.6902419024457533,0.7746048306048305,0.6239363873998324,0.7845023048420747,0.8551700289050738,Peroxi_SPY650 live cell dye,Peroxisome,-0.0942604023963213,-0.2312336415052414,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0942604023963213
plasma_membrane_atp1b3,ATP1B3,Plasma Membrane,Biohub_OPS0032,1,6529,5187,1000,0.370383599206171,0.1176963892577466,0.7469798917869968,0.3972539407412065,0.3511919349089624,0.1472723611571171,0.3942483421605924,0.2936716496716497,0.7578725991770625,0.7548782628782629,0.6532299773146708,0.749630705267191,0.6489113513380289,ATP1B3,Plasma Membrane,0.0082418939098715,0.0043186259766418,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0082418939098715
plasma_membrane_atp1b3,ATP1B3,Plasma Membrane,Biohub_OPS0071,1,5187,6529,1000,0.4706011281572019,0.1343564541656703,0.9825472252784458,0.4798186559824058,0.4868663557445872,0.1855457301078582,0.4050670532867977,0.301052773052773,0.7461572575072447,0.7063984123984124,0.5985877960920334,0.749630705267191,0.6489113513380289,ATP1B3,Plasma Membrane,-0.0034734477599462,-0.0503235552459955,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0034734477599462
plasma_membrane_slc3a2,SLC3A2,Plasma Membrane,Biohub_OPS0003,1,5105,2062,1000,0.2188912598956188,0.1588776696537174,0.3577048537213725,0.2954030763739316,0.3046747878002479,0.2891771775637287,0.2782116918738818,0.1833423633423633,0.9074940557281176,0.9012230652230652,0.8646859390040239,0.9073366475601992,0.8518346962829431,SLC3A2,Plasma Membrane,0.0001574081679185,0.0128512427210808,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0001574081679185
plasma_membrane_slc3a2,SLC3A2,Plasma Membrane,Biohub_OPS0004,1,2062,5105,1000,0.1569182003416852,0.1285291831848534,0.2490384120897094,0.2054480421495979,0.2187675023412316,0.2049387349893731,0.3172343946265127,0.2346322026322026,0.9240375831723214,0.9152338292338292,0.8308523874729872,0.9073366475601992,0.8518346962829431,SLC3A2,Plasma Membrane,0.0167009356121222,-0.0209823088099558,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0167009356121222
proteasome_psmb7,PSMB7,Stress/PQC,Biohub_OPS0029,1,4983,4599,1000,0.8087965427888532,0.2703198131376105,1.5442401721058248,1.811909002820795,0.9653825699156032,0.3226860794306473,0.3051022861627935,0.3824677544677545,0.6214668691779177,0.765444736574118,0.5050294649166365,0.5960753543690468,0.6486800791074833,PSMB7,Stress/PQC,0.0253915148088709,-0.1436506141908468,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0253915148088709
proteasome_psmb7,PSMB7,Stress/PQC,Biohub_OPS0070,1,4599,4983,1000,1.547698413061549,0.3246539206258838,2.874479930257168,6.315472713067287,1.966627335678428,0.985734379999108,0.1268551769218751,0.1067741027741027,0.5258980253711343,0.1015375555375555,0.3865353101476406,0.5960753543690468,0.6486800791074833,PSMB7,Stress/PQC,-0.0701773289979125,-0.2621447689598427,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0701773289979125
recycling_endosome_tfrc,TFRC,Endosome,Biohub_OPS0027,1,7034,4226,1000,0.5193340193780177,0.2273138600457364,1.0813624757273532,1.6201915809845258,1.4858133415792762,0.2423820827540475,0.6208642593197535,0.5356673956673956,0.8283504365632932,0.9328050928050928,0.746610385986666,0.8625896345824002,0.8456918785969416,TFRC,Endosome,-0.034239198019107,-0.0990814926102756,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.034239198019107
recycling_endosome_tfrc,TFRC,Endosome,Biohub_OPS0060,1,4226,7034,1000,0.3631665234281526,0.2265626740096812,0.7300496113605547,1.255455987203404,1.1183738111182704,0.1826214441489287,0.599326034157855,0.5292694092694094,0.8744581596304973,0.9048405948405948,0.7960743803220491,0.8625896345824002,0.8456918785969416,TFRC,Endosome,0.0118685250480971,-0.0496174982748924,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,-0.0118685250480971
trans-golgi_vamp3,VAMP3,ER/Golgi,Biohub_OPS0030,1,3228,3717,1000,0.1449149870574776,0.1169502595601636,0.2383881935349847,3.739982649626113,0.6982130672683674,1.0330102644612544,0.1760992646323881,0.2012096852096852,0.5663191677692035,0.5485960405960406,0.50590484837691,0.663585352525115,0.6369214290132125,VAMP3,ER/Golgi,-0.0972661847559114,-0.1310165806363025,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0972661847559114
trans-golgi_vamp3,VAMP3,ER/Golgi,Biohub_OPS0059,1,3717,3228,1000,0.1510345693863234,0.1161461076225388,0.2365576333784998,1.3498969152002345,0.989477370980889,0.3025839023694293,0.0453429105434105,0.2077032637032637,0.5533793956662219,0.4807800547800547,0.4878156444368263,0.663585352525115,0.6369214290132125,VAMP3,ER/Golgi,-0.1102059568588931,-0.1491057845763861,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.1102059568588931
