method_id,method,method_color,method_order,split,split_label,reporter_slug,screen_code,screen_id,assay_id,n_ko_groups,ko_pearson,method_family
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,er_cona,42.0,Biohub_OPS0043,er_cona::Biohub_OPS0043,1000.0,0.7101682452427958,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,er_ncln,51.0,Biohub_OPS0052,er_ncln::Biohub_OPS0052,1000.0,0.6471421090989158,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,er_sec61b,0.0,Biohub_OPS0001,er_sec61b::Biohub_OPS0001,1000.0,0.897517535614497,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,er_sec61b,4.0,Biohub_OPS0005,er_sec61b::Biohub_OPS0005,1000.0,0.868440825091413,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,er_sec61b,5.0,Biohub_OPS0006,er_sec61b::Biohub_OPS0006,1000.0,0.7954413334494056,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,er_sec61b,6.0,Biohub_OPS0007,er_sec61b::Biohub_OPS0007,1000.0,0.792101001777056,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,er_sec61b,7.0,Biohub_OPS0008,er_sec61b::Biohub_OPS0008,1000.0,0.8481148578544655,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,er_sec61b,8.0,Biohub_OPS0009,er_sec61b::Biohub_OPS0009,1000.0,0.816315800523986,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,er_golgi_cop-ii_sec23a,34.0,Biohub_OPS0035,er_golgi_cop-ii_sec23a::Biohub_OPS0035,1000.0,0.9241442666981792,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,er_golgi_cope,22.0,Biohub_OPS0023,er_golgi_cope::Biohub_OPS0023,1000.0,0.6856772168043171,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,er_golgi_cope,73.0,Biohub_OPS0074,er_golgi_cope::Biohub_OPS0074,1000.0,0.8154441039523942,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,er_golgi_bridge_vapa,19.0,Biohub_OPS0020,er_golgi_bridge_vapa::Biohub_OPS0020,1000.0,0.8059463166831353,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,er_golgi_bridge_vapa,20.0,Biohub_OPS0021,er_golgi_bridge_vapa::Biohub_OPS0021,1000.0,0.7938456341985524,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,trans-golgi_vamp3,29.0,Biohub_OPS0030,trans-golgi_vamp3::Biohub_OPS0030,1000.0,0.7109540056267015,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,trans-golgi_vamp3,58.0,Biohub_OPS0059,trans-golgi_vamp3::Biohub_OPS0059,1000.0,0.6574887528948915,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,chromalive_488_excitation,1.0,Biohub_OPS0002,chromalive_488_excitation::Biohub_OPS0002,1000.0,0.6605548020442638,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,chromalive_488_excitation,50.0,Biohub_OPS0051,chromalive_488_excitation::Biohub_OPS0051,1000.0,0.7509794967548401,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,mitochondria_chromalive_561_excitation,62.0,Biohub_OPS0063,mitochondria_chromalive_561_excitation::Biohub_OPS0063,1000.0,0.7984023877325099,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,mitochondria_chromalive_561_excitation,74.0,Biohub_OPS0075,mitochondria_chromalive_561_excitation::Biohub_OPS0075,1000.0,0.794445723022109,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,mitochondria_tomm20,42.0,Biohub_OPS0043,mitochondria_tomm20::Biohub_OPS0043,1000.0,0.6788035719283301,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,mitochondria_tomm70a,14.0,Biohub_OPS0015,mitochondria_tomm70a::Biohub_OPS0015,1000.0,0.7343629593407238,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,mitochondria_tomm70a,67.0,Biohub_OPS0068,mitochondria_tomm70a::Biohub_OPS0068,1000.0,0.6957854113786063,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,actin_filament_fastact_spy555_live_cell_dye,32.0,Biohub_OPS0033,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0033,1000.0,0.9189829480905348,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,actin_filament_fastact_spy555_live_cell_dye,64.0,Biohub_OPS0065,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0065,1000.0,0.8893553662733709,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,actin_filament_fastact_spy555_live_cell_dye,71.0,Biohub_OPS0072,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0072,1000.0,0.9292654615308988,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,actin_filament_fastact_spy555_live_cell_dye,73.0,Biohub_OPS0074,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0074,1000.0,0.9008583169284652,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,actin_filament_fastact_spy555_live_cell_dye,75.0,Biohub_OPS0076,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0076,1000.0,0.8545024906092853,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,f-actin_phalloidin,42.0,Biohub_OPS0043,f-actin_phalloidin::Biohub_OPS0043,1000.0,0.7322845774319288,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,microtubules_map4,45.0,Biohub_OPS0046,microtubules_map4::Biohub_OPS0046,1000.0,0.8087254243631868,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,microtubules_tubulin,42.0,Biohub_OPS0043,microtubules_tubulin::Biohub_OPS0043,1000.0,0.7208724087026067,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,autophagosome_atg101,30.0,Biohub_OPS0031,autophagosome_atg101::Biohub_OPS0031,1000.0,0.7252396242515116,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,autophagosome_atg101,53.0,Biohub_OPS0054,autophagosome_atg101::Biohub_OPS0054,1000.0,0.7010087595653176,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,autophagosome_map1lc3b,15.0,Biohub_OPS0016,autophagosome_map1lc3b::Biohub_OPS0016,1000.0,0.6885081944023367,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,autophagosome_map1lc3b,16.0,Biohub_OPS0017,autophagosome_map1lc3b::Biohub_OPS0017,1000.0,0.7028432970214468,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,autophagosome_map1lc3b,39.0,Biohub_OPS0040,autophagosome_map1lc3b::Biohub_OPS0040,1000.0,0.9196016858546228,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,clathrin_vesicles_clta,17.0,Biohub_OPS0018,clathrin_vesicles_clta::Biohub_OPS0018,1000.0,0.8872492617661593,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,clathrin_vesicles_clta,18.0,Biohub_OPS0019,clathrin_vesicles_clta::Biohub_OPS0019,1000.0,0.9275858857828182,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,lipid_droplet_bodipy_live_cell_dye,33.0,Biohub_OPS0034,lipid_droplet_bodipy_live_cell_dye::Biohub_OPS0034,1000.0,0.9092138539212424,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,lipid_droplet_bodipy_live_cell_dye,65.0,Biohub_OPS0066,lipid_droplet_bodipy_live_cell_dye::Biohub_OPS0066,1000.0,0.9196903177039564,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,lipid_droplet_plin2,21.0,Biohub_OPS0022,lipid_droplet_plin2::Biohub_OPS0022,1000.0,0.7902151100665714,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,lipid_droplet_plin2,64.0,Biohub_OPS0065,lipid_droplet_plin2::Biohub_OPS0065,1000.0,0.5774003847265519,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,lysosome_lamp1,10.0,Biohub_OPS0011,lysosome_lamp1::Biohub_OPS0011,1000.0,0.7013813450157965,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,lysosome_lamp1,11.0,Biohub_OPS0012,lysosome_lamp1::Biohub_OPS0012,1000.0,0.8088757409029462,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,lysosome_lysotracker_live-cell_dye,43.0,Biohub_OPS0044,lysosome_lysotracker_live-cell_dye::Biohub_OPS0044,1000.0,0.914382639212921,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,lysosome_lysotracker_live-cell_dye,54.0,Biohub_OPS0055,lysosome_lysotracker_live-cell_dye::Biohub_OPS0055,1000.0,0.9386584862460512,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,lysosome_lysotracker_live-cell_dye,55.0,Biohub_OPS0056,lysosome_lysotracker_live-cell_dye::Biohub_OPS0056,1000.0,0.933524337498527,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,early_endosome_eea1,38.0,Biohub_OPS0039,early_endosome_eea1::Biohub_OPS0039,1000.0,0.9207966349982268,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,endosome_vps35,12.0,Biohub_OPS0013,endosome_vps35::Biohub_OPS0013,1000.0,0.7575459278435394,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,endosome_vps35,24.0,Biohub_OPS0025,endosome_vps35::Biohub_OPS0025,1000.0,0.8445817654332384,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,late_endosome_rab7a,13.0,Biohub_OPS0014,late_endosome_rab7a::Biohub_OPS0014,1000.0,0.9035434253925712,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,late_endosome_rab7a,25.0,Biohub_OPS0026,late_endosome_rab7a::Biohub_OPS0026,1000.0,0.9185858712307348,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,recycling_endosome_tfrc,26.0,Biohub_OPS0027,recycling_endosome_tfrc::Biohub_OPS0027,1000.0,0.8534805976308261,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,recycling_endosome_tfrc,59.0,Biohub_OPS0060,recycling_endosome_tfrc::Biohub_OPS0060,1000.0,0.870249492185789,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,plasma_membrane_atp1b3,31.0,Biohub_OPS0032,plasma_membrane_atp1b3::Biohub_OPS0032,1000.0,0.7584977777776102,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,plasma_membrane_atp1b3,70.0,Biohub_OPS0071,plasma_membrane_atp1b3::Biohub_OPS0071,1000.0,0.7448092679989523,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,plasma_membrane_slc3a2,2.0,Biohub_OPS0003,plasma_membrane_slc3a2::Biohub_OPS0003,1000.0,0.9043169689471752,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,plasma_membrane_slc3a2,3.0,Biohub_OPS0004,plasma_membrane_slc3a2::Biohub_OPS0004,1000.0,0.920752810984086,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,plasma_membrane_wga,42.0,Biohub_OPS0043,plasma_membrane_wga::Biohub_OPS0043,1000.0,0.7439564323476409,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,peroxisome_peroxi_spy650_live_cell_dye,44.0,Biohub_OPS0045,peroxisome_peroxi_spy650_live_cell_dye::Biohub_OPS0045,1000.0,0.7737912197600422,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,peroxisome_peroxi_spy650_live_cell_dye,56.0,Biohub_OPS0057,peroxisome_peroxi_spy650_live_cell_dye::Biohub_OPS0057,1000.0,0.8457373330677859,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,5xupre,0.0,Biohub_OPS0001,5xupre::Biohub_OPS0001,1000.0,0.7783101621836347,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,5xupre,4.0,Biohub_OPS0005,5xupre::Biohub_OPS0005,1000.0,0.7658643035003747,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,5xupre,5.0,Biohub_OPS0006,5xupre::Biohub_OPS0006,1000.0,0.7491604570650416,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,5xupre,6.0,Biohub_OPS0007,5xupre::Biohub_OPS0007,1000.0,0.7133785193890175,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,5xupre,7.0,Biohub_OPS0008,5xupre::Biohub_OPS0008,1000.0,0.7627809547577283,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,5xupre,8.0,Biohub_OPS0009,5xupre::Biohub_OPS0009,1000.0,0.7301979777153769,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,caspase_activity_cellevent-caspase_live-cell_dye,49.0,Biohub_OPS0050,caspase_activity_cellevent-caspase_live-cell_dye::Biohub_OPS0050,1000.0,0.6069347593726122,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,caspase_activity_cellevent-caspase_live-cell_dye,72.0,Biohub_OPS0073,caspase_activity_cellevent-caspase_live-cell_dye::Biohub_OPS0073,1000.0,0.5603068976886721,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,chaperones_hspa1b,27.0,Biohub_OPS0028,chaperones_hspa1b::Biohub_OPS0028,1000.0,0.8761120486472281,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,chaperones_hspa1b,71.0,Biohub_OPS0072,chaperones_hspa1b::Biohub_OPS0072,1000.0,0.8057341533415419,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,proteasome_psmb7,28.0,Biohub_OPS0029,proteasome_psmb7::Biohub_OPS0029,1000.0,0.6385336044927065,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,proteasome_psmb7,69.0,Biohub_OPS0070,proteasome_psmb7::Biohub_OPS0070,1000.0,0.545602510589711,Classical tabular
catboost_multirmse,CatBoost,#79A8C9,3,gene_holdout_main,Gene,stress_granule_g3bp1,36.0,Biohub_OPS0037,stress_granule_g3bp1::Biohub_OPS0037,1000.0,0.9244441661361544,Classical tabular
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,fe2+_ferhonox_live-cell_dye,46.0,Biohub_OPS0047,fe2+_ferhonox_live-cell_dye::Biohub_OPS0047,5000.0,0.878994176099987,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,fe2+_ferhonox_live-cell_dye,66.0,Biohub_OPS0067,fe2+_ferhonox_live-cell_dye::Biohub_OPS0067,5000.0,0.0227286995281048,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,b-catenin,76.0,Biohub_OPS0077,b-catenin::Biohub_OPS0077,4998.0,0.5184097573996483,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,c-myc,76.0,Biohub_OPS0077,c-myc::Biohub_OPS0077,4998.0,0.4848660791848087,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,52.0,Biohub_OPS0053,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye::Biohub_OPS0053,5000.0,0.634808158266059,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,63.0,Biohub_OPS0064,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye::Biohub_OPS0064,5000.0,0.6892610860896516,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,oxidative_stress_cellrox_live-cell_dye,47.0,Biohub_OPS0048,oxidative_stress_cellrox_live-cell_dye::Biohub_OPS0048,5000.0,0.6927716642241832,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,oxidative_stress_cellrox_live-cell_dye,68.0,Biohub_OPS0069,oxidative_stress_cellrox_live-cell_dye::Biohub_OPS0069,5000.0,0.5502828485189714,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,p21,76.0,Biohub_OPS0077,p21::Biohub_OPS0077,4998.0,0.5057185591082817,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,p53,76.0,Biohub_OPS0077,p53::Biohub_OPS0077,4998.0,0.3896866549535159,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,prb,76.0,Biohub_OPS0077,prb::Biohub_OPS0077,4998.0,0.3729896209989034,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,ps6,76.0,Biohub_OPS0077,ps6::Biohub_OPS0077,4998.0,0.5625567927217648,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,cell_proliferation_marker_mki67,44.0,Biohub_OPS0045,cell_proliferation_marker_mki67::Biohub_OPS0045,4999.0,0.5208076700797418,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,cell_proliferation_marker_mki67,56.0,Biohub_OPS0057,cell_proliferation_marker_mki67::Biohub_OPS0057,4940.0,0.6513620822049556,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,chromatin_h2bc21,63.0,Biohub_OPS0064,chromatin_h2bc21::Biohub_OPS0064,5000.0,0.6950538299005798,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,chromatin_h2bc21,68.0,Biohub_OPS0069,chromatin_h2bc21::Biohub_OPS0069,5000.0,0.7115097604132474,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,nuclear_speckles_srrm2,35.0,Biohub_OPS0036,nuclear_speckles_srrm2::Biohub_OPS0036,5000.0,0.715235829446601,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,nuclear_speckles_srrm2,60.0,Biohub_OPS0061,nuclear_speckles_srrm2::Biohub_OPS0061,5000.0,0.8292391008613289,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,nuclei_hoechst,42.0,Biohub_OPS0043,nuclei_hoechst::Biohub_OPS0043,5000.0,0.7312532753021208,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,nucleoli_npm1,42.0,Biohub_OPS0043,nucleoli_npm1::Biohub_OPS0043,5000.0,0.4908411539143579,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,nucleolus-dfc_fbl,40.0,Biohub_OPS0041,nucleolus-dfc_fbl::Biohub_OPS0041,5000.0,0.525198781546886,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,nucleolus-dfc_fbl,61.0,Biohub_OPS0062,nucleolus-dfc_fbl::Biohub_OPS0062,5000.0,0.7736260850195871,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,nucleolus-gc_npm3,41.0,Biohub_OPS0042,nucleolus-gc_npm3::Biohub_OPS0042,5000.0,0.2189917000819733,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,nucleolus-gc_npm3,57.0,Biohub_OPS0058,nucleolus-gc_npm3::Biohub_OPS0058,5000.0,0.7466375510342874,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,nuclei_nucleolive_live_cell_dye,60.0,Biohub_OPS0061,nuclei_nucleolive_live_cell_dye::Biohub_OPS0061,5000.0,0.6379473746352651,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,nuclei_nucleolive_live_cell_dye,61.0,Biohub_OPS0062,nuclei_nucleolive_live_cell_dye::Biohub_OPS0062,5000.0,0.7084091676672329,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,er_cona,42.0,Biohub_OPS0043,er_cona::Biohub_OPS0043,5000.0,0.6347650124780504,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,er_ncln,51.0,Biohub_OPS0052,er_ncln::Biohub_OPS0052,5000.0,0.5787063083264127,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,er_sec61b,0.0,Biohub_OPS0001,er_sec61b::Biohub_OPS0001,5000.0,0.9002316190795495,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,er_sec61b,4.0,Biohub_OPS0005,er_sec61b::Biohub_OPS0005,5000.0,0.8312131784957016,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,er_sec61b,5.0,Biohub_OPS0006,er_sec61b::Biohub_OPS0006,5000.0,0.7499923516862408,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,er_sec61b,6.0,Biohub_OPS0007,er_sec61b::Biohub_OPS0007,4964.0,0.7521200435712543,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,er_sec61b,7.0,Biohub_OPS0008,er_sec61b::Biohub_OPS0008,5000.0,0.8199644887070624,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,er_sec61b,8.0,Biohub_OPS0009,er_sec61b::Biohub_OPS0009,4992.0,0.7925042240984835,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,er_golgi_cop-ii_sec23a,34.0,Biohub_OPS0035,er_golgi_cop-ii_sec23a::Biohub_OPS0035,5000.0,0.9009865361518404,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,er_golgi_cope,22.0,Biohub_OPS0023,er_golgi_cope::Biohub_OPS0023,5000.0,0.6601101951722088,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,er_golgi_cope,73.0,Biohub_OPS0074,er_golgi_cope::Biohub_OPS0074,5000.0,0.7911026517776271,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,er_golgi_bridge_vapa,19.0,Biohub_OPS0020,er_golgi_bridge_vapa::Biohub_OPS0020,5000.0,0.7765976781598881,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,er_golgi_bridge_vapa,20.0,Biohub_OPS0021,er_golgi_bridge_vapa::Biohub_OPS0021,5000.0,0.7858386867747624,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,trans-golgi_vamp3,29.0,Biohub_OPS0030,trans-golgi_vamp3::Biohub_OPS0030,5000.0,0.6945200320147662,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,trans-golgi_vamp3,58.0,Biohub_OPS0059,trans-golgi_vamp3::Biohub_OPS0059,5000.0,0.5753720627681784,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,chromalive_488_excitation,1.0,Biohub_OPS0002,chromalive_488_excitation::Biohub_OPS0002,4996.0,0.6747532437914544,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,chromalive_488_excitation,50.0,Biohub_OPS0051,chromalive_488_excitation::Biohub_OPS0051,5000.0,0.7288703491686311,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,mitochondria_chromalive_561_excitation,62.0,Biohub_OPS0063,mitochondria_chromalive_561_excitation::Biohub_OPS0063,5000.0,0.7605300468043356,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,mitochondria_chromalive_561_excitation,74.0,Biohub_OPS0075,mitochondria_chromalive_561_excitation::Biohub_OPS0075,5000.0,0.753192203012302,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,mitochondria_tomm20,42.0,Biohub_OPS0043,mitochondria_tomm20::Biohub_OPS0043,5000.0,0.6114172896332577,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,mitochondria_tomm70a,14.0,Biohub_OPS0015,mitochondria_tomm70a::Biohub_OPS0015,5000.0,0.7145506913672278,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,mitochondria_tomm70a,67.0,Biohub_OPS0068,mitochondria_tomm70a::Biohub_OPS0068,5000.0,0.6503209502678612,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,actin_filament_fastact_spy555_live_cell_dye,32.0,Biohub_OPS0033,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0033,5000.0,0.8997042456343672,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,actin_filament_fastact_spy555_live_cell_dye,64.0,Biohub_OPS0065,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0065,5000.0,0.880094763494319,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,actin_filament_fastact_spy555_live_cell_dye,71.0,Biohub_OPS0072,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0072,5000.0,0.8657380658774217,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,actin_filament_fastact_spy555_live_cell_dye,73.0,Biohub_OPS0074,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0074,5000.0,0.8870243398431378,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,actin_filament_fastact_spy555_live_cell_dye,75.0,Biohub_OPS0076,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0076,5000.0,0.8491465333464712,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,f-actin_phalloidin,42.0,Biohub_OPS0043,f-actin_phalloidin::Biohub_OPS0043,5000.0,0.6735461801870195,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,microtubules_map4,45.0,Biohub_OPS0046,microtubules_map4::Biohub_OPS0046,5000.0,0.6110525736507696,Neural specialists
tabm_specialists,TabM,#A783AD,5,field_holdout_sanity,Field,microtubules_tubulin,42.0,Biohub_OPS0043,microtubules_tubulin::Biohub_OPS0043,5000.0,0.6544986494349289,Neural specialists
