method_id,method,split,reporter_slug,cell_pearson,split_label,method_color,method_order,method_family
gbdt,GBDT,gene_holdout_main,lipid_droplet_plin2,0.8263031721115113,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,lysosome_lamp1,0.731864457577467,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,lysosome_lysotracker_live-cell_dye,0.8904493639866511,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,microtubules_map4,0.7240056203057368,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,microtubules_tubulin,0.575734115185009,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,mitochondria_chromalive_561_excitation,0.8141453956564269,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,mitochondria_tomm20,0.524099746439606,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,mitochondria_tomm70a,0.7773731519778571,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,nuclear_speckles_srrm2,0.8619443789124489,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,nuclei_hoechst,0.6761394638816516,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,nuclei_nucleolive_live_cell_dye,0.7181994465490182,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,nucleoli_npm1,0.44055448037882644,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,nucleolus-dfc_fbl,0.8286243403951327,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,nucleolus-gc_npm3,0.8252503052353859,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,oxidative_stress_cellrox_live-cell_dye,0.7834545828402042,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,p21,0.4116840877135594,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,p53,0.3627723722408215,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,peroxisome_peroxi_spy650_live_cell_dye,0.8694103727738062,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,plasma_membrane_atp1b3,0.6528735867391029,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,plasma_membrane_slc3a2,0.8586430261532465,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,plasma_membrane_wga,0.6083090903030501,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,prb,0.2577490422471116,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,proteasome_psmb7,0.6550438550611337,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,ps6,0.5076787888437199,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,recycling_endosome_tfrc,0.863070334494114,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,stress_granule_g3bp1,0.8756997081140676,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,gene_holdout_main,trans-golgi_vamp3,0.6584653158982595,Gene,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,5xupre,0.6848109374443689,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,actin_filament_fastact_spy555_live_cell_dye,0.8546819337954125,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,autophagosome_atg101,0.5856595461567242,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,autophagosome_map1lc3b,0.6291805360880163,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,caspase_activity_cellevent-caspase_live-cell_dye,0.49322752856339014,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,cell_proliferation_marker_mki67,0.5134552344679832,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,chaperones_hspa1b,0.6699084431553881,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,chromalive_488_excitation,0.5960611868649721,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,chromatin_h2bc21,0.5686805434525013,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,clathrin_vesicles_clta,0.8521184554944436,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,0.2683826166030485,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,endosome_vps35,0.697338795599838,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,er_golgi_bridge_vapa,0.7364787369345625,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,er_golgi_cope,0.35057732562684873,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,er_sec61b,0.7679437452720271,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,fe2+_ferhonox_live-cell_dye,0.0585798948309275,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,late_endosome_rab7a,0.8518557505061228,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,lipid_droplet_bodipy_live_cell_dye,0.8572640319665273,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,lipid_droplet_plin2,0.2656527024422151,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,lysosome_lamp1,0.7004361686607201,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,lysosome_lysotracker_live-cell_dye,0.8613762520253658,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,mitochondria_chromalive_561_excitation,0.5171954199516524,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,mitochondria_tomm70a,0.49576416633014253,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,nuclear_speckles_srrm2,0.46333428130795556,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,nuclei_nucleolive_live_cell_dye,0.4490459800387422,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,nucleolus-dfc_fbl,0.38119438511785114,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,nucleolus-gc_npm3,0.5642546629533172,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,oxidative_stress_cellrox_live-cell_dye,0.3583689845399931,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,peroxisome_peroxi_spy650_live_cell_dye,0.5641610108626386,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,plasma_membrane_atp1b3,0.6240471070632339,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,plasma_membrane_slc3a2,0.8508526446918647,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,proteasome_psmb7,0.4357044271503885,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,recycling_endosome_tfrc,0.7715500916043918,Whole-screen,#5E88AD,2,Classical tabular
gbdt,GBDT,strict_whole_screen,trans-golgi_vamp3,0.49960787252833444,Whole-screen,#5E88AD,2,Classical tabular
midas_ops,MIDAS,field_holdout_sanity,5xupre,0.6271881693601609,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,actin_filament_fastact_spy555_live_cell_dye,0.8271813089648882,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,autophagosome_atg101,0.5534588839858771,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,autophagosome_map1lc3b,0.8261812031269073,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,b-catenin,0.2972100331292798,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,c-myc,0.30375616814941164,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,caspase_activity_cellevent-caspase_live-cell_dye,0.40184762418890985,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,cell_proliferation_marker_mki67,0.64519761155049,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,chaperones_hspa1b,0.7400950508813062,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,chromalive_488_excitation,0.6753644394377867,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,chromatin_h2bc21,0.5227732475847006,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,clathrin_vesicles_clta,0.7463878663877647,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,early_endosome_eea1,0.7372600393990676,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,0.7528857645889124,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,endosome_vps35,0.7139284710089365,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,er_cona,0.48538271035585134,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,er_golgi_bridge_vapa,0.49704570729421294,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,er_golgi_cop-ii_sec23a,0.7768318074444929,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,er_golgi_cope,0.7829847127199173,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,er_ncln,0.47534117580701907,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,er_sec61b,0.6765362657606602,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,f-actin_phalloidin,0.5147585236777863,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,fe2+_ferhonox_live-cell_dye,0.9073163401335478,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,late_endosome_rab7a,0.767197276155154,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,lipid_droplet_bodipy_live_cell_dye,0.7134209444125493,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,lipid_droplet_plin2,0.7413458488881588,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,lysosome_lamp1,0.5755681529641151,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,lysosome_lysotracker_live-cell_dye,0.8066416084766388,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,microtubules_map4,0.6530168242752552,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,microtubules_tubulin,0.4982959253920449,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,mitochondria_chromalive_561_excitation,0.7397262745847304,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,mitochondria_tomm20,0.43838587041116417,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,mitochondria_tomm70a,0.7085947381953399,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,nuclear_speckles_srrm2,0.7650330809255441,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,nuclei_hoechst,0.49284169683853785,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,nuclei_nucleolive_live_cell_dye,0.44232259147490066,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,nucleoli_npm1,0.30989202836321456,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,nucleolus-dfc_fbl,0.7340465237696966,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,nucleolus-gc_npm3,0.7423707890013853,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,oxidative_stress_cellrox_live-cell_dye,0.7070931668082873,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,p21,0.32482260540127755,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,p53,0.26444543411334354,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,peroxisome_peroxi_spy650_live_cell_dye,0.7792059442649285,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,plasma_membrane_atp1b3,0.5797672536845009,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,plasma_membrane_slc3a2,0.8082270820935568,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,plasma_membrane_wga,0.5325564609219631,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,prb,0.19493114768217004,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,proteasome_psmb7,0.5635474847008786,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,ps6,0.3261916958851119,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,recycling_endosome_tfrc,0.7054159445067247,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,stress_granule_g3bp1,0.7993558888634046,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,field_holdout_sanity,trans-golgi_vamp3,0.4468763042862216,Field,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,5xupre,0.613018565773964,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,actin_filament_fastact_spy555_live_cell_dye,0.7796238462130228,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,autophagosome_atg101,0.5363234115143617,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,autophagosome_map1lc3b,0.7779055076340835,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,b-catenin,0.3009454100082318,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,c-myc,0.3040598201410224,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,caspase_activity_cellevent-caspase_live-cell_dye,0.39605719828978175,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,cell_proliferation_marker_mki67,0.5899057480196157,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,chaperones_hspa1b,0.7149856299161911,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,chromalive_488_excitation,0.5914660318444173,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,chromatin_h2bc21,0.5099643933276335,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,clathrin_vesicles_clta,0.7173631257067125,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,early_endosome_eea1,0.7321838311851024,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,0.7443933761368194,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,endosome_vps35,0.7113480580349762,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,er_cona,0.47065556264585917,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,er_golgi_bridge_vapa,0.48710624459587654,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,er_golgi_cop-ii_sec23a,0.7478784174968799,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,er_golgi_cope,0.7708865880966187,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,er_ncln,0.47236432886372004,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,er_sec61b,0.6698671293755372,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,f-actin_phalloidin,0.49547833427786825,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,fe2+_ferhonox_live-cell_dye,0.9025582669923702,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,late_endosome_rab7a,0.7544385194778442,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,lipid_droplet_bodipy_live_cell_dye,0.704931248476108,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,lipid_droplet_plin2,0.7399685367941856,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,lysosome_lamp1,0.5684051599353552,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,lysosome_lysotracker_live-cell_dye,0.788813486136496,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,microtubules_map4,0.6317804510394732,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,microtubules_tubulin,0.47876813502775295,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,mitochondria_chromalive_561_excitation,0.717456523453196,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,mitochondria_tomm20,0.4150087556284334,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,mitochondria_tomm70a,0.6686088072756926,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,nuclear_speckles_srrm2,0.7482016776998839,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,nuclei_hoechst,0.4666955060263474,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,nuclei_nucleolive_live_cell_dye,0.4333666637307033,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,nucleoli_npm1,0.2920233691939049,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,nucleolus-dfc_fbl,0.7209239068130653,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,nucleolus-gc_npm3,0.7016373182336489,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,oxidative_stress_cellrox_live-cell_dye,0.6932379968464375,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,p21,0.321702302445968,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,p53,0.2752936752140521,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,peroxisome_peroxi_spy650_live_cell_dye,0.7254936049381893,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,plasma_membrane_atp1b3,0.5700920180107156,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,plasma_membrane_slc3a2,0.7988789096474648,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,plasma_membrane_wga,0.5183750703930855,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,prb,0.19662945059438544,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,proteasome_psmb7,0.5593972905228535,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,ps6,0.32234652365247407,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,recycling_endosome_tfrc,0.6960126859446366,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,stress_granule_g3bp1,0.7783752386768659,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,gene_holdout_main,trans-golgi_vamp3,0.4286029427622755,Gene,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,5xupre,0.6217511460185051,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,actin_filament_fastact_spy555_live_cell_dye,0.7845909596731265,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,autophagosome_atg101,0.49474034272134304,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,autophagosome_map1lc3b,0.5811131065711379,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,caspase_activity_cellevent-caspase_live-cell_dye,0.3940987242773796,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,cell_proliferation_marker_mki67,0.4313488031427065,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,chaperones_hspa1b,0.6513159386813641,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,chromalive_488_excitation,0.5946489851921797,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,chromatin_h2bc21,0.526591516410311,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,clathrin_vesicles_clta,0.7472671683256824,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,0.2758439290725315,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,endosome_vps35,0.6297580095318456,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,er_golgi_bridge_vapa,0.4902185778288791,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,er_golgi_cope,0.4499866583695014,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,er_sec61b,0.6869822512898179,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,fe2+_ferhonox_live-cell_dye,0.06391803481286236,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,late_endosome_rab7a,0.7374670316154759,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,lipid_droplet_bodipy_live_cell_dye,0.7034248520309727,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,lipid_droplet_plin2,0.345425255363807,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,lysosome_lamp1,0.5504070001188666,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,lysosome_lysotracker_live-cell_dye,0.7899682041671542,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,mitochondria_chromalive_561_excitation,0.5736583235363166,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,mitochondria_tomm70a,0.537582219267885,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,nuclear_speckles_srrm2,0.534391085927685,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,nuclei_nucleolive_live_cell_dye,0.486717924165229,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,nucleolus-dfc_fbl,0.4145444210929175,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,nucleolus-gc_npm3,0.580777789776524,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,oxidative_stress_cellrox_live-cell_dye,0.433715728354097,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,peroxisome_peroxi_spy650_live_cell_dye,0.5044387907449467,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,plasma_membrane_atp1b3,0.5608479282818735,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,plasma_membrane_slc3a2,0.8051801690210898,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,proteasome_psmb7,0.4295451845779704,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,recycling_endosome_tfrc,0.6978847853121503,Whole-screen,#C85A3C,9,Biological completion
midas_ops,MIDAS,strict_whole_screen,trans-golgi_vamp3,0.44666147868459416,Whole-screen,#C85A3C,9,Biological completion
mlp,MLP,field_holdout_sanity,5xupre,0.6930083188414573,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,actin_filament_fastact_spy555_live_cell_dye,0.9044499563674131,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,autophagosome_atg101,0.6581768157581489,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,autophagosome_map1lc3b,0.8954352522889772,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,b-catenin,0.49030831702053546,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,c-myc,0.45253625363111494,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,caspase_activity_cellevent-caspase_live-cell_dye,0.5451434754766524,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,cell_proliferation_marker_mki67,0.7306903965771199,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,chaperones_hspa1b,0.7928455385069053,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,chromalive_488_excitation,0.7681630479792754,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,chromatin_h2bc21,0.6429672037561734,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,clathrin_vesicles_clta,0.8765268161892891,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,early_endosome_eea1,0.8358648029466471,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,0.8035228528082371,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,endosome_vps35,0.8342737483481566,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,er_cona,0.5554809068640073,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,er_golgi_bridge_vapa,0.7584805267552535,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,er_golgi_cop-ii_sec23a,0.8496331957479318,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,er_golgi_cope,0.8380859834452471,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,er_ncln,0.5465968826785683,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,er_sec61b,0.7687928271790345,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,f-actin_phalloidin,0.595912271282739,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,fe2+_ferhonox_live-cell_dye,0.9567687208453816,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,late_endosome_rab7a,0.8929057759543261,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,lipid_droplet_bodipy_live_cell_dye,0.8735660480956235,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,lipid_droplet_plin2,0.8206031583249569,Field,#7B6597,4,Neural specialists
