method_id,method,split,reporter_slug,ko_pearson,split_label,method_color,method_order,method_family
mlp,MLP,field_holdout_sanity,lysosome_lamp1,0.7161782595018547,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,lysosome_lysotracker_live-cell_dye,0.913864643375079,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,microtubules_map4,0.7622618471582732,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,microtubules_tubulin,0.6459589562482304,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,mitochondria_chromalive_561_excitation,0.7447470818956694,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,mitochondria_tomm20,0.6034701435102356,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,mitochondria_tomm70a,0.685547939191262,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,nuclear_speckles_srrm2,0.8198969667156538,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,nuclei_hoechst,0.7187296664714813,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,nuclei_nucleolive_live_cell_dye,0.7378247765203316,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,nucleoli_npm1,0.48382254528502616,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,nucleolus-dfc_fbl,0.7329381508131823,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,nucleolus-gc_npm3,0.7657745969792207,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,oxidative_stress_cellrox_live-cell_dye,0.6330263050893943,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,p21,0.5162865926822027,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,p53,0.46550511889159674,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,peroxisome_peroxi_spy650_live_cell_dye,0.7711038393278916,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,plasma_membrane_atp1b3,0.6734748105208078,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,plasma_membrane_slc3a2,0.8918712536493937,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,plasma_membrane_wga,0.6739257560835945,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,prb,0.3573981012403965,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,proteasome_psmb7,0.5198065484253068,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,ps6,0.5669289754641553,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,recycling_endosome_tfrc,0.8478320886691411,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,stress_granule_g3bp1,0.9098111733794212,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,trans-golgi_vamp3,0.6460640095174313,Field,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,5xupre,0.7511600545048713,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,actin_filament_fastact_spy555_live_cell_dye,0.9243509116272131,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,autophagosome_atg101,0.7153217139343421,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,autophagosome_map1lc3b,0.9057822450995445,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,b-catenin,0.5607133853559694,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,c-myc,0.5539068301518758,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,caspase_activity_cellevent-caspase_live-cell_dye,0.5873217311687767,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,cell_proliferation_marker_mki67,0.6914596130450568,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,chaperones_hspa1b,0.8275769112010798,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,chromalive_488_excitation,0.7724121913313866,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,chromatin_h2bc21,0.7774571490784487,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,clathrin_vesicles_clta,0.9199979772170384,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,early_endosome_eea1,0.9278098935882252,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,0.7543665262560049,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,endosome_vps35,0.8381351331869761,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,er_cona,0.7102747335202164,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,er_golgi_bridge_vapa,0.8229861865441004,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,er_golgi_cop-ii_sec23a,0.9367526402076084,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,er_golgi_cope,0.8292949313918749,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,er_ncln,0.6551008938501279,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,er_sec61b,0.8102178797125816,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,f-actin_phalloidin,0.7457482559813393,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,fe2+_ferhonox_live-cell_dye,0.9105444987614948,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,late_endosome_rab7a,0.9234638750553131,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,lipid_droplet_bodipy_live_cell_dye,0.9287840249637762,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,lipid_droplet_plin2,0.6961377425740163,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,lysosome_lamp1,0.7512009352445602,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,lysosome_lysotracker_live-cell_dye,0.9388250542183718,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,microtubules_map4,0.823344656576713,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,microtubules_tubulin,0.7224402621802357,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,mitochondria_chromalive_561_excitation,0.8209515526890755,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,mitochondria_tomm20,0.690567583611442,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,mitochondria_tomm70a,0.7465505585074425,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,nuclear_speckles_srrm2,0.8776929159959158,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,nuclei_hoechst,0.7573144529263178,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,nuclei_nucleolive_live_cell_dye,0.8496820899347464,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,nucleoli_npm1,0.5439649538033539,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,nucleolus-dfc_fbl,0.7965991554160913,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,nucleolus-gc_npm3,0.8391794413328171,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,oxidative_stress_cellrox_live-cell_dye,0.6654244244098664,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,p21,0.6046441742777825,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,p53,0.5768901832401753,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,peroxisome_peroxi_spy650_live_cell_dye,0.8105570050577322,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,plasma_membrane_atp1b3,0.7633020480473836,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,plasma_membrane_slc3a2,0.9118719731767972,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,plasma_membrane_wga,0.7486275320251783,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,prb,0.4591269635409116,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,proteasome_psmb7,0.6091717668808997,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,ps6,0.5875179319580396,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,recycling_endosome_tfrc,0.8927435214320818,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,stress_granule_g3bp1,0.9337998802463213,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,trans-golgi_vamp3,0.6881389747063318,Gene,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,5xupre,0.7615318804979324,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,actin_filament_fastact_spy555_live_cell_dye,0.9052405109008154,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,autophagosome_atg101,0.7131589346875746,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,autophagosome_map1lc3b,0.6955044636916784,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,caspase_activity_cellevent-caspase_live-cell_dye,0.5584041074228783,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,cell_proliferation_marker_mki67,0.5386958293966018,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,chaperones_hspa1b,0.7657563487688701,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,chromalive_488_excitation,0.6475452963883678,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,chromatin_h2bc21,0.6947676620135705,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,clathrin_vesicles_clta,0.9121793949355682,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,0.2362002162020265,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,endosome_vps35,0.7663263250142336,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,er_golgi_bridge_vapa,0.8082567540307839,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,er_golgi_cope,0.4741858521786829,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,er_sec61b,0.8596536620623535,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,fe2+_ferhonox_live-cell_dye,0.22146574297236532,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,late_endosome_rab7a,0.9074955309430759,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,lipid_droplet_bodipy_live_cell_dye,0.9247393868863583,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,lipid_droplet_plin2,0.28646104650882387,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,lysosome_lamp1,0.7557082107911508,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,lysosome_lysotracker_live-cell_dye,0.9295813991791673,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,mitochondria_chromalive_561_excitation,0.4955925100172559,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,mitochondria_tomm70a,0.5035419252623493,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,nuclear_speckles_srrm2,0.6145264161750674,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,nuclei_nucleolive_live_cell_dye,0.4199866108441104,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,nucleolus-dfc_fbl,0.3855745946445192,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,nucleolus-gc_npm3,0.6594359183994433,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,oxidative_stress_cellrox_live-cell_dye,0.4242284899422278,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,peroxisome_peroxi_spy650_live_cell_dye,0.6280424953438342,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,plasma_membrane_atp1b3,0.7584909995396931,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,plasma_membrane_slc3a2,0.9186416231095791,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,proteasome_psmb7,0.5660758578063299,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,recycling_endosome_tfrc,0.8581984080374241,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,trans-golgi_vamp3,0.5518330011982471,Whole-screen,#7B6597,4,Neural specialists
multitab_pilot,MultiTab,field_holdout_sanity,5xupre,0.7042381086945534,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,actin_filament_fastact_spy555_live_cell_dye,0.8784913495182991,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,autophagosome_atg101,0.6364199814697107,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,autophagosome_map1lc3b,0.8387599393725396,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,b-catenin,0.5191767799357573,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,c-myc,0.5157423561811447,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,caspase_activity_cellevent-caspase_live-cell_dye,0.5418110303580761,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,cell_proliferation_marker_mki67,0.6342603464921316,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,chaperones_hspa1b,0.7750244093437989,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,chromalive_488_excitation,0.7013001086811225,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,chromatin_h2bc21,0.6693919509649277,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,clathrin_vesicles_clta,0.8734739688535532,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,early_endosome_eea1,0.8772193387150764,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,0.6718546005586783,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,endosome_vps35,0.7815932077666123,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,er_cona,0.6291227474808693,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,er_golgi_bridge_vapa,0.7615258627881606,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,er_golgi_cop-ii_sec23a,0.8905845935146015,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,er_golgi_cope,0.77589467416207,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,er_ncln,0.5782670413454374,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,er_sec61b,0.7777121933797995,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,f-actin_phalloidin,0.6656599761711226,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,fe2+_ferhonox_live-cell_dye,0.8163973438243071,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,late_endosome_rab7a,0.8860695486267408,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,lipid_droplet_bodipy_live_cell_dye,0.8743988879024982,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,lipid_droplet_plin2,0.6820631836851437,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,lysosome_lamp1,0.7013208049039046,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,lysosome_lysotracker_live-cell_dye,0.8923576934883991,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,microtubules_map4,0.7605910055339337,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,microtubules_tubulin,0.6472256431563033,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,mitochondria_chromalive_561_excitation,0.7149106875061989,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,mitochondria_tomm20,0.6050437968638208,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,mitochondria_tomm70a,0.6776752489308515,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,nuclear_speckles_srrm2,0.7830433649321398,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,nuclei_hoechst,0.6945135197043418,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,nuclei_nucleolive_live_cell_dye,0.7114586499830087,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,nucleoli_npm1,0.482329017503394,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,nucleolus-dfc_fbl,0.7089870979388555,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,nucleolus-gc_npm3,0.7418676833311717,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,oxidative_stress_cellrox_live-cell_dye,0.6293248934050402,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,p21,0.5139310264587402,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,p53,0.44871184930205343,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,peroxisome_peroxi_spy650_live_cell_dye,0.7519313119351864,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,plasma_membrane_atp1b3,0.6649882576117913,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,plasma_membrane_slc3a2,0.8856092294057211,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,plasma_membrane_wga,0.6766524876985285,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,prb,0.4899758909145991,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,proteasome_psmb7,0.5194483567029238,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,ps6,0.5681152771941076,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,recycling_endosome_tfrc,0.820533961057663,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,stress_granule_g3bp1,0.9014797729750473,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,trans-golgi_vamp3,0.6300804145634175,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,5xupre,0.744736112356186,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,actin_filament_fastact_spy555_live_cell_dye,0.9067593867580095,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,autophagosome_atg101,0.7014730582634608,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,autophagosome_map1lc3b,0.8913416773080826,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,b-catenin,0.5540575587997834,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,c-myc,0.5614445698261261,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,caspase_activity_cellevent-caspase_live-cell_dye,0.5852659456431866,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,cell_proliferation_marker_mki67,0.6805870600044728,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,chaperones_hspa1b,0.8245523254076639,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,chromalive_488_excitation,0.7677574212352435,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,chromatin_h2bc21,0.7456921602288882,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,clathrin_vesicles_clta,0.9083071614305179,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,early_endosome_eea1,0.9200949616730213,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,0.7374960993727048,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,endosome_vps35,0.8158426759143671,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,er_cona,0.7096797546578778,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,er_golgi_bridge_vapa,0.7971837875743707,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,er_golgi_cop-ii_sec23a,0.9257368500034013,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,er_golgi_cope,0.8239228303233782,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,er_ncln,0.6606418296694756,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,er_sec61b,0.7996727354824543,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,f-actin_phalloidin,0.7451176149977579,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,fe2+_ferhonox_live-cell_dye,0.8491958593328794,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,late_endosome_rab7a,0.9121419613560041,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,lipid_droplet_bodipy_live_cell_dye,0.9096646385888258,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,lipid_droplet_plin2,0.7028981183966001,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,lysosome_lamp1,0.7390897442897162,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,lysosome_lysotracker_live-cell_dye,0.9194439438482126,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,microtubules_map4,0.8172751985490322,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,microtubules_tubulin,0.7236346000598537,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,mitochondria_chromalive_561_excitation,0.7841773174703122,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,mitochondria_tomm20,0.6893992709202899,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,mitochondria_tomm70a,0.7390758516887824,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,nuclear_speckles_srrm2,0.841885656863451,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,nuclei_hoechst,0.732318297525247,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,nuclei_nucleolive_live_cell_dye,0.8229696842531362,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,nucleoli_npm1,0.5339263955752055,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,nucleolus-dfc_fbl,0.7721325355271499,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,nucleolus-gc_npm3,0.8210308278600374,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,oxidative_stress_cellrox_live-cell_dye,0.6560628405461708,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,p21,0.6128897752364477,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,p53,0.5729707558949788,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,peroxisome_peroxi_spy650_live_cell_dye,0.7857924612859886,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,plasma_membrane_atp1b3,0.7507135776182017,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,plasma_membrane_slc3a2,0.9076299602786702,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,plasma_membrane_wga,0.748445111182001,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,prb,0.49654026944811147,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,proteasome_psmb7,0.6006416794533531,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,ps6,0.5879210577206686,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,recycling_endosome_tfrc,0.8663041594127814,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,stress_granule_g3bp1,0.9268883352478345,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,trans-golgi_vamp3,0.6655201690892378,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,strict_whole_screen,5xupre,0.752654987325271,Whole-screen,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,strict_whole_screen,actin_filament_fastact_spy555_live_cell_dye,0.8871992154667774,Whole-screen,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,strict_whole_screen,autophagosome_atg101,0.7101625545571247,Whole-screen,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,strict_whole_screen,autophagosome_map1lc3b,0.7245337571948767,Whole-screen,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,strict_whole_screen,caspase_activity_cellevent-caspase_live-cell_dye,0.5651070116631066,Whole-screen,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,strict_whole_screen,cell_proliferation_marker_mki67,0.5501191761965553,Whole-screen,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,strict_whole_screen,chaperones_hspa1b,0.6638963113849362,Whole-screen,#4FA7B8,8,Generic multi-task
