reporter_slug,method_id,recoverability_r__checkpoint_average,recoverability_r__single,magnitude_spearman__checkpoint_average,magnitude_spearman__single,variance_ratio__checkpoint_average,variance_ratio__single,top5pct_recall__checkpoint_average,top5pct_recall__single,reliability__checkpoint_average,reliability__single,tier__checkpoint_average,tier__single,exact_tier_changed,proxy_status_changed
f-actin_phalloidin,multitab_pilot,0.7449185101648583,0.745117600209333,0.7555666915666917,0.755954975954976,0.5841705131095498,0.5847062052974367,0.62,0.62,0.3996475172727066,0.3996475172727066,quantitative_proxy,quantitative_proxy,False,False
f-actin_phalloidin,resmlp_52head,0.7145549178914878,0.7145910745569779,0.7128211368211369,0.7175092655092655,0.60433736690606,0.628673957455353,0.6,0.6,0.3996475172727066,0.3996475172727066,quantitative_proxy,quantitative_proxy,False,False
f-actin_phalloidin,ridge,0.7341089566083006,0.7341089566083006,0.7387961827961829,0.7387961827961829,0.5530506436580472,0.5530506436580472,0.62,0.62,0.3996475172727066,0.3996475172727066,quantitative_proxy,quantitative_proxy,False,False
f-actin_phalloidin,scbutterfly_ops_b,0.7033548298049366,0.7054935915493926,0.7167695367695368,0.7203289083289084,0.354112895476282,0.2986749000133111,0.62,0.62,0.3996475172727066,0.3996475172727066,ranking_proxy,ranking_proxy,False,False
f-actin_phalloidin,scpair_ops,0.7419307031740716,0.7418943625621506,0.7600616920616922,0.763868887868888,0.5882537938368669,0.5885547076118371,0.6,0.62,0.3996475172727066,0.3996475172727066,quantitative_proxy,quantitative_proxy,False,False
f-actin_phalloidin,tabm_specialists,0.7481617235964488,0.7551718405249643,0.75992121992122,0.7656630816630817,0.5644355232765872,0.5909728786778955,0.58,0.62,0.3996475172727066,0.3996475172727066,ranking_proxy,quantitative_proxy,True,False
fe2+_ferhonox_live-cell_dye,catboost_multirmse,0.9037910263742898,0.9037910263742898,0.9276858756858756,0.9276858756858756,0.7357536757852087,0.7357536757852087,0.82,0.82,0.6070291514177555,0.6070291514177555,quantitative_proxy,quantitative_proxy,False,False
fe2+_ferhonox_live-cell_dye,gbdt,0.925063458108486,0.925063458108486,0.9493389133389134,0.9493389133389134,0.8267171719012624,0.8267171719012624,0.9,0.9,0.6070291514177555,0.6070291514177555,quantitative_proxy,quantitative_proxy,False,False
fe2+_ferhonox_live-cell_dye,midas_ops,0.6202310047906088,0.6150640463209441,0.6252392532392533,0.6163773163773164,0.1848645833109889,0.1945020279930328,0.42,0.4,0.6070291514177555,0.6070291514177555,unresolved,unresolved,False,False
fe2+_ferhonox_live-cell_dye,mlp,0.9105444794883726,0.9105444794883726,0.9451318291318292,0.9451318291318292,0.8258712962963314,0.8258712962963314,0.88,0.88,0.6070291514177555,0.6070291514177555,quantitative_proxy,quantitative_proxy,False,False
