method_id,method,method_color,method_family,method_order,split,split_label,screen_id,n_assays,cell_pearson
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0073,1,0.4866482121869921
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0074,2,0.61538818012923
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0075,1,0.5908233755423377
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0076,1,0.8331920951604843
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0001,2,0.6518622175604105
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0002,1,0.6753644394377867
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0003,1,0.8082270820935568
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0004,1,0.8082270820935568
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0005,2,0.6518622175604105
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0006,2,0.6518622175604105
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0007,2,0.6518622175604105
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0008,2,0.6518622175604105
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0009,2,0.6518622175604105
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0011,1,0.5755681529641151
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0012,1,0.5755681529641151
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0013,1,0.7139284710089365
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0014,1,0.767197276155154
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0015,1,0.7085947381953399
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0016,1,0.8261812031269073
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0017,1,0.8261812031269073
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0018,1,0.7463878663877647
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0019,1,0.7463878663877647
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0020,1,0.49704570729421294
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0021,1,0.49704570729421294
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0022,1,0.7413458488881588
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0023,1,0.7829847127199173
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0025,1,0.7139284710089365
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0026,1,0.767197276155154
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0027,1,0.7054159445067247
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0028,1,0.7400950508813062
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0029,1,0.5635474847008786
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0030,1,0.4468763042862216
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0031,1,0.5534588839858771
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0032,1,0.5797672536845009
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0033,1,0.8271813089648882
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0034,1,0.7134209444125493
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0035,1,0.7768318074444929
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0036,1,0.7650330809255441
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0037,1,0.7993558888634046
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0039,1,0.7372600393990676
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0040,1,0.8261812031269073
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0041,1,0.7340465237696966
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0042,1,0.7423707890013853
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0043,7,0.49284169683853785
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0044,1,0.8066416084766388
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0045,2,0.7122017779077092
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0046,1,0.6530168242752552
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0047,1,0.9073163401335478
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0048,1,0.7070931668082873
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0050,1,0.40184762418890985
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0051,1,0.6753644394377867
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0052,1,0.47534117580701907
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0053,1,0.7528857645889124
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0054,1,0.5534588839858771
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0055,1,0.8066416084766388
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0056,1,0.8066416084766388
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0057,2,0.7122017779077092
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0058,1,0.7423707890013853
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0059,1,0.4468763042862216
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0060,1,0.7054159445067247
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0061,2,0.6036778362002224
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0062,2,0.5881845576222986
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0063,1,0.7397262745847304
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0064,2,0.6378295060868064
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0065,2,0.7842635789265235
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0066,1,0.7134209444125493
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0067,1,0.9073163401335478
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0068,1,0.7085947381953399
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0069,2,0.6149332071964939
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0070,1,0.5635474847008786
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0071,1,0.5797672536845009
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0072,2,0.7836381799230971
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0073,1,0.40184762418890985
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0074,2,0.8050830108424027
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0075,1,0.7397262745847304
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0076,1,0.8271813089648882
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0077,6,0.3004831006393457
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0001,2,0.6414428475747506
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0002,1,0.5914660318444173
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0003,1,0.7988789096474648
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0004,1,0.7988789096474648
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0005,2,0.6414428475747506
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0006,2,0.6414428475747506
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0007,2,0.6414428475747506
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0008,2,0.6414428475747506
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0009,2,0.6414428475747506
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0011,1,0.5684051599353552
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0012,1,0.5684051599353552
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0013,1,0.7113480580349762
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0014,1,0.7544385194778442
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0015,1,0.6686088072756926
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0016,1,0.7779055076340835
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0017,1,0.7779055076340835
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0018,1,0.7173631257067125
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0019,1,0.7173631257067125
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0020,1,0.48710624459587654
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0021,1,0.48710624459587654
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0022,1,0.7399685367941856
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0023,1,0.7708865880966187
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0025,1,0.7113480580349762
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0026,1,0.7544385194778442
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0027,1,0.6960126859446366
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0028,1,0.7149856299161911
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0029,1,0.5593972905228535
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0030,1,0.4286029427622755
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0031,1,0.5363234115143617
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0032,1,0.5700920180107156
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0033,1,0.7796238462130228
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0034,1,0.704931248476108
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0035,1,0.7478784174968799
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0036,1,0.7482016776998839
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0037,1,0.7783752386768659
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0039,1,0.7321838311851024
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0040,1,0.7779055076340835
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0041,1,0.7209239068130653
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0042,1,0.7016373182336489
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0043,7,0.47065556264585917
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0044,1,0.788813486136496
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0045,2,0.6576996764789025
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0046,1,0.6317804510394732
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0047,1,0.9025582669923702
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0048,1,0.6932379968464375
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0050,1,0.39605719828978175
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0051,1,0.5914660318444173
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0052,1,0.47236432886372004
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0053,1,0.7443933761368194
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0054,1,0.5363234115143617
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0055,1,0.788813486136496
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0056,1,0.788813486136496
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0057,2,0.6576996764789025
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0058,1,0.7016373182336489
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0059,1,0.4286029427622755
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0060,1,0.6960126859446366
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0061,2,0.5907841707152937
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0062,2,0.5771452852718844
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0063,1,0.717456523453196
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0064,2,0.6271788847322265
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0065,2,0.7597961915036042
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0066,1,0.704931248476108
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0067,1,0.9025582669923702
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0068,1,0.6686088072756926
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0069,2,0.6016011950870355
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0070,1,0.5593972905228535
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0071,1,0.5700920180107156
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0072,2,0.747304738064607
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0073,1,0.39605719828978175
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0074,2,0.7752552171548208
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0075,1,0.717456523453196
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0076,1,0.7796238462130228
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0077,6,0.30250261507462706
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0001,2,0.691260319451491
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0002,1,0.5911070027699074
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0003,1,0.8224802985787392
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0004,1,0.7878800394634405
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0005,2,0.6541447487970193
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0006,2,0.6126950266460578
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0007,2,0.6416257238636414
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0008,2,0.6646155392130215
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0009,2,0.6618588339537382
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0011,1,0.5165771127988895
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0012,1,0.5842368874388436
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0013,1,0.5771296285092831
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0014,1,0.7135257845123609
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0015,1,0.5787832414110502
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0016,1,0.5394437896708647
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0017,1,0.5140683613717556
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0018,1,0.750813027843833
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0019,1,0.743721308807532
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0020,1,0.4661026517860591
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0021,1,0.5143345038716992
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0022,1,0.4777579653697709
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0023,1,0.3586720755944649
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0025,1,0.6823863905544082
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0026,1,0.7614082787185907
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0027,1,0.6788267716571378
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0028,1,0.722823136796554
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0029,1,0.4852306881609062
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0030,1,0.4435581816360354
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0031,1,0.5191068928688765
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0032,1,0.5916538964956999
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0033,1,0.8031073144326607
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0034,1,0.7100399844348431
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0036,1,0.5229643322527409
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0040,1,0.6898271686707934
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0041,1,0.333700072641174
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0042,1,0.5841862459977468
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0044,1,0.7927409143497547
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0045,2,0.47636473256473744
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0047,1,-0.0177784696764623
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0048,1,0.5247749403739969
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0050,1,0.390909328435858
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0051,1,0.598190967614452
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0053,1,0.456546023041786
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0054,1,0.4703737925738096
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0055,1,0.8077643321206173
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0056,1,0.7693993660310904
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0057,2,0.45942286132291577
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0058,1,0.5773693335553011
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0059,1,0.449764775733153
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0060,1,0.7169427989671627
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0061,2,0.5401716670021415
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0062,2,0.4671495617367327
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0063,1,0.573308078572154
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0064,2,0.30525204456838156
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0065,2,0.4932837019053598
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0066,1,0.6968097196271023
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0067,1,0.145614539302187
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0068,1,0.4963811971247196
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0069,2,0.44023864756066666
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0070,1,0.3738596809950347
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0071,1,0.530041960068047
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0072,2,0.6906683420141537
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0073,1,0.3972881201189011
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0074,2,0.6680286461487412
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0075,1,0.5740085685004791
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0076,1,0.7500886308650175
mlp,MLP,#7B6597,Neural specialists,4,field_holdout_sanity,Field,Biohub_OPS0001,2,0.7309005730102459
mlp,MLP,#7B6597,Neural specialists,4,field_holdout_sanity,Field,Biohub_OPS0002,1,0.7681630479792754
mlp,MLP,#7B6597,Neural specialists,4,field_holdout_sanity,Field,Biohub_OPS0003,1,0.8588934734463691
mlp,MLP,#7B6597,Neural specialists,4,field_holdout_sanity,Field,Biohub_OPS0004,1,0.8588934734463691
mlp,MLP,#7B6597,Neural specialists,4,field_holdout_sanity,Field,Biohub_OPS0005,2,0.7309005730102459
mlp,MLP,#7B6597,Neural specialists,4,field_holdout_sanity,Field,Biohub_OPS0006,2,0.7309005730102459
