method_id,split,reporter_slug,screen_id,assay_id,cell_pearson,cell_metric_provenance,split_label,method,method_color,method_family,method_order
gbdt,gene_holdout_main,er_golgi_bridge_vapa,Biohub_OPS0020,er_golgi_bridge_vapa::Biohub_OPS0020,0.7543775469064713,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,er_golgi_bridge_vapa,Biohub_OPS0021,er_golgi_bridge_vapa::Biohub_OPS0021,0.7543775469064713,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,trans-golgi_vamp3,Biohub_OPS0030,trans-golgi_vamp3::Biohub_OPS0030,0.6584653158982595,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,trans-golgi_vamp3,Biohub_OPS0059,trans-golgi_vamp3::Biohub_OPS0059,0.6584653158982595,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,chromalive_488_excitation,Biohub_OPS0002,chromalive_488_excitation::Biohub_OPS0002,0.7647856930891673,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,chromalive_488_excitation,Biohub_OPS0051,chromalive_488_excitation::Biohub_OPS0051,0.7647856930891673,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,mitochondria_chromalive_561_excitation,Biohub_OPS0063,mitochondria_chromalive_561_excitation::Biohub_OPS0063,0.8141453956564269,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,mitochondria_chromalive_561_excitation,Biohub_OPS0075,mitochondria_chromalive_561_excitation::Biohub_OPS0075,0.8141453956564269,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,mitochondria_tomm20,Biohub_OPS0043,mitochondria_tomm20::Biohub_OPS0043,0.524099746439606,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,mitochondria_tomm70a,Biohub_OPS0015,mitochondria_tomm70a::Biohub_OPS0015,0.7773731519778571,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,mitochondria_tomm70a,Biohub_OPS0068,mitochondria_tomm70a::Biohub_OPS0068,0.7773731519778571,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0033,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0033,0.9014949984848499,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0065,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0065,0.9014949984848499,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0072,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0072,0.9014949984848499,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0074,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0074,0.9014949984848499,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0076,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0076,0.9014949984848499,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,f-actin_phalloidin,Biohub_OPS0043,f-actin_phalloidin::Biohub_OPS0043,0.5969688802543613,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,microtubules_map4,Biohub_OPS0046,microtubules_map4::Biohub_OPS0046,0.7240056203057368,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,microtubules_tubulin,Biohub_OPS0043,microtubules_tubulin::Biohub_OPS0043,0.575734115185009,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,autophagosome_atg101,Biohub_OPS0031,autophagosome_atg101::Biohub_OPS0031,0.6582237814863523,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,autophagosome_atg101,Biohub_OPS0054,autophagosome_atg101::Biohub_OPS0054,0.6582237814863523,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,autophagosome_map1lc3b,Biohub_OPS0016,autophagosome_map1lc3b::Biohub_OPS0016,0.8937991162141165,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,autophagosome_map1lc3b,Biohub_OPS0017,autophagosome_map1lc3b::Biohub_OPS0017,0.8937991162141165,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,autophagosome_map1lc3b,Biohub_OPS0040,autophagosome_map1lc3b::Biohub_OPS0040,0.8937991162141165,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,clathrin_vesicles_clta,Biohub_OPS0018,clathrin_vesicles_clta::Biohub_OPS0018,0.873008362452189,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,clathrin_vesicles_clta,Biohub_OPS0019,clathrin_vesicles_clta::Biohub_OPS0019,0.873008362452189,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0034,lipid_droplet_bodipy_live_cell_dye::Biohub_OPS0034,0.8701462164521218,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0066,lipid_droplet_bodipy_live_cell_dye::Biohub_OPS0066,0.8701462164521218,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,lipid_droplet_plin2,Biohub_OPS0022,lipid_droplet_plin2::Biohub_OPS0022,0.8263031721115113,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,lipid_droplet_plin2,Biohub_OPS0065,lipid_droplet_plin2::Biohub_OPS0065,0.8263031721115113,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,lysosome_lamp1,Biohub_OPS0011,lysosome_lamp1::Biohub_OPS0011,0.731864457577467,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,lysosome_lamp1,Biohub_OPS0012,lysosome_lamp1::Biohub_OPS0012,0.731864457577467,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,lysosome_lysotracker_live-cell_dye,Biohub_OPS0044,lysosome_lysotracker_live-cell_dye::Biohub_OPS0044,0.8904493639866511,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,lysosome_lysotracker_live-cell_dye,Biohub_OPS0055,lysosome_lysotracker_live-cell_dye::Biohub_OPS0055,0.8904493639866511,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,lysosome_lysotracker_live-cell_dye,Biohub_OPS0056,lysosome_lysotracker_live-cell_dye::Biohub_OPS0056,0.8904493639866511,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,early_endosome_eea1,Biohub_OPS0039,early_endosome_eea1::Biohub_OPS0039,0.8325293260316053,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,endosome_vps35,Biohub_OPS0013,endosome_vps35::Biohub_OPS0013,0.8295468342800936,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,endosome_vps35,Biohub_OPS0025,endosome_vps35::Biohub_OPS0025,0.8295468342800936,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,late_endosome_rab7a,Biohub_OPS0014,late_endosome_rab7a::Biohub_OPS0014,0.8897845807174841,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,late_endosome_rab7a,Biohub_OPS0026,late_endosome_rab7a::Biohub_OPS0026,0.8897845807174841,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,recycling_endosome_tfrc,Biohub_OPS0027,recycling_endosome_tfrc::Biohub_OPS0027,0.863070334494114,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,recycling_endosome_tfrc,Biohub_OPS0060,recycling_endosome_tfrc::Biohub_OPS0060,0.863070334494114,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,plasma_membrane_atp1b3,Biohub_OPS0032,plasma_membrane_atp1b3::Biohub_OPS0032,0.6528735867391029,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,plasma_membrane_atp1b3,Biohub_OPS0071,plasma_membrane_atp1b3::Biohub_OPS0071,0.6528735867391029,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,plasma_membrane_slc3a2,Biohub_OPS0003,plasma_membrane_slc3a2::Biohub_OPS0003,0.8586430261532465,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,plasma_membrane_slc3a2,Biohub_OPS0004,plasma_membrane_slc3a2::Biohub_OPS0004,0.8586430261532465,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,plasma_membrane_wga,Biohub_OPS0043,plasma_membrane_wga::Biohub_OPS0043,0.6083090903030501,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0045,peroxisome_peroxi_spy650_live_cell_dye::Biohub_OPS0045,0.8694103727738062,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0057,peroxisome_peroxi_spy650_live_cell_dye::Biohub_OPS0057,0.8694103727738062,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,5xupre,Biohub_OPS0001,5xupre::Biohub_OPS0001,0.6894930890202522,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,5xupre,Biohub_OPS0005,5xupre::Biohub_OPS0005,0.6894930890202522,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,5xupre,Biohub_OPS0006,5xupre::Biohub_OPS0006,0.6894930890202522,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,5xupre,Biohub_OPS0007,5xupre::Biohub_OPS0007,0.6894930890202522,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,5xupre,Biohub_OPS0008,5xupre::Biohub_OPS0008,0.6894930890202522,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,5xupre,Biohub_OPS0009,5xupre::Biohub_OPS0009,0.6894930890202522,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0050,caspase_activity_cellevent-caspase_live-cell_dye::Biohub_OPS0050,0.5395112951596578,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0073,caspase_activity_cellevent-caspase_live-cell_dye::Biohub_OPS0073,0.5395112951596578,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,chaperones_hspa1b,Biohub_OPS0028,chaperones_hspa1b::Biohub_OPS0028,0.798015179981788,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,chaperones_hspa1b,Biohub_OPS0072,chaperones_hspa1b::Biohub_OPS0072,0.798015179981788,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,proteasome_psmb7,Biohub_OPS0029,proteasome_psmb7::Biohub_OPS0029,0.6550438550611337,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,proteasome_psmb7,Biohub_OPS0070,proteasome_psmb7::Biohub_OPS0070,0.6550438550611337,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
gbdt,gene_holdout_main,stress_granule_g3bp1,Biohub_OPS0037,stress_granule_g3bp1::Biohub_OPS0037,0.8756997081140676,frozen reporter-cell score reweighted by physical unit,Gene,GBDT,#5E88AD,Classical tabular,2
catboost_multirmse,field_holdout_sanity,fe2+_ferhonox_live-cell_dye,Biohub_OPS0047,fe2+_ferhonox_live-cell_dye::Biohub_OPS0047,0.9527013768752417,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,fe2+_ferhonox_live-cell_dye,Biohub_OPS0067,fe2+_ferhonox_live-cell_dye::Biohub_OPS0067,0.9527013768752417,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,b-catenin,Biohub_OPS0077,b-catenin::Biohub_OPS0077,0.48548125391205144,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,c-myc,Biohub_OPS0077,c-myc::Biohub_OPS0077,0.4569639357924461,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,Biohub_OPS0053,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye::Biohub_OPS0053,0.8006474152207375,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,Biohub_OPS0064,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye::Biohub_OPS0064,0.8006474152207375,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0048,oxidative_stress_cellrox_live-cell_dye::Biohub_OPS0048,0.7758481045564016,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0069,oxidative_stress_cellrox_live-cell_dye::Biohub_OPS0069,0.7758481045564016,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,p21,Biohub_OPS0077,p21::Biohub_OPS0077,0.4163627906640371,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,p53,Biohub_OPS0077,p53::Biohub_OPS0077,0.38290641248226165,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,prb,Biohub_OPS0077,prb::Biohub_OPS0077,0.40066034470995265,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,ps6,Biohub_OPS0077,ps6::Biohub_OPS0077,0.5177138930062453,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,cell_proliferation_marker_mki67,Biohub_OPS0045,cell_proliferation_marker_mki67::Biohub_OPS0045,0.7311065755784512,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,cell_proliferation_marker_mki67,Biohub_OPS0057,cell_proliferation_marker_mki67::Biohub_OPS0057,0.7311065755784512,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,chromatin_h2bc21,Biohub_OPS0064,chromatin_h2bc21::Biohub_OPS0064,0.6249508815507093,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,chromatin_h2bc21,Biohub_OPS0069,chromatin_h2bc21::Biohub_OPS0069,0.6249508815507093,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,nuclear_speckles_srrm2,Biohub_OPS0036,nuclear_speckles_srrm2::Biohub_OPS0036,0.8472894196708998,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,nuclear_speckles_srrm2,Biohub_OPS0061,nuclear_speckles_srrm2::Biohub_OPS0061,0.8472894196708998,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,nuclei_hoechst,Biohub_OPS0043,nuclei_hoechst::Biohub_OPS0043,0.6554203206300736,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,nucleoli_npm1,Biohub_OPS0043,nucleoli_npm1::Biohub_OPS0043,0.4365393012348148,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,nucleolus-dfc_fbl,Biohub_OPS0041,nucleolus-dfc_fbl::Biohub_OPS0041,0.817309915026029,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,nucleolus-dfc_fbl,Biohub_OPS0062,nucleolus-dfc_fbl::Biohub_OPS0062,0.817309915026029,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,nucleolus-gc_npm3,Biohub_OPS0042,nucleolus-gc_npm3::Biohub_OPS0042,0.8138236073156199,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,nucleolus-gc_npm3,Biohub_OPS0058,nucleolus-gc_npm3::Biohub_OPS0058,0.8138236073156199,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,nuclei_nucleolive_live_cell_dye,Biohub_OPS0061,nuclei_nucleolive_live_cell_dye::Biohub_OPS0061,0.6900956206023693,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,nuclei_nucleolive_live_cell_dye,Biohub_OPS0062,nuclei_nucleolive_live_cell_dye::Biohub_OPS0062,0.6900956206023693,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,er_cona,Biohub_OPS0043,er_cona::Biohub_OPS0043,0.549506508352028,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,er_ncln,Biohub_OPS0052,er_ncln::Biohub_OPS0052,0.5485829547047615,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,er_sec61b,Biohub_OPS0001,er_sec61b::Biohub_OPS0001,0.7491746430595716,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,er_sec61b,Biohub_OPS0005,er_sec61b::Biohub_OPS0005,0.7491746430595716,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,er_sec61b,Biohub_OPS0006,er_sec61b::Biohub_OPS0006,0.7491746430595716,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,er_sec61b,Biohub_OPS0007,er_sec61b::Biohub_OPS0007,0.7491746430595716,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,er_sec61b,Biohub_OPS0008,er_sec61b::Biohub_OPS0008,0.7491746430595716,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,er_sec61b,Biohub_OPS0009,er_sec61b::Biohub_OPS0009,0.7491746430595716,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,er_golgi_cop-ii_sec23a,Biohub_OPS0035,er_golgi_cop-ii_sec23a::Biohub_OPS0035,0.8341737513740858,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,er_golgi_cope,Biohub_OPS0023,er_golgi_cope::Biohub_OPS0023,0.8339905366301537,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,er_golgi_cope,Biohub_OPS0074,er_golgi_cope::Biohub_OPS0074,0.8339905366301537,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,er_golgi_bridge_vapa,Biohub_OPS0020,er_golgi_bridge_vapa::Biohub_OPS0020,0.7399761265764633,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,er_golgi_bridge_vapa,Biohub_OPS0021,er_golgi_bridge_vapa::Biohub_OPS0021,0.7399761265764633,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,trans-golgi_vamp3,Biohub_OPS0030,trans-golgi_vamp3::Biohub_OPS0030,0.6348577645917735,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,trans-golgi_vamp3,Biohub_OPS0059,trans-golgi_vamp3::Biohub_OPS0059,0.6348577645917735,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,chromalive_488_excitation,Biohub_OPS0002,chromalive_488_excitation::Biohub_OPS0002,0.7496964670717716,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,chromalive_488_excitation,Biohub_OPS0051,chromalive_488_excitation::Biohub_OPS0051,0.7496964670717716,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,mitochondria_chromalive_561_excitation,Biohub_OPS0063,mitochondria_chromalive_561_excitation::Biohub_OPS0063,0.7997811950743199,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,mitochondria_chromalive_561_excitation,Biohub_OPS0075,mitochondria_chromalive_561_excitation::Biohub_OPS0075,0.7997811950743199,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,mitochondria_tomm20,Biohub_OPS0043,mitochondria_tomm20::Biohub_OPS0043,0.5178382426707281,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,mitochondria_tomm70a,Biohub_OPS0015,mitochondria_tomm70a::Biohub_OPS0015,0.7703410980602106,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,mitochondria_tomm70a,Biohub_OPS0068,mitochondria_tomm70a::Biohub_OPS0068,0.7703410980602106,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0033,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0033,0.8874677521487078,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0065,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0065,0.8874677521487078,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0072,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0072,0.8874677521487078,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0074,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0074,0.8874677521487078,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0076,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0076,0.8874677521487078,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,f-actin_phalloidin,Biohub_OPS0043,f-actin_phalloidin::Biohub_OPS0043,0.5888875979516242,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,field_holdout_sanity,microtubules_map4,Biohub_OPS0046,microtubules_map4::Biohub_OPS0046,0.7208067050824563,frozen reporter-cell score reweighted by physical unit,Field,CatBoost,#79A8C9,Classical tabular,3
