panel,source_table,mark_id,reporter_slug,ensemble_recoverability_r,magnitude_spearman,amplitude_fidelity,within_screen_split_half_pearson_median,short_name,substitutability_tier,scientific_utility_index,outer_loo_prediction,selected_alpha,mean_utility,prediction_residual,label_flag,label_reason,predictor,label,rho,ci_low,ci_high,n_reporters,ci_method,bootstrap_reps,bootstrap_seed,outer_loo_r2,outer_loo_spearman,median_selected_alpha,reporter_short_name,biological_category_x,destination_screen,n_source_screens,n_source_control_cells,n_destination_control_cells,n_common_genes,phase_ntc_shift_rms_smd,phase_ntc_shift_median_abs_smd,phase_ntc_shift_p90_abs_smd,phenotype_ntc_shift_rms_smd,phenotype_ntc_shift_median_abs_smd,true_ko_response_rms_shift,true_ko_profile_cross_screen_pearson,true_ko_magnitude_cross_screen_spearman,consensus10_strict_gene_pearson,consensus10_strict_magnitude_spearman,consensus10_strict_cell_pearson,consensus10_gene_holdout_pearson,consensus10_gene_holdout_cell_pearson,biological_category_y,consensus10_screen_penalty_gene,consensus10_screen_penalty_cell,statistical_unit,inference_cluster,consensus_aggregation,gene_minus_strict_screen_pearson,ordered_direction_index,display_screen,display_label,biological_category,metric,metric_label,value,reporter_order,status,n_directions,minimum,median,maximum,range,stable_above_gate,crosses_gate,stable_below_gate,median_within_reporter_range,iqr25_within_reporter_range,iqr75_within_reporter_range,maximum_within_reporter_range,reporter_group_eta_squared_descriptive,gate,context,model,fraction,n_compounds,k,overlap,recall,recall_lower95,recall_upper95,random_expected_overlap,random_expected_recall,enrichment_over_random,random_overlap_lower95,random_overlap_upper95,random_selection_tail_probability,signed_spearman,signed_pearson,selected_reference_loss_mean,selected_reference_loss_min,selected_reference_loss_max,true_top_loss_mean,n_bootstrap,interpretation,measured_repeat_recall,measured_repeat_overlap,recall_difference_from_repeat,difference_lower95,difference_upper95
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:28,chromatin_h2bc21,,,,,H2BC21,,,,,,,,,,,,,,,,,,,,,H2BC21,Nucleus,Biohub_OPS0069,1.0,5220.0,5675.0,1000.0,0.456364879576105,0.0695923041592916,0.296476075254249,0.1355046368745286,0.0862545911284843,0.1517925980724554,0.3826020236152616,0.3822895782895782,0.7489982694387436,0.7223465303465304,0.5814386935283741,0.757968520745635,0.6299315237750609,Nucleus,-0.0089702513068914,-0.0484928302466868,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0089702513068914,29.0,OPS0069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:29,late_endosome_rab7a,,,,,RAB7A,,,,,,,,,,,,,,,,,,,,,RAB7A,Endosome,Biohub_OPS0026,1.0,2715.0,3467.0,1000.0,0.5083090381400899,0.0938003009477975,0.8475259610247525,0.9399296348162556,0.800588233599504,0.2754107258994609,0.4112878223139823,0.3196005916005916,0.9015414888660114,0.920893700893701,0.8535501801719267,0.9105539268503586,0.8766868499418101,Endosome,-0.0090124379843472,-0.0231366697698833,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0090124379843472,30.0,OPS0026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:30,actin_filament_fastact_spy555_live_cell_dye,,,,,FastAct_SPY555 Live Cell Dye,,,,,,,,,,,,,,,,,,,,,FastAct_SPY555 Live Cell Dye,Cytoskeleton,Biohub_OPS0074,4.0,20000.0,5220.0,1000.0,0.2342121797281505,0.1007045637750554,0.4815779823447204,0.1397185418150473,0.1139015945624108,0.1071477758432379,0.4830184922013974,0.3821004461004461,0.8992468838890393,0.9223590403590404,0.8520312029868364,0.9096364724139372,0.8888243601967891,Cytoskeleton,-0.0103895885248979,-0.0367931572099526,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0103895885248979,31.0,OPS0074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:31,autophagosome_atg101,,,,,ATG101,,,,,,,,,,,,,,,,,,,,,ATG101,Lysosome,Biohub_OPS0054,1.0,3829.0,2825.0,1000.0,0.6840367862421158,0.4600208401987634,1.2886493218056825,0.7348767651172413,0.5014807042765361,0.1918061733354458,0.1268638749871118,0.2317081477081477,0.690906960517168,0.6564811764811764,0.5791203286498785,0.7028304977342487,0.6487031785771251,Lysosome,-0.0119235372170806,-0.0695828499272466,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0119235372170806,32.0,OPS0054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:32,er_sec61b,,,,,SEC61B,,,,,,,,,,,,,,,,,,,,,SEC61B,ER/Golgi,Biohub_OPS0007,5.0,18488.0,1437.0,1000.0,0.1897328730311705,0.1280549629635292,0.3320661077490484,0.145240304954816,0.1373150738412961,0.2299803934208137,0.2771626370494809,0.2438440238440239,0.7891836023579042,0.7354520254520255,0.72644117847085,0.8011578214665254,0.7470259395738442,ER/Golgi,-0.0119742191086211,-0.0205847611029942,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0119742191086211,33.0,OPS0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:33,caspase_activity_cellevent-caspase_live-cell_dye,,,,,CellEvent-Caspase live-cell dye,,,,,,,,,,,,,,,,,,,,,CellEvent-Caspase live-cell dye,Stress/PQC,Biohub_OPS0050,1.0,2260.0,4766.0,1000.0,0.2386694254578191,0.1513174037630238,0.3734395375761472,0.2021544727413409,0.1230612456879527,0.2436538777660407,0.1069368089513711,0.0831455031455031,0.5623491830192506,0.6003669483669484,0.4952385857080419,0.5755442526589225,0.5309765861059229,Stress/PQC,-0.0131950696396718,-0.035738000397881,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0131950696396718,34.0,OPS0050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:34,lysosome_lysotracker_live-cell_dye,,,,,LysoTracker live-cell dye,,,,,,,,,,,,,,,,,,,,,LysoTracker live-cell dye,Lysosome,Biohub_OPS0044,2.0,12013.0,3077.0,1000.0,0.373100842921487,0.2973450476969942,0.6091921682282712,0.6424427995945643,0.5446991094546236,0.2025626366889521,0.4903175307524238,0.5982842862842864,0.9115333991746108,0.9663740523740524,0.8615518532072505,0.9248392219344774,0.8768262361486752,Lysosome,-0.0133058227598665,-0.0152743829414246,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0133058227598665,35.0,OPS0044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:35,clathrin_vesicles_clta,,,,,CLTA,,,,,,,,,,,,,,,,,,,,,CLTA,Lysosome,Biohub_OPS0018,1.0,5681.0,3042.0,1000.0,0.2929411705223074,0.1381653368208427,0.5142283071213487,0.3848112140629498,0.298266024990058,0.1975689215919649,0.3803026331924603,0.3982847902847903,0.8925102185457945,0.8913070533070533,0.8425355963408947,0.9066772521783908,0.8596285426368316,Lysosome,-0.0141670336325964,-0.0170929462959369,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0141670336325964,36.0,OPS0018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:36,endosome_vps35,,,,,VPS35,,,,,,,,,,,,,,,,,,,,,VPS35,Endosome,Biohub_OPS0025,1.0,3536.0,4374.0,1000.0,0.986119594224766,0.3344344812523699,1.745890707501201,2.432509311459261,1.6825887712758172,0.4545115141677083,0.3044424960392926,0.1433718953718954,0.7998951033999522,0.727962241962242,0.7180637484416366,0.8163044809053341,0.8139576476067305,Endosome,-0.0164093775053819,-0.0958938991650939,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0164093775053819,37.0,OPS0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:37,late_endosome_rab7a,,,,,RAB7A,,,,,,,,,,,,,,,,,,,,,RAB7A,Endosome,Biohub_OPS0014,1.0,3467.0,2715.0,1000.0,0.3272826158268922,0.0940711655062239,0.6294287471109483,0.6477727572226746,0.5916215791399957,0.1970465574156525,0.3830871926405493,0.3094923574923575,0.8916496870418389,0.8747760287760288,0.8254489780714114,0.9105539268503586,0.8766868499418101,Endosome,-0.0189042398085197,-0.0512378718703987,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0189042398085197,38.0,OPS0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:38,actin_filament_fastact_spy555_live_cell_dye,,,,,FastAct_SPY555 Live Cell Dye,,,,,,,,,,,,,,,,,,,,,FastAct_SPY555 Live Cell Dye,Cytoskeleton,Biohub_OPS0065,4.0,20000.0,4653.0,1000.0,0.169431632904119,0.1040905860724801,0.2692160945681472,0.2163842212381315,0.1663314059727314,0.1161982930405656,0.3086301475199031,0.3286291846291846,0.8891118677953879,0.8883733863733864,0.846878057345748,0.9096364724139372,0.8888243601967891,Cytoskeleton,-0.0205246046185493,-0.0419463028510411,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0205246046185493,39.0,OPS0065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:39,lysosome_lamp1,,,,,LAMP1,,,,,,,,,,,,,,,,,,,,,LAMP1,Lysosome,Biohub_OPS0011,1.0,4099.0,1761.0,1000.0,0.3442027940188277,0.2716323231959541,0.5419225327810931,0.6227768474348782,0.608139230825467,0.2802320604550627,0.2961235634327204,0.2265102105102105,0.7118165741364161,0.7314129474129474,0.6626390001426141,0.7367389331261318,0.7210736350466809,Lysosome,-0.0249223589897157,-0.0584346349040667,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0249223589897157,40.0,OPS0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:40,oxidative_stress_cellrox_live-cell_dye,,,,,CellROX live-cell dye,,,,,,,,,,,,,,,,,,,,,CellROX live-cell dye,Signaling,Biohub_OPS0048,1.0,2817.0,5923.0,1000.0,1.995131700881324,0.372790906420632,2.6746137349517176,1.446298480719103,0.8199343539843281,0.4374274463705847,0.2393247861579413,0.1282653922653922,0.6310308797728794,0.7832317832317832,0.4903916511102579,0.661024148389697,0.7772860606511434,Signaling,-0.0299932686168176,-0.2868944095408854,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0299932686168176,41.0,OPS0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:41,recycling_endosome_tfrc,,,,,TFRC,,,,,,,,,,,,,,,,,,,,,TFRC,Endosome,Biohub_OPS0027,1.0,7034.0,4226.0,1000.0,0.5193340193780177,0.2273138600457364,1.0813624757273532,1.6201915809845258,1.4858133415792762,0.2423820827540475,0.6208642593197535,0.5356673956673956,0.8283504365632932,0.9328050928050928,0.746610385986666,0.8625896345824002,0.8456918785969416,Endosome,-0.034239198019107,-0.0990814926102756,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.034239198019107,42.0,OPS0027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:42,5xupre,,,,,5xUPRE,,,,,,,,,,,,,,,,,,,,,5xUPRE,Stress/PQC,Biohub_OPS0007,5.0,10156.0,749.0,1000.0,0.2038133300221924,0.1328805115580602,0.3604272000861857,0.1952694201114682,0.1688239179108029,0.3051226450990287,0.1936843718620263,0.1763861363861364,0.7097535341978074,0.755059727059727,0.6823485270142555,0.7441053985059262,0.6852997669577598,Stress/PQC,-0.0343518643081187,-0.0029512399435043,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0343518643081187,43.0,OPS0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:43,caspase_activity_cellevent-caspase_live-cell_dye,,,,,CellEvent-Caspase live-cell dye,,,,,,,,,,,,,,,,,,,,,CellEvent-Caspase live-cell dye,Stress/PQC,Biohub_OPS0073,1.0,4766.0,2260.0,1000.0,0.6910028913780702,0.1659213053309796,0.4038875741916197,0.1569723165283651,0.1403004087817579,0.212909593916436,0.1266880461018161,0.1148625428625428,0.5395899851185579,0.4344548364548364,0.4853772609494626,0.5755442526589225,0.5309765861059229,Stress/PQC,-0.0359542675403645,-0.0455993251564603,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0359542675403645,44.0,OPS0073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:44,actin_filament_fastact_spy555_live_cell_dye,,,,,FastAct_SPY555 Live Cell Dye,,,,,,,,,,,,,,,,,,,,,FastAct_SPY555 Live Cell Dye,Cytoskeleton,Biohub_OPS0076,4.0,20000.0,2497.0,1000.0,0.3137625274989387,0.139847305564757,0.5978727554286033,0.4929036412372599,0.3955201441256566,0.1103413339755771,0.394593837940922,0.3771274611274611,0.8513300462315481,0.8666996606996606,0.8155470782270035,0.9096364724139372,0.8888243601967891,Cytoskeleton,-0.0583064261823891,-0.0732772819697856,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0583064261823891,45.0,OPS0076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:45,chromatin_h2bc21,,,,,H2BC21,,,,,,,,,,,,,,,,,,,,,H2BC21,Nucleus,Biohub_OPS0064,1.0,5675.0,5220.0,1000.0,0.4037109928077084,0.0636267015819613,0.3518113895536324,0.1549218318671149,0.0950602389746204,0.172369637105645,0.3867026296492988,0.3803964923964924,0.6921494739751022,0.6804095184095185,0.5813837343206008,0.757968520745635,0.6299315237750609,Nucleus,-0.0658190467705328,-0.0485477894544601,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0658190467705328,46.0,OPS0064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:46,proteasome_psmb7,,,,,PSMB7,,,,,,,,,,,,,,,,,,,,,PSMB7,Stress/PQC,Biohub_OPS0070,1.0,4599.0,4983.0,1000.0,1.547698413061549,0.3246539206258838,2.874479930257168,6.315472713067287,1.966627335678428,0.985734379999108,0.1268551769218751,0.1067741027741027,0.5258980253711343,0.1015375555375555,0.3865353101476406,0.5960753543690468,0.6486800791074833,Stress/PQC,-0.0701773289979125,-0.2621447689598427,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0701773289979125,47.0,OPS0070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:47,chromalive_488_excitation,,,,,ChromaLIVE 488 excitation,,,,,,,,,,,,,,,,,,,,,ChromaLIVE 488 excitation,Mitochondria,Biohub_OPS0051,1.0,2288.0,6666.0,1000.0,0.3523959713864262,0.166836595275025,0.6200567139355504,1.7771229897067906,1.1111850770897007,0.3511118392516354,0.2786933078530069,0.1876155076155076,0.6887106969952583,0.6597629757629757,0.5933987237513065,0.765586062396566,0.7601024006803832,Mitochondria,-0.0768753654013076,-0.1667036769290766,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0768753654013076,48.0,OPS0051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:48,mitochondria_chromalive_561_excitation,,,,,ChromaLIVE 561 excitation,,,,,,,,,,,,,,,,,,,,,ChromaLIVE 561 excitation,Mitochondria,Biohub_OPS0075,1.0,5554.0,6262.0,1000.0,1.176495854486133,0.1068959568228745,1.6438914098032045,1.908321016162584,1.1974178339564845,0.1492291679447026,0.6822594341964378,0.621998373998374,0.7076871457199256,0.8596380376380377,0.5824159720214084,0.792696370681127,0.8008470283200344,Mitochondria,-0.0850092249612013,-0.218431056298626,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0850092249612013,49.0,OPS0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:49,endosome_vps35,,,,,VPS35,,,,,,,,,,,,,,,,,,,,,VPS35,Endosome,Biohub_OPS0013,1.0,4374.0,3536.0,1000.0,0.4821946742697098,0.2814632855611241,0.8926990597224218,1.23100502568152,1.0142193753033373,0.2196687329247222,0.1485502901995857,0.050021138021138,0.730993963778019,0.4394320694320693,0.6799874085312088,0.8163044809053341,0.8139576476067305,Endosome,-0.0853105171273151,-0.1339702390755217,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0853105171273151,50.0,OPS0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:50,mitochondria_chromalive_561_excitation,,,,,ChromaLIVE 561 excitation,,,,,,,,,,,,,,,,,,,,,ChromaLIVE 561 excitation,Mitochondria,Biohub_OPS0063,1.0,6262.0,5554.0,1000.0,2.202046131733935,0.1030913090018344,2.359919340358562,2.396092769621484,1.7879954463334784,0.203762861705785,0.6875161132224619,0.6191951831951833,0.7001154460012913,0.8614268147192823,0.5792454769834876,0.792696370681127,0.8008470283200344,Mitochondria,-0.0925809246798357,-0.2216015513365468,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0925809246798357,51.0,OPS0063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:51,peroxisome_peroxi_spy650_live_cell_dye,,,,,Peroxi_SPY650 live cell dye,,,,,,,,,,,,,,,,,,,,,Peroxi_SPY650 live cell dye,Peroxisome,Biohub_OPS0057,1.0,4405.0,4507.0,1000.0,1.6844950038842594,0.11297978621596,3.781459968355678,2.709012865521487,0.9057020005032944,0.168117313392906,0.3370587480149495,0.2805590085590085,0.6902419024457533,0.7746048306048305,0.6239363873998324,0.7845023048420747,0.8551700289050738,Peroxisome,-0.0942604023963213,-0.2312336415052414,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0942604023963213,52.0,OPS0057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:52,trans-golgi_vamp3,,,,,VAMP3,,,,,,,,,,,,,,,,,,,,,VAMP3,ER/Golgi,Biohub_OPS0030,1.0,3228.0,3717.0,1000.0,0.1449149870574776,0.1169502595601636,0.2383881935349847,3.739982649626113,0.6982130672683674,1.0330102644612544,0.1760992646323881,0.2012096852096852,0.5663191677692035,0.5485960405960406,0.50590484837691,0.663585352525115,0.6369214290132125,ER/Golgi,-0.0972661847559114,-0.1310165806363025,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.0972661847559114,53.0,OPS0030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:53,mitochondria_tomm70a,,,,,TOMM70A,,,,,,,,,,,,,,,,,,,,,TOMM70A,Mitochondria,Biohub_OPS0015,1.0,3868.0,3260.0,1000.0,2.4720558871887395,0.418152085512483,2.04945376143409,2.450257065242531,1.4220529637183188,0.5370151206702092,0.2264466982771039,0.2410847530847531,0.6351385926827788,0.6072732552732553,0.5613976027816534,0.7389631509780884,0.7711315033336481,Mitochondria,-0.1038245582953095,-0.2097339005519947,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.1038245582953095,54.0,OPS0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:54,cell_proliferation_marker_mki67,,,,,MKI67*,,,,,,,,,,,,,,,,,,,,,MKI67*,Nucleus,Biohub_OPS0057,1.0,3708.0,2109.0,1000.0,1.8853895297132308,0.1396570771639798,3.7853578383188062,2.063628598113468,0.9611988360058604,0.23420258336176,0.0466922613518862,0.2119558279558279,0.5641398479541143,0.5137677457677458,0.5529954188192885,0.6683644772817692,0.7243373315781355,Nucleus,-0.1042246293276548,-0.171341912758847,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.1042246293276548,55.0,OPS0057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:55,chaperones_hspa1b,,,,,HSPA1B,,,,,,,,,,,,,,,,,,,,,HSPA1B,Stress/PQC,Biohub_OPS0072,1.0,2957.0,5037.0,1000.0,1.7573222599646678,0.2625284268307148,2.9801196712366385,2.120401014905777,2.0607681905570208,0.3017607061613094,0.2103235741072674,0.1636441156441156,0.71668716147542,0.5668151248151247,0.5955396198357146,0.8219783624013265,0.7886588118970395,Stress/PQC,-0.1052912009259064,-0.1931191920613248,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.1052912009259064,56.0,OPS0072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:56,nucleolus-gc_npm3,,,,,NPM3,,,,,,,,,,,,,,,,,,,,,NPM3,Nucleus,Biohub_OPS0042,1.0,5036.0,3447.0,1000.0,4.128138138798749,0.1950985042046888,7.415526847002583,1.953125715380152,0.8119336236879784,0.1582960444617623,0.2023741702493033,0.3432608592608593,0.7135559602174908,0.6917358857358857,0.5972299755861362,0.8214593877394993,0.8105997546265522,Nucleus,-0.1079034275220085,-0.2133697790404159,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.1079034275220085,57.0,OPS0042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:57,trans-golgi_vamp3,,,,,VAMP3,,,,,,,,,,,,,,,,,,,,,VAMP3,ER/Golgi,Biohub_OPS0059,1.0,3717.0,3228.0,1000.0,0.1510345693863234,0.1161461076225388,0.2365576333784998,1.3498969152002345,0.989477370980889,0.3025839023694293,0.0453429105434105,0.2077032637032637,0.5533793956662219,0.4807800547800547,0.4878156444368263,0.663585352525115,0.6369214290132125,ER/Golgi,-0.1102059568588931,-0.1491057845763861,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.1102059568588931,58.0,OPS0059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:58,cell_proliferation_marker_mki67,,,,,MKI67*,,,,,,,,,,,,,,,,,,,,,MKI67*,Nucleus,Biohub_OPS0045,1.0,2109.0,3708.0,1000.0,127.78619686175917,0.15014144561062,6.136501050134483,2.561607172363669,1.5611756889477426,0.2890743825564084,0.0666589735268045,0.2009096729096729,0.5436262895042697,0.5188316548316548,0.496278813884904,0.6683644772817692,0.7243373315781355,Nucleus,-0.1247381877774994,-0.2280585176932315,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.1247381877774994,59.0,OPS0045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:59,chromalive_488_excitation,,,,,ChromaLIVE 488 excitation,,,,,,,,,,,,,,,,,,,,,ChromaLIVE 488 excitation,Mitochondria,Biohub_OPS0002,1.0,6666.0,2288.0,1000.0,0.4321898826427126,0.1767469973489429,0.7113058312128129,2.424609705307659,0.761963962671492,0.7620828894266436,0.3368298361064231,0.2472784032784032,0.6403458146378398,0.4643112743112743,0.594391729682684,0.765586062396566,0.7601024006803832,Mitochondria,-0.1252402477587262,-0.1657106709976992,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.1252402477587262,60.0,OPS0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:60,nucleolus-gc_npm3,,,,,NPM3,,,,,,,,,,,,,,,,,,,,,NPM3,Nucleus,Biohub_OPS0058,1.0,3447.0,5036.0,1000.0,7.267717407025507,0.2725885080613306,15.195878966505182,2.2811831139108274,1.3561483610624796,0.2115664137736616,0.1988238737027651,0.3529052329052329,0.6736511383205652,0.5455328875328875,0.500697047682479,0.8214593877394993,0.8105997546265522,Nucleus,-0.1478082494189341,-0.3099027069440732,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.1478082494189341,61.0,OPS0058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,figure_source_directed_screen_evaluations.csv,b:figure_source_directed_screen_evaluations:61,autophagosome_map1lc3b,,,,,MAP1LC3B,,,,,,,,,,,,,,,,,,,,,MAP1LC3B,Lysosome,Biohub_OPS0040,2.0,10962.0,5682.0,1000.0,2.7828995592119403,0.2621726672498627,5.950035503165464,4.380417901743864,3.461563496111708,0.7720526456628402,0.3373237608112813,0.354950970950971,0.7339980508356045,0.6107802047802048,0.6762949257002522,0.889691340426604,0.8836353864520787,Lysosome,-0.1556932895909994,-0.2073404607518265,directed_reporter_destination_screen,reporter_slug,unweighted_median_10_models,0.1556932895909994,62.0,OPS0040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
