target,screen,gene,representation,n_cells,n_guides,cross_guide_constraint,median_neighbour_phase_distance,median_neighbour_raw_fluor_difference,median_random_raw_fluor_difference,raw_fluor_discrepancy_ratio,median_neighbour_endpoint_rms,median_random_endpoint_rms,endpoint_discrepancy_ratio,case_order,representation_order,case_label,representation_label,log2_discrepancy_ratio
FeRhoNox,Biohub_OPS0067,FJX1,phase172,24,4,True,0.7500271017571334,0.6744907594765952,1.3489815189531904,0.5,1.03585684299469,1.611096739768982,0.6429513692855835,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.637218473887429
FeRhoNox,Biohub_OPS0067,FKBP9,phase172,24,4,True,0.9292668661381018,1.7986420252709203,1.0268240825344834,1.7516554742574588,1.191693902015686,1.5062596797943115,0.7911610007286072,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.3379567828476519
FeRhoNox,Biohub_OPS0067,FLII,phase172,24,4,True,0.7130369554935104,8.543549620036874,2.023472278429786,4.222222222222222,1.3359427452087402,1.5088627338409424,0.8853971362113953,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.17560338779481827
FeRhoNox,Biohub_OPS0067,FOXD4L1,phase172,24,4,True,0.8461016235045555,21.0778362336436,3.339285537264824,6.312079634528124,1.137824535369873,1.391571044921875,0.8176546692848206,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.2904364352197823
FeRhoNox,Biohub_OPS0067,FOXD4L5,phase172,24,4,True,0.7781311287417864,0.6744907594765952,0.6744907594765952,1.0,1.4072366952896118,1.3777345418930054,1.0214135646820068,1,0,"FeRhoNox
OPS0067",Engineered 172D,0.030567123718004838
FeRhoNox,Biohub_OPS0067,FOXK1,phase172,24,4,True,0.7322537676336773,7.925266423849994,1.5738117721120557,5.035714285714286,0.9603910446166992,1.3942612409591677,0.6888171434402466,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.537807045578204
FeRhoNox,Biohub_OPS0067,FOXL2,phase172,24,4,True,0.8913784392708791,0.8431134493457441,1.011736139214893,0.8333333333333333,1.7702529430389404,1.4073057174682615,1.2579021453857422,1,0,"FeRhoNox
OPS0067",Engineered 172D,0.3310196965751612
FeRhoNox,Biohub_OPS0067,FTH1,phase172,24,4,True,0.9109044424367074,1.686226898691488,1.686226898691488,1.0,1.2690308094024658,1.5976495742797852,0.7943111062049866,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.3322239194193654
FeRhoNox,Biohub_OPS0067,FTL,phase172,24,4,True,0.7451477700659357,0.8431134493457441,1.461396645532623,0.5769230769230769,1.6386780738830566,1.821983814239502,0.8993922472000122,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.15297764692035193
FeRhoNox,Biohub_OPS0067,FTSJ3,phase172,24,4,True,0.7902238121181622,1.2365663923737578,1.3489815189531904,0.9166666666666666,1.2067921161651611,1.5820411443710327,0.7628070116043091,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.39060999014561465
FeRhoNox,Biohub_OPS0067,FUNDC2,phase172,24,4,True,0.7878682773847607,2.023472278429786,1.461396645532623,1.3846153846153846,1.3017213344573977,1.5397943258285522,0.8453865051269531,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.2423170120216288
FeRhoNox,Biohub_OPS0067,FZD9,phase172,24,4,True,0.812685233488198,1.6300193354017718,1.848425720014495,0.8818419467724079,1.0805808305740356,1.458059787750244,0.7411087155342102,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.4322429034256315
FeRhoNox,Biohub_OPS0067,GABBR1,phase172,24,4,True,0.7663874711452807,0.6744907594765952,1.292773955663474,0.5217391304347826,1.297837257385254,1.8832927942276,0.6891319751739502,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.5371477959982355
FeRhoNox,Biohub_OPS0067,GABRR3,phase172,24,4,True,0.7753649451523612,21.52749673996133,21.13404379693332,1.0186170212765957,1.1192947626113892,1.4346178770065308,0.7802041172981262,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.35807648310535994
FeRhoNox,Biohub_OPS0067,GAK,phase172,24,4,True,0.9209951979925596,0.7869058860560277,1.3489815189531904,0.5833333333333334,0.97002911567688,1.3404929637908936,0.7236360907554626,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.46666373190404714
FeRhoNox,Biohub_OPS0067,GARS,phase172,24,4,True,0.7691699812544942,1.011736139214893,0.8993210126354603,1.1250000000000002,1.007397174835205,1.2355942726135254,0.8153138756752014,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.2945725267027793
FeRhoNox,Biohub_OPS0067,GBF1,phase172,24,4,True,0.7960913816866427,3.525570863828132,2.3607176581680838,1.4934318179175967,1.7395637035369873,1.68013334274292,1.0353723764419556,1,0,"FeRhoNox
OPS0067",Engineered 172D,0.05014973296781868
FeRhoNox,Biohub_OPS0067,GGTLC2,phase172,24,4,True,0.7584018591211945,0.8993210126354603,1.7986420252709203,0.5,1.6599935293197632,1.8232864141464236,0.9104403257369996,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.1353636351642758
FeRhoNox,Biohub_OPS0067,GINS1,phase172,24,4,True,0.8164969525916683,1.3489815189531902,2.0234722784297854,0.6666666666666666,1.397484302520752,1.4034578800201416,0.995743691921234,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.006153659803579759
FeRhoNox,Biohub_OPS0067,GINS2,phase172,24,4,True,0.7478005835566133,0.700375776377946,0.7869058860560277,0.8900375366210938,1.2490710020065308,1.504662275314331,0.8301337957382202,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.268584215184676
FeRhoNox,Biohub_OPS0067,GLB1,phase172,24,4,True,0.8648230744344535,1.461396645532623,1.7986420252709203,0.8125000000000001,1.037344455718994,1.386028528213501,0.7484293580055237,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.41806194382033884
FeRhoNox,Biohub_OPS0067,GMPPB,phase172,24,4,True,0.9109425661317646,3.005900482269676,1.5738117721120557,1.909949166434152,1.0720272064208984,1.1820924282073977,0.9068894982337952,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.1410013214898651
FeRhoNox,Biohub_OPS0067,GNG5,phase172,24,4,True,0.88747796387351,0.8272600450545337,1.011736139214893,0.8176638285319009,0.8526133298873901,1.195837378501892,0.7129843235015869,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.48805773863215757
FeRhoNox,Biohub_OPS0067,GNL2,phase172,24,4,True,0.8140291234176683,1.1621301372175925,1.1241512657943251,1.0337844848632811,1.336707353591919,1.4487892389297483,0.9226375222206116,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.11616412914667022
FeRhoNox,Biohub_OPS0067,GNL3,phase172,24,3,True,0.6585476325378052,1.3185839273715283,2.140475024882825,0.6160239722692914,1.3259254693984983,1.683837890625,0.7874424457550049,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.34475361425502155
FeRhoNox,Biohub_OPS0067,GNL3L,phase172,24,4,True,0.7909732472765281,1.5738117721120557,2.3888214398129417,0.6588235294117646,1.2246150970458984,1.4847047328948977,0.8248206377029419,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.2778476642919104
FeRhoNox,Biohub_OPS0067,GNPNAT1,phase172,24,4,True,0.8271859424248025,14.44534376545708,25.966353883652804,0.5563100553193643,1.191338300704956,1.2985209226608276,0.9174579381942748,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.12428607725797733
FeRhoNox,Biohub_OPS0067,GOLGA2,phase172,24,4,True,0.8427387744126926,0.7306983227663115,1.3489815189531915,0.5416666666666662,1.252253770828247,1.298315405845642,0.9645220041275024,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.052113943307111124
FeRhoNox,Biohub_OPS0067,GOLGA6D,phase172,24,4,True,0.8240946028615255,0.6744907594765952,1.011736139214893,0.6666666666666666,1.4269225597381592,1.544558048248291,0.92383873462677,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.11428705824531153
FeRhoNox,Biohub_OPS0067,GOLGA6L1,phase172,24,4,True,0.832579128662358,2.1920949682989344,2.922793291065246,0.7499999999999999,1.4094904661178589,1.5440242290496826,0.912868082523346,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.1315217017533654
FeRhoNox,Biohub_OPS0067,GOLGA8K,phase172,24,4,True,0.78325240723386,0.9721268573635596,1.1241512657943251,0.8647651672363281,1.490304470062256,2.0357987880706787,0.7320489883422852,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.44998789873644884
FeRhoNox,Biohub_OPS0067,GOLT1B,phase172,24,4,True,0.8038563849261093,26.642384999325508,2.1358874050092185,12.473684210526311,1.003687858581543,1.7477545738220217,0.5742727518081665,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.8001919847807454
FeRhoNox,Biohub_OPS0067,GPN1,phase172,24,4,True,0.8383815311933984,27.34064149944477,3.21142653873474,8.513550339599744,0.8637197613716125,1.195324420928955,0.7225818634033203,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.46876705089262166
FeRhoNox,Biohub_OPS0067,GPN2,phase172,24,4,True,0.7494454166523195,27.542838122305547,13.827060569270202,1.9919517951283023,1.1388558149337769,1.3702588081359863,0.8311246037483215,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.26686331014957804
FeRhoNox,Biohub_OPS0067,GPS1,phase172,24,4,True,0.7917781743732775,1.0679437025046092,1.765579257253059,0.6048687410193909,1.8874086141586304,1.94723916053772,0.9692741632461548,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.04502329920455938
FeRhoNox,Biohub_OPS0067,GPX4,phase172,24,4,True,0.8612519998511794,10.004946265569496,2.4731327847475155,4.045454545454546,1.3370381593704224,1.5145533084869385,0.8827937245368958,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.17985172083358597
FeRhoNox,Biohub_OPS0067,GPX8,phase172,24,4,True,0.7321947426905571,0.5620756328971627,0.6744907594765952,0.8333333333333334,1.1228981018066406,1.5377516746520996,0.7302206754684448,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.45359557706840103
FeRhoNox,Biohub_OPS0067,GRB2,phase172,24,4,True,0.7712057217816837,7.700436170691128,1.7986420252709203,4.281249999999999,1.366654634475708,1.69729483127594,0.8051958084106445,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.31258843281305304
FeRhoNox,Biohub_OPS0067,GRIA3,phase172,24,4,True,0.51727041382056,21.47128917667161,26.4778567752026,0.8109149225695712,1.1455941200256348,1.4827556610107422,0.7726115584373474,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.3721848341237467
FeRhoNox,Biohub_OPS0067,GRPEL1,phase172,24,4,True,0.7583695177538756,19.222986645082965,6.520077341607087,2.9482758620689657,1.3588521480560305,1.5372434854507446,0.8839537501335144,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.17795720739571755
FeRhoNox,Biohub_OPS0067,GTF2A1,phase172,24,4,True,0.8120557613525667,5.508341202392194,2.473132784747516,2.227272727272727,0.9491851329803468,1.0633611679077148,0.8926272392272949,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.16387026264385612
FeRhoNox,Biohub_OPS0067,GTF2A2,phase172,24,4,True,0.8892347384260695,26.52996987274608,4.046944556859572,6.5555555555555545,1.5655370950698853,1.6346489191055298,0.9577206969261168,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.06232311524171621
FeRhoNox,Biohub_OPS0067,GTF2B,phase172,24,4,True,0.6040048255862561,1.3489815189531904,1.8349055779902772,0.7351776217448167,1.144252896308899,1.2507801055908203,0.9148313999176024,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.12842221041458937
FeRhoNox,Biohub_OPS0067,GTF2E2,phase172,24,4,True,0.8840508869306583,3.203831107513827,4.4966050631773005,0.7125,0.9777316451072692,1.4207926988601685,0.6881592273712158,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.5391856782729416
FeRhoNox,Biohub_OPS0067,GTF3C1,phase172,24,4,True,0.9614422823101396,0.9517814622164856,1.959770487722688,0.4856596566685134,0.9617745876312256,1.4069950580596924,0.6835664510726929,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.5488465025233581
FeRhoNox,Biohub_OPS0067,GTF3C4,phase172,24,4,True,0.8513442083959584,0.927622055931268,1.011736139214893,0.9168616400824652,0.8943909406661987,1.2894426584243774,0.6936259865760803,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.5277701449981151
FeRhoNox,Biohub_OPS0067,GTF3C6,phase172,24,4,True,0.9894846553059392,0.6744907594765952,1.1241512657943251,0.6,1.154585361480713,1.567005634307861,0.7368099689483643,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.4406355138393934
FeRhoNox,Biohub_OPS0067,GTPBP4,phase172,24,4,True,0.8376252200900836,1.1241512657943251,1.3489815189531904,0.8333333333333334,1.5884013175964355,1.4582571983337402,1.089246392250061,1,0,"FeRhoNox
OPS0067",Engineered 172D,0.12333033483530208
FeRhoNox,Biohub_OPS0067,H2AFX,phase172,24,4,True,0.8217839801270878,1.0579903513103344,1.067943702504609,0.9906798914859168,1.43758225440979,1.3186523914337158,1.0901904106140137,1,0,"FeRhoNox
OPS0067",Engineered 172D,0.12458013542191843
FeRhoNox,Biohub_OPS0067,HAMP,phase172,24,4,True,0.8030115353079631,28.12704007999412,26.754800125904943,1.0512894862840154,1.2875394821166992,1.5173670053482056,0.8485352993011475,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.2369534173617016
FeRhoNox,Biohub_OPS0067,HARS,phase172,24,4,True,0.9871123450189832,1.1803588290840414,1.4389139632804773,0.8203123044223058,1.2964046001434326,1.089810490608215,1.1895688772201538,1,0,"FeRhoNox
OPS0067",Engineered 172D,0.25043880765805704
FeRhoNox,Biohub_OPS0067,HAUS4,phase172,24,4,True,0.697185246605692,13.71464544269077,3.0352084176446783,4.518518518518519,0.8951746225357056,1.3693287372589111,0.653732419013977,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.6132278517570856
FeRhoNox,Biohub_OPS0067,HAUS5,phase172,24,4,True,0.7603431442104012,40.63769088835,13.686352975988482,2.9692125403783827,1.5332753658294678,1.7618224620819092,0.870278000831604,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.20045176708058662
FeRhoNox,Biohub_OPS0067,HAUS6,phase172,24,4,True,0.7844084342802371,27.9913665182787,2.529340348037232,11.066666666666666,1.1965159177780151,1.5186071395874023,0.7879035472869873,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.343909064657063
FeRhoNox,Biohub_OPS0067,HBS1L,phase172,24,4,True,0.8524802539895532,20.568967213963663,12.47807905031701,1.6484081508877042,1.2044259309768677,1.1666213274002075,1.0324052572250366,1,0,"FeRhoNox
OPS0067",Engineered 172D,0.0460093930702644
FeRhoNox,Biohub_OPS0067,HDAC3,phase172,24,4,True,0.8490909720564386,3.3903205570029007,1.7986420252709203,1.884933471679688,1.4007209539413452,1.259318709373474,1.1122846603393557,1,0,"FeRhoNox
OPS0067",Engineered 172D,0.1535260556012196
FeRhoNox,Biohub_OPS0067,HDAC4,phase172,24,4,True,0.9210849789191872,2.533837913678884,1.5738117721120557,1.6100006103515625,1.1397171020507812,1.2981364727020264,0.8779640197753906,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.18776627762700415
FeRhoNox,Biohub_OPS0067,HDAC6,phase172,24,4,True,0.6443932749106127,1.2365663923737578,1.3489815189531904,0.9166666666666666,1.234316110610962,1.3763822317123413,0.8967829346656799,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.15716927025366478
FeRhoNox,Biohub_OPS0067,HECTD1,phase172,24,4,True,0.83589655681119,0.6744907594765952,1.287735206970739,0.5237806311619478,1.2643368244171145,1.6129436492919922,0.783869206905365,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.35131514244805667
FeRhoNox,Biohub_OPS0067,HGS,phase172,24,4,True,0.7477013611485741,0.9555285759251748,0.6744907594765952,1.416666666666664,1.1669886112213137,1.2687219381332395,0.9198143482208252,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.12058539233631461
FeRhoNox,Biohub_OPS0067,HIC2,phase172,24,4,True,0.7984397775446469,1.2365663923737578,13.377400062952471,0.0924369747899159,0.7099326252937317,0.93879634141922,0.7562158107757568,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.4031300817307934
FeRhoNox,Biohub_OPS0067,HIST1H2AI,phase172,24,4,True,0.8806891925895868,1.826551118242885,1.1015888212224478,1.6581060764722877,1.5433175563812256,1.7231732606887815,0.8956252932548523,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.15903282313044156
FeRhoNox,Biohub_OPS0067,HIST1H2BK,phase172,24,4,True,0.8114373167067017,0.9880694582273732,1.6318671624755583,0.6054840007494618,0.9297848343849182,1.27099871635437,0.7315387725830078,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.45099376363251137
FeRhoNox,Biohub_OPS0067,HIST2H3D,phase172,24,4,True,0.9052039073457036,1.8548495885606369,3.15582062348042,0.5877550754183876,1.653583288192749,1.8629133701324463,0.8876329660415649,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.17196484571487414
FeRhoNox,Biohub_OPS0067,HMGB1,phase172,24,4,True,0.8672743757773607,1.292773955663474,1.3489815189531904,0.9583333333333331,1.5672955513000488,1.383435845375061,1.1329008340835571,1,0,"FeRhoNox
OPS0067",Engineered 172D,0.1800215836322309
FeRhoNox,Biohub_OPS0067,HMGB3,phase172,24,4,True,0.9220432517199016,28.045927375612663,26.07397640977351,1.075629084526593,1.100947022438049,1.502428650856018,0.7327782511711121,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.4485514099476066
FeRhoNox,Biohub_OPS0067,HMGCR,phase172,24,4,True,0.6501893740652863,1.2911178154548493,1.2912130156429162,0.9999262707338652,1.9012086391448972,1.9123265743255613,0.9941861629486084,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.008412070850798602
FeRhoNox,Biohub_OPS0067,HNRNPH1,phase172,24,4,True,0.8108011423065791,3.597284050541841,2.1358874050092185,1.6842105263157892,1.2597432136535645,1.3759418725967407,0.9155497550964355,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.12728980418928507
FeRhoNox,Biohub_OPS0067,HNRNPH2,phase172,24,4,True,0.8433850953159154,1.1241512657943251,1.1241512657943251,1.0,1.4194788932800293,1.4730712175369265,0.9636186361312866,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.05346579969806845
FeRhoNox,Biohub_OPS0067,HNRNPK,phase172,24,4,True,0.928313081477292,1.011736139214893,0.8993210126354603,1.1250000000000002,1.023301601409912,1.3249990940093994,0.7723036408424377,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.3727599222493189
FeRhoNox,Biohub_OPS0067,HOXB2,phase172,24,4,True,0.9055119610975176,1.992777507882672,2.3979314974494064,0.8310402152865157,1.307349443435669,1.3659735918045044,0.9570825099945068,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.06328479020879156
FeRhoNox,Biohub_OPS0067,HSD17B12,phase172,24,4,True,0.8595932357856257,1.4844085036049248,1.170174981938929,1.2685354981229595,0.98664128780365,1.2907243967056274,0.7644089460372925,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.3875834323122937
FeRhoNox,Biohub_OPS0067,HSF1,phase172,24,4,True,0.9116651448812704,1.5738117721120557,3.4848689239624084,0.4516129032258064,1.1731292009353638,1.5555620193481443,0.7541513442993164,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.4070740199877912
FeRhoNox,Biohub_OPS0067,HSPA14,phase172,24,4,True,0.7099929380135219,1.3318073192599695,1.461396645532623,0.9113250145545372,1.2468318939208984,1.4694089889526367,0.848526120185852,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.2369690239437198
FeRhoNox,Biohub_OPS0067,HSPA5,phase172,24,4,True,0.8116719695680386,1.5738117721120557,2.697963037906381,0.5833333333333334,1.563425064086914,1.84640908241272,0.8467381596565247,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.24001218691962373
FeRhoNox,Biohub_OPS0067,HSPA9,phase172,24,4,True,0.850898369619644,1.1803588290840417,1.2543576779707104,0.9410065803508426,1.3904242515563965,1.3643159866333008,1.0191365480422974,1,0,"FeRhoNox
OPS0067",Engineered 172D,0.027347362578933658
FeRhoNox,Biohub_OPS0067,HSPB9,phase172,24,4,True,0.8422306439191882,0.9555285759251766,1.7705382436260626,0.5396825396825397,1.6050208806991575,1.4569400548934937,1.1016381978988647,1,0,"FeRhoNox
OPS0067",Engineered 172D,0.1396504890625074
FeRhoNox,Biohub_OPS0067,HSPD1,phase172,24,4,True,0.6259559407990845,20.122307657718423,3.0352084176446783,6.62962962962963,1.2570703029632568,1.6339194774627686,0.7693588137626648,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.37827149526424253
FeRhoNox,Biohub_OPS0067,HYOU1,phase172,24,4,True,0.8085009162074652,0.9555285759251766,1.1241512657943251,0.8500000000000001,1.5946252346038818,1.6403605937957764,0.9721187353134156,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.04079555843682862
FeRhoNox,Biohub_OPS0067,IARS2,phase172,24,4,True,0.7799621026946244,17.71209362068967,20.90921354377445,0.8470951613559518,1.651228904724121,1.6993064880371094,0.97170752286911,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.04140595677927734
FeRhoNox,Biohub_OPS0067,IBA57,phase172,24,4,True,0.7502704197220362,15.569495031251405,2.810378164485813,5.54,0.91071355342865,1.5469841957092283,0.5887025594711304,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.7643891948937757
FeRhoNox,Biohub_OPS0067,IDH3A,phase172,24,4,True,0.962313217371206,2.1920949682989344,1.1241512657943251,1.95,1.0928361415863037,1.3854790925979614,0.78877854347229,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.34230778714611126
FeRhoNox,Biohub_OPS0067,IDH3B,phase172,24,4,True,0.6962713716240763,27.316875758802105,4.384189936597869,6.230769230769231,1.5779922008514404,1.921893119812012,0.821061372756958,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.2844380301767937
FeRhoNox,Biohub_OPS0067,IER3IP1,phase172,24,4,True,0.872953493378565,4.496605063177301,4.496605063177301,1.0,0.8716196417808533,1.2275460958480835,0.7100504636764526,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.4940065334973629
FeRhoNox,Biohub_OPS0067,IGBP1,phase172,24,3,True,0.8116441037881763,1.2997042720569456,2.023472278429786,0.6423138512505424,1.0475435256958008,1.5394682884216309,0.6804580092430115,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.5554219584718468
FeRhoNox,Biohub_OPS0067,ILF3,phase172,24,4,True,0.8411305602958494,26.417554746166644,2.585547911326948,10.217391304347826,1.3300193548202517,1.3921412229537964,0.9553767442703248,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.06585833565639065
FeRhoNox,Biohub_OPS0067,IMP4,phase172,24,4,True,0.9097367832037432,26.78346996272209,14.164305949008504,1.890912979368179,1.5023443698883057,1.639381766319275,0.9164090752601624,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.12593634906886733
FeRhoNox,Biohub_OPS0067,IMPA2,phase172,24,4,True,0.9180159249002664,1.3489815189531902,3.0352084176446787,0.4444444444444443,1.2985752820968628,1.51312518119812,0.8582074642181396,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.22060164597577317
FeRhoNox,Biohub_OPS0067,IMPDH1,phase172,24,4,True,0.642233055929381,4.731998248914843,1.7986420252709203,2.6308727264404297,1.678633689880371,1.8312876224517824,0.9166411757469176,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.125571001503698
FeRhoNox,Biohub_OPS0067,IMPDH2,phase172,24,4,True,0.935541248391876,0.5058680696074465,1.011736139214893,0.5,1.2564102411270142,1.5293993949890137,0.8215056657791138,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.2836575696654602
FeRhoNox,Biohub_OPS0067,INCENP,phase172,24,4,True,0.6923636129700049,26.75078456481909,23.832006834839696,1.1224730149754938,1.3407286405563354,1.737458348274231,0.7716608643531799,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.3739611551842812
FeRhoNox,Biohub_OPS0067,INO80D,phase172,24,4,True,0.9358847716265866,27.6541211385404,6.801115158055668,4.066115702479339,1.032360315322876,1.0870397090911863,0.949698805809021,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.07445805540541989
FeRhoNox,Biohub_OPS0067,INO80E,phase172,24,4,True,0.8358422450119897,2.3607176581680838,1.3489815189531904,1.75,1.1481192111968994,1.261096715927124,0.9104132652282716,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.13540651621955938
FeRhoNox,Biohub_OPS0067,INPPL1,phase172,24,4,True,0.8504047616956688,0.8993210126354603,0.6744907594765952,1.3333333333333333,1.0820119380950928,1.3553491830825806,0.7983270883560181,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.3249481303125719
FeRhoNox,Biohub_OPS0067,INTS1,phase172,24,4,True,0.8913028654934585,12.871531993345023,5.395926075812762,2.3854166666666665,1.3469520807266235,1.3795245885849,0.9763885736465454,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.034472683053754095
FeRhoNox,Biohub_OPS0067,INTS10,phase172,24,4,True,0.8383450978256177,1.292773955663474,5.058680696074464,0.2555555555555555,1.3202948570251465,1.200363039970398,1.0999130010604858,1,0,"FeRhoNox
OPS0067",Engineered 172D,0.13738941656605572
FeRhoNox,Biohub_OPS0067,INTS11,phase172,24,4,True,0.9047554130899172,20.122307657718423,2.023472278429786,9.944444444444445,0.8950100541114807,1.2207303047180176,0.7331759333610535,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.44776866497043594
FeRhoNox,Biohub_OPS0067,INTS2,phase172,24,4,True,0.8936641100901209,27.54170601196097,2.697963037906381,10.208333333333332,1.5788195133209229,1.8527557849884035,0.852146565914154,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.2308265051261705
FeRhoNox,Biohub_OPS0067,INTS5,phase172,24,4,True,0.6963567875325268,1.194115685089398,1.7986420252709203,0.6638984680175781,1.223973512649536,1.5161784887313845,0.8072753548622131,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.3088672462459627
FeRhoNox,Biohub_OPS0067,INTS7,phase172,24,4,True,0.8628244162991484,2.023472278429786,13.152569809793611,0.1538461538461538,1.5200027227401731,1.6017048358917236,0.948990523815155,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.07553441366114579
FeRhoNox,Biohub_OPS0067,ITGB1,phase172,24,4,True,0.8495008254325539,1.2966505759343103,1.5738117721120557,0.8238917759486609,1.2251676321029663,1.3903191089630127,0.8812132477760315,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.182436910836857
FeRhoNox,Biohub_OPS0067,ITPR1,phase172,24,4,True,0.8605451214832334,20.70936433455998,0.8993210126354603,23.02777767181397,1.1232529878616333,1.1411190032958984,0.984343409538269,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.022766376064573553
FeRhoNox,Biohub_OPS0067,IVL,phase172,24,4,True,0.8689764042415715,1.7353604876462805,14.164305949008504,0.1225164504278273,1.0889225006103516,1.3034313917160034,0.8354275822639465,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.2594133189488897
FeRhoNox,Biohub_OPS0067,IZUMO2,phase172,24,4,True,0.8242223799209627,0.6744907594765929,1.9110571518503527,0.352941176470587,0.9051836729049684,1.174935221672058,0.7704115509986877,1,0,"FeRhoNox
OPS0067",Engineered 172D,-0.37629876080828084
