split_label,unit,reporter_slug,screen_id,consensus,lo,hi,n_methods
Whole-screen,5xupre::to::Biohub_OPS0001,5xupre,Biohub_OPS0001,0.78638836145401,0.7139639660716057,0.7952609717845917,10
Whole-screen,5xupre::to::Biohub_OPS0005,5xupre,Biohub_OPS0005,0.7781560339033604,0.7113214448094368,0.7949071139097214,10
Whole-screen,5xupre::to::Biohub_OPS0006,5xupre,Biohub_OPS0006,0.7539705835282802,0.7061212465167046,0.7651563584804535,10
Whole-screen,5xupre::to::Biohub_OPS0007,5xupre,Biohub_OPS0007,0.7097535341978074,0.6578013628721238,0.7233106806874275,10
Whole-screen,5xupre::to::Biohub_OPS0008,5xupre,Biohub_OPS0008,0.7534272700548172,0.699578033387661,0.7699639096856117,10
Whole-screen,5xupre::to::Biohub_OPS0009,5xupre,Biohub_OPS0009,0.741415198147297,0.6975174054503441,0.755199883878231,10
Whole-screen,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0033,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0033,0.9132349422822397,0.8882644362747669,0.9218665696680546,10
Whole-screen,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0065,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0065,0.8891118677953879,0.8292840272188187,0.90175087377429,10
Whole-screen,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0072,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0072,0.9082053881138562,0.0238437689452742,0.9289363026618958,10
Whole-screen,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0074,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0074,0.8992468838890393,0.8519660880168279,0.9106787058214346,10
Whole-screen,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0076,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0076,0.8513300462315481,0.803417881950736,0.8678360419968764,10
Whole-screen,autophagosome_atg101::to::Biohub_OPS0031,autophagosome_atg101,Biohub_OPS0031,0.7229415097584326,0.6504898220300674,0.7395313854018847,10
Whole-screen,autophagosome_atg101::to::Biohub_OPS0054,autophagosome_atg101,Biohub_OPS0054,0.690906960517168,0.579483142743508,0.7085268472631773,10
Whole-screen,autophagosome_map1lc3b::to::Biohub_OPS0016,autophagosome_map1lc3b,Biohub_OPS0016,0.6784491299962003,0.5885096359997988,0.7166762879739205,10
Whole-screen,autophagosome_map1lc3b::to::Biohub_OPS0017,autophagosome_map1lc3b,Biohub_OPS0017,0.6846310732265313,-0.0048471370755578,0.7191172981013855,10
Whole-screen,autophagosome_map1lc3b::to::Biohub_OPS0040,autophagosome_map1lc3b,Biohub_OPS0040,0.7339980508356045,0.6519902854536971,0.8085324385513862,10
Whole-screen,caspase_activity_cellevent-caspase_live-cell_dye::to::Biohub_OPS0050,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0050,0.5623491830192506,-0.0032072044547627,0.5834464415286978,10
Whole-screen,caspase_activity_cellevent-caspase_live-cell_dye::to::Biohub_OPS0073,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0073,0.5395899851185579,0.3978312199857707,0.5628533760706583,10
Whole-screen,cell_proliferation_marker_mki67::to::Biohub_OPS0045,cell_proliferation_marker_mki67,Biohub_OPS0045,0.5436262895042697,0.4919394024958213,0.5983549635857344,10
Whole-screen,cell_proliferation_marker_mki67::to::Biohub_OPS0057,cell_proliferation_marker_mki67,Biohub_OPS0057,0.5641398479541143,0.4878144885102908,0.6369732695942124,10
Whole-screen,chaperones_hspa1b::to::Biohub_OPS0028,chaperones_hspa1b,Biohub_OPS0028,0.8148920262853305,0.6085289710511764,0.8407788177331289,10
Whole-screen,chaperones_hspa1b::to::Biohub_OPS0072,chaperones_hspa1b,Biohub_OPS0072,0.71668716147542,0.0060346594085179,0.7443490140140057,10
Whole-screen,chromalive_488_excitation::to::Biohub_OPS0002,chromalive_488_excitation,Biohub_OPS0002,0.6403458146378398,0.5870600170455873,0.6545154514412085,10
Whole-screen,chromalive_488_excitation::to::Biohub_OPS0051,chromalive_488_excitation,Biohub_OPS0051,0.6887106969952583,0.4045508249352376,0.7103651911020279,10
Whole-screen,chromatin_h2bc21::to::Biohub_OPS0064,chromatin_h2bc21,Biohub_OPS0064,0.6921494739751022,0.63209617882967,0.7369968791802725,10
Whole-screen,chromatin_h2bc21::to::Biohub_OPS0069,chromatin_h2bc21,Biohub_OPS0069,0.7489982694387436,0.6520104706287384,0.7654315605759621,10
Whole-screen,clathrin_vesicles_clta::to::Biohub_OPS0018,clathrin_vesicles_clta,Biohub_OPS0018,0.8925102185457945,0.8086368031799793,0.90334681669871,10
