split_label,unit,reporter_slug,screen_id,consensus,lo,hi,n_methods
Field,lysosome_lysotracker_live-cell_dye::Biohub_OPS0055,lysosome_lysotracker_live-cell_dye,Biohub_OPS0055,0.879097596804301,0.8066416084766388,0.8945391740649938,10
Field,lysosome_lysotracker_live-cell_dye::Biohub_OPS0056,lysosome_lysotracker_live-cell_dye,Biohub_OPS0056,0.879097596804301,0.8066416084766388,0.8945391740649938,10
Field,microtubules_map4::Biohub_OPS0046,microtubules_map4,Biohub_OPS0046,0.7207583172246814,0.6530168242752552,0.7295723417152962,10
Field,microtubules_tubulin::Biohub_OPS0043,microtubules_tubulin,Biohub_OPS0043,0.5679772211238742,0.4982959253920449,0.5838324038104878,10
Field,mitochondria_chromalive_561_excitation::Biohub_OPS0063,mitochondria_chromalive_561_excitation,Biohub_OPS0063,0.8029321571191151,0.7397262745847304,0.8216067619621754,10
Field,mitochondria_chromalive_561_excitation::Biohub_OPS0075,mitochondria_chromalive_561_excitation,Biohub_OPS0075,0.8029321571191151,0.7397262745847304,0.8216067619621754,10
Field,mitochondria_tomm20::Biohub_OPS0043,mitochondria_tomm20,Biohub_OPS0043,0.519198764850282,0.4383858704111641,0.53589347133206,10
Field,mitochondria_tomm70a::Biohub_OPS0015,mitochondria_tomm70a,Biohub_OPS0015,0.7712798667450746,0.7085947381953399,0.7800343515972297,10
Field,mitochondria_tomm70a::Biohub_OPS0068,mitochondria_tomm70a,Biohub_OPS0068,0.7712798667450746,0.7085947381953399,0.7800343515972297,10
Field,nuclear_speckles_srrm2::Biohub_OPS0036,nuclear_speckles_srrm2,Biohub_OPS0036,0.8524704784154892,0.7650330809255441,0.8685186430811882,10
Field,nuclear_speckles_srrm2::Biohub_OPS0061,nuclear_speckles_srrm2,Biohub_OPS0061,0.8524704784154892,0.7650330809255441,0.8685186430811882,10
Field,nuclei_hoechst::Biohub_OPS0043,nuclei_hoechst,Biohub_OPS0043,0.6557332761585712,0.4928416968385378,0.6982331365346909,10
Field,nuclei_nucleolive_live_cell_dye::Biohub_OPS0061,nuclei_nucleolive_live_cell_dye,Biohub_OPS0061,0.7156959493334094,0.4423225914749006,0.7472459686299165,10
Field,nuclei_nucleolive_live_cell_dye::Biohub_OPS0062,nuclei_nucleolive_live_cell_dye,Biohub_OPS0062,0.7156959493334094,0.4423225914749006,0.7472459686299165,10
Field,nucleoli_npm1::Biohub_OPS0043,nucleoli_npm1,Biohub_OPS0043,0.43291478190157145,0.3098920283632145,0.4470654754175079,10
Field,nucleolus-dfc_fbl::Biohub_OPS0041,nucleolus-dfc_fbl,Biohub_OPS0041,0.8196243062615395,0.7340465237696966,0.8343873808781306,10
Field,nucleolus-dfc_fbl::Biohub_OPS0062,nucleolus-dfc_fbl,Biohub_OPS0062,0.8196243062615395,0.7340465237696966,0.8343873808781306,10
Field,nucleolus-gc_npm3::Biohub_OPS0042,nucleolus-gc_npm3,Biohub_OPS0042,0.8105423917373022,0.6812396029631297,0.828465968122085,10
Field,nucleolus-gc_npm3::Biohub_OPS0058,nucleolus-gc_npm3,Biohub_OPS0058,0.8105423917373022,0.6812396029631297,0.828465968122085,10
Field,oxidative_stress_cellrox_live-cell_dye::Biohub_OPS0048,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0048,0.7768987346440553,0.7070931668082873,0.7820478399594625,10
