reporter_slug,method_id,fold,n_keys,max_truth_delta,reordered,run_state
proteasome_psmb7,gbdt,0,422,0.0,False,single
proteasome_psmb7,catboost_multirmse,0,422,0.0,False,single
proteasome_psmb7,mlp,0,422,0.0,False,single
proteasome_psmb7,tabm_specialists,0,422,0.0,False,single
proteasome_psmb7,scbutterfly_ops_b,0,422,0.0,False,single
proteasome_psmb7,resmlp_52head,0,422,0.0,False,single
proteasome_psmb7,multitab_pilot,0,422,0.0,False,single
proteasome_psmb7,midas_ops,0,422,0.0,False,single
proteasome_psmb7,scpair_ops,0,422,0.0,False,single
proteasome_psmb7,ridge,1,374,0.0,False,single
proteasome_psmb7,gbdt,1,374,0.0,False,single
proteasome_psmb7,catboost_multirmse,1,374,0.0,False,single
proteasome_psmb7,mlp,1,374,0.0,False,single
proteasome_psmb7,tabm_specialists,1,374,0.0,False,single
proteasome_psmb7,scbutterfly_ops_b,1,374,0.0,False,single
proteasome_psmb7,resmlp_52head,1,374,0.0,False,single
proteasome_psmb7,multitab_pilot,1,374,0.0,False,single
proteasome_psmb7,midas_ops,1,374,0.0,False,single
proteasome_psmb7,scpair_ops,1,374,0.0,False,single
proteasome_psmb7,ridge,2,366,0.0,False,single
proteasome_psmb7,gbdt,2,366,0.0,False,single
proteasome_psmb7,catboost_multirmse,2,366,0.0,False,single
proteasome_psmb7,mlp,2,366,0.0,False,single
proteasome_psmb7,tabm_specialists,2,366,0.0,False,single
proteasome_psmb7,scbutterfly_ops_b,2,366,0.0,False,single
proteasome_psmb7,resmlp_52head,2,366,0.0,False,single
proteasome_psmb7,multitab_pilot,2,366,0.0,False,single
proteasome_psmb7,midas_ops,2,366,0.0,False,single
proteasome_psmb7,scpair_ops,2,366,0.0,False,single
proteasome_psmb7,ridge,3,394,0.0,False,single
proteasome_psmb7,gbdt,3,394,0.0,False,single
proteasome_psmb7,catboost_multirmse,3,394,0.0,False,single
proteasome_psmb7,mlp,3,394,0.0,False,single
proteasome_psmb7,tabm_specialists,3,394,0.0,False,single
proteasome_psmb7,scbutterfly_ops_b,3,394,0.0,False,single
proteasome_psmb7,resmlp_52head,3,394,0.0,False,single
proteasome_psmb7,multitab_pilot,3,394,0.0,False,single
proteasome_psmb7,midas_ops,3,394,0.0,False,single
proteasome_psmb7,scpair_ops,3,394,0.0,False,single
proteasome_psmb7,ridge,4,444,0.0,False,single
proteasome_psmb7,gbdt,4,444,0.0,False,single
proteasome_psmb7,catboost_multirmse,4,444,0.0,False,single
proteasome_psmb7,mlp,4,444,0.0,False,single
proteasome_psmb7,tabm_specialists,4,444,0.0,False,single
proteasome_psmb7,scbutterfly_ops_b,4,444,0.0,False,single
proteasome_psmb7,resmlp_52head,4,444,0.0,False,single
proteasome_psmb7,multitab_pilot,4,444,0.0,False,single
proteasome_psmb7,midas_ops,4,444,0.0,False,single
proteasome_psmb7,scpair_ops,4,444,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,ridge,0,422,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,gbdt,0,422,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,catboost_multirmse,0,422,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,mlp,0,422,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,tabm_specialists,0,422,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,scbutterfly_ops_b,0,422,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,resmlp_52head,0,422,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,multitab_pilot,0,422,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,midas_ops,0,422,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,scpair_ops,0,422,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,ridge,1,374,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,gbdt,1,374,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,catboost_multirmse,1,374,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,mlp,1,374,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,tabm_specialists,1,374,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,scbutterfly_ops_b,1,374,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,resmlp_52head,1,374,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,multitab_pilot,1,374,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,midas_ops,1,374,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,scpair_ops,1,374,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,ridge,2,366,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,gbdt,2,366,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,catboost_multirmse,2,366,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,mlp,2,366,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,tabm_specialists,2,366,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,scbutterfly_ops_b,2,366,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,resmlp_52head,2,366,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,multitab_pilot,2,366,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,midas_ops,2,366,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,scpair_ops,2,366,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,ridge,3,394,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,gbdt,3,394,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,catboost_multirmse,3,394,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,mlp,3,394,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,tabm_specialists,3,394,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,scbutterfly_ops_b,3,394,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,resmlp_52head,3,394,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,multitab_pilot,3,394,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,midas_ops,3,394,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,scpair_ops,3,394,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,ridge,4,444,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,gbdt,4,444,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,catboost_multirmse,4,444,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,mlp,4,444,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,tabm_specialists,4,444,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,scbutterfly_ops_b,4,444,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,resmlp_52head,4,444,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,multitab_pilot,4,444,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,midas_ops,4,444,0.0,False,single
oxidative_stress_cellrox_live-cell_dye,scpair_ops,4,444,0.0,False,single
er_ncln,ridge,0,211,0.0,False,single
er_ncln,gbdt,0,211,0.0,False,single
er_ncln,catboost_multirmse,0,211,0.0,False,single
er_ncln,mlp,0,211,0.0,False,single
er_ncln,tabm_specialists,0,211,0.0,False,single
er_ncln,scbutterfly_ops_b,0,211,0.0,False,single
er_ncln,resmlp_52head,0,211,0.0,False,single
er_ncln,multitab_pilot,0,211,0.0,False,single
er_ncln,midas_ops,0,211,0.0,False,single
er_ncln,scpair_ops,0,211,0.0,False,single
er_ncln,ridge,1,187,0.0,False,single
er_ncln,gbdt,1,187,0.0,False,single
er_ncln,catboost_multirmse,1,187,0.0,False,single
er_ncln,mlp,1,187,0.0,False,single
er_ncln,tabm_specialists,1,187,0.0,False,single
er_ncln,scbutterfly_ops_b,1,187,0.0,False,single
er_ncln,resmlp_52head,1,187,0.0,False,single
er_ncln,multitab_pilot,1,187,0.0,False,single
er_ncln,midas_ops,1,187,0.0,False,single
er_ncln,scpair_ops,1,187,0.0,False,single
er_ncln,ridge,2,183,0.0,False,single
er_ncln,gbdt,2,183,0.0,False,single
er_ncln,catboost_multirmse,2,183,0.0,False,single
er_ncln,mlp,2,183,0.0,False,single
er_ncln,tabm_specialists,2,183,0.0,False,single
er_ncln,scbutterfly_ops_b,2,183,0.0,False,single
er_ncln,resmlp_52head,2,183,0.0,False,single
er_ncln,multitab_pilot,2,183,0.0,False,single
er_ncln,midas_ops,2,183,0.0,False,single
er_ncln,scpair_ops,2,183,0.0,False,single
er_ncln,ridge,3,197,0.0,False,single
er_ncln,gbdt,3,197,0.0,False,single
er_ncln,catboost_multirmse,3,197,0.0,False,single
er_ncln,mlp,3,197,0.0,False,single
er_ncln,tabm_specialists,3,197,0.0,False,single
er_ncln,scbutterfly_ops_b,3,197,0.0,False,single
er_ncln,resmlp_52head,3,197,0.0,False,single
er_ncln,multitab_pilot,3,197,0.0,False,single
er_ncln,midas_ops,3,197,0.0,False,single
er_ncln,scpair_ops,3,197,0.0,False,single
er_ncln,ridge,4,222,0.0,False,single
er_ncln,gbdt,4,222,0.0,False,single
er_ncln,catboost_multirmse,4,222,0.0,False,single
er_ncln,mlp,4,222,0.0,False,single
er_ncln,tabm_specialists,4,222,0.0,False,single
er_ncln,scbutterfly_ops_b,4,222,0.0,False,single
er_ncln,resmlp_52head,4,222,0.0,False,single
er_ncln,multitab_pilot,4,222,0.0,False,single
er_ncln,midas_ops,4,222,0.0,False,single
er_ncln,scpair_ops,4,222,0.0,False,single
trans-golgi_vamp3,ridge,0,422,0.0,False,single
trans-golgi_vamp3,gbdt,0,422,0.0,False,single
trans-golgi_vamp3,catboost_multirmse,0,422,0.0,False,single
trans-golgi_vamp3,mlp,0,422,0.0,False,single
trans-golgi_vamp3,tabm_specialists,0,422,0.0,False,single
trans-golgi_vamp3,scbutterfly_ops_b,0,422,0.0,False,single
trans-golgi_vamp3,resmlp_52head,0,422,0.0,False,single
trans-golgi_vamp3,multitab_pilot,0,422,0.0,False,single
trans-golgi_vamp3,midas_ops,0,422,0.0,False,single
trans-golgi_vamp3,scpair_ops,0,422,0.0,False,single
trans-golgi_vamp3,ridge,1,374,0.0,False,single
trans-golgi_vamp3,gbdt,1,374,0.0,False,single
trans-golgi_vamp3,catboost_multirmse,1,374,0.0,False,single
trans-golgi_vamp3,mlp,1,374,0.0,False,single
trans-golgi_vamp3,tabm_specialists,1,374,0.0,False,single
trans-golgi_vamp3,scbutterfly_ops_b,1,374,0.0,False,single
trans-golgi_vamp3,resmlp_52head,1,374,0.0,False,single
trans-golgi_vamp3,multitab_pilot,1,374,0.0,False,single
trans-golgi_vamp3,midas_ops,1,374,0.0,False,single
trans-golgi_vamp3,scpair_ops,1,374,0.0,False,single
trans-golgi_vamp3,ridge,2,366,0.0,False,single
trans-golgi_vamp3,gbdt,2,366,0.0,False,single
trans-golgi_vamp3,catboost_multirmse,2,366,0.0,False,single
trans-golgi_vamp3,mlp,2,366,0.0,False,single
trans-golgi_vamp3,tabm_specialists,2,366,0.0,False,single
trans-golgi_vamp3,scbutterfly_ops_b,2,366,0.0,False,single
trans-golgi_vamp3,resmlp_52head,2,366,0.0,False,single
trans-golgi_vamp3,multitab_pilot,2,366,0.0,False,single
trans-golgi_vamp3,midas_ops,2,366,0.0,False,single
trans-golgi_vamp3,scpair_ops,2,366,0.0,False,single
trans-golgi_vamp3,ridge,3,394,0.0,False,single
trans-golgi_vamp3,gbdt,3,394,0.0,False,single
trans-golgi_vamp3,catboost_multirmse,3,394,0.0,False,single
trans-golgi_vamp3,mlp,3,394,0.0,False,single
trans-golgi_vamp3,tabm_specialists,3,394,0.0,False,single
trans-golgi_vamp3,scbutterfly_ops_b,3,394,0.0,False,single
trans-golgi_vamp3,resmlp_52head,3,394,0.0,False,single
trans-golgi_vamp3,multitab_pilot,3,394,0.0,False,single
trans-golgi_vamp3,midas_ops,3,394,0.0,False,single
trans-golgi_vamp3,scpair_ops,3,394,0.0,False,single
trans-golgi_vamp3,ridge,4,444,0.0,False,single
trans-golgi_vamp3,gbdt,4,444,0.0,False,single
trans-golgi_vamp3,catboost_multirmse,4,444,0.0,False,single
trans-golgi_vamp3,mlp,4,444,0.0,False,single
trans-golgi_vamp3,tabm_specialists,4,444,0.0,False,single
trans-golgi_vamp3,scbutterfly_ops_b,4,444,0.0,False,single
trans-golgi_vamp3,resmlp_52head,4,444,0.0,False,single
trans-golgi_vamp3,multitab_pilot,4,444,0.0,False,single
trans-golgi_vamp3,midas_ops,4,444,0.0,False,single
trans-golgi_vamp3,scpair_ops,4,444,0.0,False,single
p21,ridge,0,211,0.0,False,single
p21,gbdt,0,211,0.0,False,single
p21,catboost_multirmse,0,211,0.0,False,single
p21,mlp,0,211,0.0,False,single
p21,tabm_specialists,0,211,0.0,False,single
p21,scbutterfly_ops_b,0,211,0.0,False,single
p21,resmlp_52head,0,211,0.0,False,single
p21,multitab_pilot,0,211,0.0,False,single
p21,midas_ops,0,211,0.0,False,single
p21,scpair_ops,0,211,0.0,False,single
p21,ridge,1,187,0.0,False,single
p21,gbdt,1,187,0.0,False,single
p21,catboost_multirmse,1,187,0.0,False,single
p21,mlp,1,187,0.0,False,single
p21,tabm_specialists,1,187,0.0,False,single
p21,scbutterfly_ops_b,1,187,0.0,False,single
p21,resmlp_52head,1,187,0.0,False,single
p21,multitab_pilot,1,187,0.0,False,single
p21,midas_ops,1,187,0.0,False,single
p21,scpair_ops,1,187,0.0,False,single
p21,ridge,2,183,0.0,False,single
p21,gbdt,2,183,0.0,False,single
p21,catboost_multirmse,2,183,0.0,False,single
p21,mlp,2,183,0.0,False,single
p21,tabm_specialists,2,183,0.0,False,single
p21,scbutterfly_ops_b,2,183,0.0,False,single
p21,resmlp_52head,2,183,0.0,False,single
p21,multitab_pilot,2,183,0.0,False,single
p21,midas_ops,2,183,0.0,False,single
p21,scpair_ops,2,183,0.0,False,single
p21,ridge,3,197,0.0,False,single
p21,gbdt,3,197,0.0,False,single
p21,catboost_multirmse,3,197,0.0,False,single
p21,mlp,3,197,0.0,False,single
p21,tabm_specialists,3,197,0.0,False,single
p21,scbutterfly_ops_b,3,197,0.0,False,single
p21,resmlp_52head,3,197,0.0,False,single
p21,multitab_pilot,3,197,0.0,False,single
p21,midas_ops,3,197,0.0,False,single
p21,scpair_ops,3,197,0.0,False,single
p21,ridge,4,222,0.0,False,single
p21,gbdt,4,222,0.0,False,single
p21,catboost_multirmse,4,222,0.0,False,single
p21,mlp,4,222,0.0,False,single
p21,tabm_specialists,4,222,0.0,False,single
p21,scbutterfly_ops_b,4,222,0.0,False,single
p21,resmlp_52head,4,222,0.0,False,single
p21,multitab_pilot,4,222,0.0,False,single
p21,midas_ops,4,222,0.0,False,single
p21,scpair_ops,4,222,0.0,False,single
mitochondria_tomm20,ridge,0,211,0.0,False,single
mitochondria_tomm20,gbdt,0,211,0.0,False,single
mitochondria_tomm20,catboost_multirmse,0,211,0.0,False,single
mitochondria_tomm20,mlp,0,211,0.0,False,single
mitochondria_tomm20,tabm_specialists,0,211,0.0,False,single
mitochondria_tomm20,scbutterfly_ops_b,0,211,0.0,False,single
mitochondria_tomm20,resmlp_52head,0,211,0.0,False,single
mitochondria_tomm20,multitab_pilot,0,211,0.0,False,single
mitochondria_tomm20,midas_ops,0,211,0.0,False,single
mitochondria_tomm20,scpair_ops,0,211,0.0,False,single
mitochondria_tomm20,ridge,1,187,0.0,False,single
mitochondria_tomm20,gbdt,1,187,0.0,False,single
mitochondria_tomm20,catboost_multirmse,1,187,0.0,False,single
mitochondria_tomm20,mlp,1,187,0.0,False,single
mitochondria_tomm20,tabm_specialists,1,187,0.0,False,single
mitochondria_tomm20,scbutterfly_ops_b,1,187,0.0,False,single
mitochondria_tomm20,resmlp_52head,1,187,0.0,False,single
mitochondria_tomm20,multitab_pilot,1,187,0.0,False,single
mitochondria_tomm20,midas_ops,1,187,0.0,False,single
mitochondria_tomm20,scpair_ops,1,187,0.0,False,single
mitochondria_tomm20,ridge,2,183,0.0,False,single
mitochondria_tomm20,gbdt,2,183,0.0,False,single
mitochondria_tomm20,catboost_multirmse,2,183,0.0,False,single
mitochondria_tomm20,mlp,2,183,0.0,False,single
mitochondria_tomm20,tabm_specialists,2,183,0.0,False,single
mitochondria_tomm20,scbutterfly_ops_b,2,183,0.0,False,single
mitochondria_tomm20,resmlp_52head,2,183,0.0,False,single
mitochondria_tomm20,multitab_pilot,2,183,0.0,False,single
mitochondria_tomm20,midas_ops,2,183,0.0,False,single
mitochondria_tomm20,scpair_ops,2,183,0.0,False,single
mitochondria_tomm20,ridge,3,197,0.0,False,single
mitochondria_tomm20,gbdt,3,197,0.0,False,single
mitochondria_tomm20,catboost_multirmse,3,197,0.0,False,single
mitochondria_tomm20,mlp,3,197,0.0,False,single
mitochondria_tomm20,tabm_specialists,3,197,0.0,False,single
mitochondria_tomm20,scbutterfly_ops_b,3,197,0.0,False,single
mitochondria_tomm20,resmlp_52head,3,197,0.0,False,single
mitochondria_tomm20,multitab_pilot,3,197,0.0,False,single
mitochondria_tomm20,midas_ops,3,197,0.0,False,single
mitochondria_tomm20,scpair_ops,3,197,0.0,False,single
mitochondria_tomm20,ridge,4,222,0.0,False,single
mitochondria_tomm20,gbdt,4,222,0.0,False,single
mitochondria_tomm20,catboost_multirmse,4,222,0.0,False,single
mitochondria_tomm20,mlp,4,222,0.0,False,single
mitochondria_tomm20,tabm_specialists,4,222,0.0,False,single
mitochondria_tomm20,scbutterfly_ops_b,4,222,0.0,False,single
mitochondria_tomm20,resmlp_52head,4,222,0.0,False,single
mitochondria_tomm20,multitab_pilot,4,222,0.0,False,single
mitochondria_tomm20,midas_ops,4,222,0.0,False,single
mitochondria_tomm20,scpair_ops,4,222,0.0,False,single
p53,ridge,0,211,0.0,False,single
p53,gbdt,0,211,0.0,False,single
p53,catboost_multirmse,0,211,0.0,False,single
p53,mlp,0,211,0.0,False,single
p53,tabm_specialists,0,211,0.0,False,single
p53,scbutterfly_ops_b,0,211,0.0,False,single
p53,resmlp_52head,0,211,0.0,False,single
p53,multitab_pilot,0,211,0.0,False,single
p53,midas_ops,0,211,0.0,False,single
p53,scpair_ops,0,211,0.0,False,single
p53,ridge,1,187,0.0,False,single
p53,gbdt,1,187,0.0,False,single
p53,catboost_multirmse,1,187,0.0,False,single
p53,mlp,1,187,0.0,False,single
p53,tabm_specialists,1,187,0.0,False,single
p53,scbutterfly_ops_b,1,187,0.0,False,single
p53,resmlp_52head,1,187,0.0,False,single
p53,multitab_pilot,1,187,0.0,False,single
p53,midas_ops,1,187,0.0,False,single
p53,scpair_ops,1,187,0.0,False,single
p53,ridge,2,183,0.0,False,single
p53,gbdt,2,183,0.0,False,single
p53,catboost_multirmse,2,183,0.0,False,single
p53,mlp,2,183,0.0,False,single
p53,tabm_specialists,2,183,0.0,False,single
p53,scbutterfly_ops_b,2,183,0.0,False,single
p53,resmlp_52head,2,183,0.0,False,single
p53,multitab_pilot,2,183,0.0,False,single
p53,midas_ops,2,183,0.0,False,single
p53,scpair_ops,2,183,0.0,False,single
p53,ridge,3,197,0.0,False,single
p53,gbdt,3,197,0.0,False,single
p53,catboost_multirmse,3,197,0.0,False,single
p53,mlp,3,197,0.0,False,single
p53,tabm_specialists,3,197,0.0,False,single
p53,scbutterfly_ops_b,3,197,0.0,False,single
p53,resmlp_52head,3,197,0.0,False,single
p53,multitab_pilot,3,197,0.0,False,single
p53,midas_ops,3,197,0.0,False,single
p53,scpair_ops,3,197,0.0,False,single
p53,ridge,4,222,0.0,False,single
p53,gbdt,4,222,0.0,False,single
p53,catboost_multirmse,4,222,0.0,False,single
p53,mlp,4,222,0.0,False,single
p53,tabm_specialists,4,222,0.0,False,single
p53,scbutterfly_ops_b,4,222,0.0,False,single
p53,resmlp_52head,4,222,0.0,False,single
p53,multitab_pilot,4,222,0.0,False,single
p53,midas_ops,4,222,0.0,False,single
p53,scpair_ops,4,222,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,ridge,0,422,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,gbdt,0,422,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,catboost_multirmse,0,422,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,mlp,0,422,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,tabm_specialists,0,422,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,scbutterfly_ops_b,0,422,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,resmlp_52head,0,422,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,multitab_pilot,0,422,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,midas_ops,0,422,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,scpair_ops,0,422,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,ridge,1,374,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,gbdt,1,374,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,catboost_multirmse,1,374,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,mlp,1,374,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,tabm_specialists,1,374,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,scbutterfly_ops_b,1,374,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,resmlp_52head,1,374,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,multitab_pilot,1,374,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,midas_ops,1,374,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,scpair_ops,1,374,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,ridge,2,366,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,gbdt,2,366,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,catboost_multirmse,2,366,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,mlp,2,366,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,tabm_specialists,2,366,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,scbutterfly_ops_b,2,366,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,resmlp_52head,2,366,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,multitab_pilot,2,366,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,midas_ops,2,366,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,scpair_ops,2,366,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,ridge,3,394,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,gbdt,3,394,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,catboost_multirmse,3,394,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,mlp,3,394,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,tabm_specialists,3,394,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,scbutterfly_ops_b,3,394,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,resmlp_52head,3,394,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,multitab_pilot,3,394,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,midas_ops,3,394,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,scpair_ops,3,394,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,ridge,4,444,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,gbdt,4,444,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,catboost_multirmse,4,444,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,mlp,4,444,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,tabm_specialists,4,444,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,scbutterfly_ops_b,4,444,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,resmlp_52head,4,444,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,multitab_pilot,4,444,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,midas_ops,4,444,0.0,False,single
caspase_activity_cellevent-caspase_live-cell_dye,scpair_ops,4,444,0.0,False,single
ps6,ridge,0,211,0.0,False,single
ps6,gbdt,0,211,0.0,False,single
ps6,catboost_multirmse,0,211,0.0,False,single
ps6,mlp,0,211,0.0,False,single
ps6,tabm_specialists,0,211,0.0,False,single
ps6,scbutterfly_ops_b,0,211,0.0,False,single
ps6,resmlp_52head,0,211,0.0,False,single
ps6,multitab_pilot,0,211,0.0,False,single
ps6,midas_ops,0,211,0.0,False,single
ps6,scpair_ops,0,211,0.0,False,single
ps6,ridge,1,187,0.0,False,single
ps6,gbdt,1,187,0.0,False,single
ps6,catboost_multirmse,1,187,0.0,False,single
ps6,mlp,1,187,0.0,False,single
ps6,tabm_specialists,1,187,0.0,False,single
ps6,scbutterfly_ops_b,1,187,0.0,False,single
ps6,resmlp_52head,1,187,0.0,False,single
ps6,multitab_pilot,1,187,0.0,False,single
ps6,midas_ops,1,187,0.0,False,single
ps6,scpair_ops,1,187,0.0,False,single
ps6,ridge,2,183,0.0,False,single
ps6,gbdt,2,183,0.0,False,single
ps6,catboost_multirmse,2,183,0.0,False,single
ps6,mlp,2,183,0.0,False,single
ps6,tabm_specialists,2,183,0.0,False,single
ps6,scbutterfly_ops_b,2,183,0.0,False,single
ps6,resmlp_52head,2,183,0.0,False,single
ps6,multitab_pilot,2,183,0.0,False,single
ps6,midas_ops,2,183,0.0,False,single
ps6,scpair_ops,2,183,0.0,False,single
ps6,ridge,3,197,0.0,False,single
ps6,gbdt,3,197,0.0,False,single
ps6,catboost_multirmse,3,197,0.0,False,single
ps6,mlp,3,197,0.0,False,single
ps6,tabm_specialists,3,197,0.0,False,single
ps6,scbutterfly_ops_b,3,197,0.0,False,single
ps6,resmlp_52head,3,197,0.0,False,single
ps6,multitab_pilot,3,197,0.0,False,single
ps6,midas_ops,3,197,0.0,False,single
ps6,scpair_ops,3,197,0.0,False,single
ps6,ridge,4,222,0.0,False,single
ps6,gbdt,4,222,0.0,False,single
ps6,catboost_multirmse,4,222,0.0,False,single
ps6,mlp,4,222,0.0,False,single
ps6,tabm_specialists,4,222,0.0,False,single
ps6,scbutterfly_ops_b,4,222,0.0,False,single
ps6,resmlp_52head,4,222,0.0,False,single
ps6,multitab_pilot,4,222,0.0,False,single
ps6,midas_ops,4,222,0.0,False,single
ps6,scpair_ops,4,222,0.0,False,single
prb,ridge,0,211,0.0,False,single
prb,gbdt,0,211,0.0,False,single
prb,catboost_multirmse,0,211,0.0,False,single
prb,mlp,0,211,0.0,False,single
prb,tabm_specialists,0,211,0.0,False,single
prb,scbutterfly_ops_b,0,211,0.0,False,single
prb,resmlp_52head,0,211,0.0,False,single
prb,multitab_pilot,0,211,0.0,False,single
prb,midas_ops,0,211,0.0,False,single
prb,scpair_ops,0,211,0.0,False,single
prb,ridge,1,187,0.0,False,single
prb,gbdt,1,187,0.0,False,single
prb,catboost_multirmse,1,187,0.0,False,single
prb,mlp,1,187,0.0,False,single
prb,tabm_specialists,1,187,0.0,False,single
prb,scbutterfly_ops_b,1,187,0.0,False,single
prb,resmlp_52head,1,187,0.0,False,single
prb,multitab_pilot,1,187,0.0,False,single
prb,midas_ops,1,187,0.0,False,single
prb,scpair_ops,1,187,0.0,False,single
prb,ridge,2,183,0.0,False,single
prb,gbdt,2,183,0.0,False,single
prb,catboost_multirmse,2,183,0.0,False,single
prb,mlp,2,183,0.0,False,single
prb,tabm_specialists,2,183,0.0,False,single
prb,scbutterfly_ops_b,2,183,0.0,False,single
prb,resmlp_52head,2,183,0.0,False,single
prb,multitab_pilot,2,183,0.0,False,single
prb,midas_ops,2,183,0.0,False,single
prb,scpair_ops,2,183,0.0,False,single
prb,ridge,3,197,0.0,False,single
