reporter_slug,method_id,fold,recoverability_r,n_gene_screen_pairs,n_endpoints,run_state
plasma_membrane_wga,multitab_pilot,0,0.7557983071588467,211,72,checkpoint_average
plasma_membrane_wga,midas_ops,0,0.6877090624143238,211,72,checkpoint_average
plasma_membrane_wga,scpair_ops,0,0.751453719327821,211,72,checkpoint_average
plasma_membrane_wga,ridge,1,0.7129356677102775,187,72,checkpoint_average
plasma_membrane_wga,gbdt,1,0.7281284084864671,187,72,checkpoint_average
plasma_membrane_wga,catboost_multirmse,1,0.7186836924227246,187,72,checkpoint_average
plasma_membrane_wga,mlp,1,0.7269034461417101,187,72,checkpoint_average
plasma_membrane_wga,tabm_specialists,1,0.7398090537667894,187,72,checkpoint_average
plasma_membrane_wga,scbutterfly_ops_b,1,0.6921386961790508,187,72,checkpoint_average
plasma_membrane_wga,resmlp_52head,1,0.7114986076516282,187,72,checkpoint_average
plasma_membrane_wga,multitab_pilot,1,0.7296482423961633,187,72,checkpoint_average
plasma_membrane_wga,midas_ops,1,0.5952378552423929,187,72,checkpoint_average
plasma_membrane_wga,scpair_ops,1,0.7219501307302006,187,72,checkpoint_average
plasma_membrane_wga,ridge,2,0.7589030943588966,183,72,checkpoint_average
plasma_membrane_wga,gbdt,2,0.7591234915653247,183,72,checkpoint_average
plasma_membrane_wga,catboost_multirmse,2,0.7516389012322732,183,72,checkpoint_average
plasma_membrane_wga,mlp,2,0.7554470868379995,183,72,checkpoint_average
plasma_membrane_wga,tabm_specialists,2,0.7649139986834259,183,72,checkpoint_average
plasma_membrane_wga,scbutterfly_ops_b,2,0.709760852294826,183,72,checkpoint_average
plasma_membrane_wga,resmlp_52head,2,0.7420919980891395,183,72,checkpoint_average
plasma_membrane_wga,multitab_pilot,2,0.7568111947952514,183,72,checkpoint_average
plasma_membrane_wga,midas_ops,2,0.6378137528429675,183,72,checkpoint_average
plasma_membrane_wga,scpair_ops,2,0.7558656499199459,183,72,checkpoint_average
plasma_membrane_wga,ridge,3,0.734380438365489,197,72,checkpoint_average
plasma_membrane_wga,gbdt,3,0.7519485174390852,197,72,checkpoint_average
plasma_membrane_wga,catboost_multirmse,3,0.7401701433995377,197,72,checkpoint_average
plasma_membrane_wga,mlp,3,0.748631560793577,197,72,checkpoint_average
plasma_membrane_wga,tabm_specialists,3,0.7224953842344957,197,72,checkpoint_average
plasma_membrane_wga,scbutterfly_ops_b,3,0.6908546766151608,197,72,checkpoint_average
plasma_membrane_wga,resmlp_52head,3,0.7115220019937946,197,72,checkpoint_average
plasma_membrane_wga,multitab_pilot,3,0.7499354617152457,197,72,checkpoint_average
plasma_membrane_wga,midas_ops,3,0.6576483487484107,197,72,checkpoint_average
plasma_membrane_wga,scpair_ops,3,0.7424127003528593,197,72,checkpoint_average
plasma_membrane_wga,ridge,4,0.7327627448226628,222,72,checkpoint_average
plasma_membrane_wga,gbdt,4,0.7479244279390351,222,72,checkpoint_average
plasma_membrane_wga,catboost_multirmse,4,0.7475728048602795,222,72,checkpoint_average
plasma_membrane_wga,mlp,4,0.7451880357977567,222,72,checkpoint_average
plasma_membrane_wga,tabm_specialists,4,0.7506503147775655,222,72,checkpoint_average
plasma_membrane_wga,scbutterfly_ops_b,4,0.7181776227050636,222,72,checkpoint_average
plasma_membrane_wga,resmlp_52head,4,0.7105587048805783,222,72,checkpoint_average
plasma_membrane_wga,multitab_pilot,4,0.7489707391355578,222,72,checkpoint_average
plasma_membrane_wga,midas_ops,4,0.6298891415396223,222,72,checkpoint_average
plasma_membrane_wga,scpair_ops,4,0.7404184937901437,222,72,checkpoint_average
microtubules_map4,ridge,0,0.8408437219602417,211,24,checkpoint_average
microtubules_map4,gbdt,0,0.8476087703060794,211,24,checkpoint_average
microtubules_map4,catboost_multirmse,0,0.8417694789136395,211,24,checkpoint_average
microtubules_map4,mlp,0,0.8498673494113685,211,24,checkpoint_average
microtubules_map4,tabm_specialists,0,0.7603261786768639,211,24,checkpoint_average
microtubules_map4,scbutterfly_ops_b,0,0.7988705098849597,211,24,checkpoint_average
microtubules_map4,resmlp_52head,0,0.8521302196024075,211,24,checkpoint_average
microtubules_map4,multitab_pilot,0,0.843402304312149,211,24,checkpoint_average
microtubules_map4,midas_ops,0,0.8002983929595073,211,24,checkpoint_average
microtubules_map4,scpair_ops,0,0.8396574075644753,211,24,checkpoint_average
microtubules_map4,ridge,1,0.8364766958081399,187,24,checkpoint_average
microtubules_map4,gbdt,1,0.8392690247247024,187,24,checkpoint_average
microtubules_map4,catboost_multirmse,1,0.8380173721862129,187,24,checkpoint_average
microtubules_map4,mlp,1,0.8409526205577785,187,24,checkpoint_average
microtubules_map4,tabm_specialists,1,0.8439434992092769,187,24,checkpoint_average
microtubules_map4,scbutterfly_ops_b,1,0.7556719287898468,187,24,checkpoint_average
microtubules_map4,resmlp_52head,1,0.841033410400716,187,24,checkpoint_average
microtubules_map4,multitab_pilot,1,0.8427473178577113,187,24,checkpoint_average
microtubules_map4,midas_ops,1,0.7388152132505681,187,24,checkpoint_average
microtubules_map4,scpair_ops,1,0.8307317648274246,187,24,checkpoint_average
microtubules_map4,ridge,2,0.7938065168685391,183,24,checkpoint_average
microtubules_map4,gbdt,2,0.7992216928977779,183,24,checkpoint_average
microtubules_map4,catboost_multirmse,2,0.7922917985229088,183,24,checkpoint_average
microtubules_map4,mlp,2,0.7997607909452085,183,24,checkpoint_average
microtubules_map4,tabm_specialists,2,0.7988236482224572,183,24,checkpoint_average
microtubules_map4,scbutterfly_ops_b,2,0.7351118448484496,183,24,checkpoint_average
microtubules_map4,resmlp_52head,2,0.7990584947605077,183,24,checkpoint_average
microtubules_map4,multitab_pilot,2,0.7963577490962702,183,24,checkpoint_average
microtubules_map4,midas_ops,2,0.6749796674202365,183,24,checkpoint_average
microtubules_map4,scpair_ops,2,0.7911678721187357,183,24,checkpoint_average
microtubules_map4,ridge,3,0.7916049062199497,197,24,checkpoint_average
microtubules_map4,gbdt,3,0.7924672012083231,197,24,checkpoint_average
microtubules_map4,catboost_multirmse,3,0.7873199573307397,197,24,checkpoint_average
microtubules_map4,mlp,3,0.7939432528052288,197,24,checkpoint_average
microtubules_map4,tabm_specialists,3,0.74789972452886,197,24,checkpoint_average
microtubules_map4,scbutterfly_ops_b,3,0.7263424215734752,197,24,checkpoint_average
microtubules_map4,resmlp_52head,3,0.7935177625800289,197,24,checkpoint_average
microtubules_map4,multitab_pilot,3,0.7873601616419729,197,24,checkpoint_average
microtubules_map4,midas_ops,3,0.7182398558193287,197,24,checkpoint_average
microtubules_map4,scpair_ops,3,0.78622672625416,197,24,checkpoint_average
microtubules_map4,ridge,4,0.8239207297493767,222,24,checkpoint_average
microtubules_map4,gbdt,4,0.8283492259609614,222,24,checkpoint_average
microtubules_map4,catboost_multirmse,4,0.8229032110672634,222,24,checkpoint_average
microtubules_map4,mlp,4,0.8321995395044336,222,24,checkpoint_average
microtubules_map4,tabm_specialists,4,0.8108172952085314,222,24,checkpoint_average
microtubules_map4,scbutterfly_ops_b,4,0.7803987800998398,222,24,checkpoint_average
microtubules_map4,resmlp_52head,4,0.8285302896185414,222,24,checkpoint_average
microtubules_map4,multitab_pilot,4,0.8170612777503875,222,24,checkpoint_average
microtubules_map4,midas_ops,4,0.7321021905610117,222,24,checkpoint_average
microtubules_map4,scpair_ops,4,0.817077481445974,222,24,checkpoint_average
lipid_droplet_plin2,ridge,0,0.664543015792985,422,24,checkpoint_average
lipid_droplet_plin2,gbdt,0,0.7293083129567449,422,24,checkpoint_average
lipid_droplet_plin2,catboost_multirmse,0,0.7229034131641473,422,24,checkpoint_average
lipid_droplet_plin2,mlp,0,0.7352220661361022,422,24,checkpoint_average
lipid_droplet_plin2,tabm_specialists,0,0.741330701974651,422,24,checkpoint_average
lipid_droplet_plin2,scbutterfly_ops_b,0,0.71621110056244,422,24,checkpoint_average
lipid_droplet_plin2,resmlp_52head,0,0.7165698907940135,422,24,checkpoint_average
lipid_droplet_plin2,multitab_pilot,0,0.7300848658355732,422,24,checkpoint_average
lipid_droplet_plin2,midas_ops,0,0.5694546296189416,422,24,checkpoint_average
lipid_droplet_plin2,scpair_ops,0,0.7225476675697609,422,24,checkpoint_average
lipid_droplet_plin2,ridge,1,0.6537119154259845,374,24,checkpoint_average
lipid_droplet_plin2,gbdt,1,0.7207177908519983,374,24,checkpoint_average
lipid_droplet_plin2,catboost_multirmse,1,0.7133008552467412,374,24,checkpoint_average
lipid_droplet_plin2,mlp,1,0.711527936473118,374,24,checkpoint_average
lipid_droplet_plin2,tabm_specialists,1,0.7171269941946724,374,24,checkpoint_average
lipid_droplet_plin2,scbutterfly_ops_b,1,0.6987473760170785,374,24,checkpoint_average
lipid_droplet_plin2,resmlp_52head,1,0.718080037556562,374,24,checkpoint_average
lipid_droplet_plin2,multitab_pilot,1,0.7110226181594355,374,24,checkpoint_average
lipid_droplet_plin2,midas_ops,1,0.5680743672185896,374,24,checkpoint_average
lipid_droplet_plin2,scpair_ops,1,0.6931195651230772,374,24,checkpoint_average
lipid_droplet_plin2,ridge,2,0.6398266566492212,366,24,checkpoint_average
lipid_droplet_plin2,gbdt,2,0.6910921889356906,366,24,checkpoint_average
lipid_droplet_plin2,catboost_multirmse,2,0.6741137925408958,366,24,checkpoint_average
lipid_droplet_plin2,mlp,2,0.6661361366140724,366,24,checkpoint_average
lipid_droplet_plin2,tabm_specialists,2,0.7099822931479198,366,24,checkpoint_average
lipid_droplet_plin2,scbutterfly_ops_b,2,0.6664611951365812,366,24,checkpoint_average
lipid_droplet_plin2,resmlp_52head,2,0.6890309977006664,366,24,checkpoint_average
lipid_droplet_plin2,multitab_pilot,2,0.6629478140590755,366,24,checkpoint_average
lipid_droplet_plin2,midas_ops,2,0.5095144338348159,366,24,checkpoint_average
lipid_droplet_plin2,scpair_ops,2,0.6406503203008677,366,24,checkpoint_average
lipid_droplet_plin2,ridge,3,0.6160897559108213,394,24,checkpoint_average
lipid_droplet_plin2,gbdt,3,0.6740138708336278,394,24,checkpoint_average
lipid_droplet_plin2,catboost_multirmse,3,0.6758533909878118,394,24,checkpoint_average
lipid_droplet_plin2,mlp,3,0.6547232798643157,394,24,checkpoint_average
lipid_droplet_plin2,tabm_specialists,3,0.6223620054915568,394,24,checkpoint_average
lipid_droplet_plin2,scbutterfly_ops_b,3,0.6588075184893157,394,24,checkpoint_average
lipid_droplet_plin2,resmlp_52head,3,0.6565833186142085,394,24,checkpoint_average
lipid_droplet_plin2,multitab_pilot,3,0.6711154219146874,394,24,checkpoint_average
lipid_droplet_plin2,midas_ops,3,0.5441283757298061,394,24,checkpoint_average
lipid_droplet_plin2,scpair_ops,3,0.6467566048154424,394,24,checkpoint_average
lipid_droplet_plin2,ridge,4,0.6699894797568264,444,24,checkpoint_average
lipid_droplet_plin2,gbdt,4,0.7330119286000425,444,24,checkpoint_average
lipid_droplet_plin2,catboost_multirmse,4,0.7317295857840374,444,24,checkpoint_average
lipid_droplet_plin2,mlp,4,0.7130793598286115,444,24,checkpoint_average
lipid_droplet_plin2,tabm_specialists,4,0.7298222118827465,444,24,checkpoint_average
lipid_droplet_plin2,scbutterfly_ops_b,4,0.7294751272454961,444,24,checkpoint_average
lipid_droplet_plin2,resmlp_52head,4,0.7001697911619923,444,24,checkpoint_average
lipid_droplet_plin2,multitab_pilot,4,0.7405169148223477,444,24,checkpoint_average
lipid_droplet_plin2,midas_ops,4,0.6248581280075561,444,24,checkpoint_average
lipid_droplet_plin2,scpair_ops,4,0.7101088932886744,444,24,checkpoint_average
cell_proliferation_marker_mki67,ridge,0,0.6688463665760512,422,24,checkpoint_average
cell_proliferation_marker_mki67,gbdt,0,0.7067875840670359,422,24,checkpoint_average
cell_proliferation_marker_mki67,catboost_multirmse,0,0.6914739587631482,422,24,checkpoint_average
cell_proliferation_marker_mki67,mlp,0,0.6886568118307776,422,24,checkpoint_average
cell_proliferation_marker_mki67,tabm_specialists,0,0.7059427429615198,422,24,checkpoint_average
cell_proliferation_marker_mki67,scbutterfly_ops_b,0,0.6204017644700884,422,24,checkpoint_average
cell_proliferation_marker_mki67,resmlp_52head,0,0.6742332445081131,422,24,checkpoint_average
cell_proliferation_marker_mki67,multitab_pilot,0,0.6758329113012747,422,24,checkpoint_average
cell_proliferation_marker_mki67,midas_ops,0,0.5416970637393463,422,24,checkpoint_average
cell_proliferation_marker_mki67,scpair_ops,0,0.6636553217937963,422,24,checkpoint_average
cell_proliferation_marker_mki67,ridge,1,0.6495308085891525,374,24,checkpoint_average
cell_proliferation_marker_mki67,gbdt,1,0.7217506390871993,374,24,checkpoint_average
cell_proliferation_marker_mki67,catboost_multirmse,1,0.6993273074168775,374,24,checkpoint_average
cell_proliferation_marker_mki67,mlp,1,0.7163374898012833,374,24,checkpoint_average
cell_proliferation_marker_mki67,tabm_specialists,1,0.7262796544945882,374,24,checkpoint_average
cell_proliferation_marker_mki67,scbutterfly_ops_b,1,0.6444895910175558,374,24,checkpoint_average
cell_proliferation_marker_mki67,resmlp_52head,1,0.7154101983061968,374,24,checkpoint_average
cell_proliferation_marker_mki67,multitab_pilot,1,0.7046681222283553,374,24,checkpoint_average
cell_proliferation_marker_mki67,midas_ops,1,0.3302155678871555,374,24,checkpoint_average
cell_proliferation_marker_mki67,scpair_ops,1,0.6943804454547196,374,24,checkpoint_average
cell_proliferation_marker_mki67,ridge,2,0.7141210744114218,366,24,checkpoint_average
cell_proliferation_marker_mki67,gbdt,2,0.7658473090047012,366,24,checkpoint_average
cell_proliferation_marker_mki67,catboost_multirmse,2,0.7607792343874026,366,24,checkpoint_average
cell_proliferation_marker_mki67,mlp,2,0.7528455080305371,366,24,checkpoint_average
cell_proliferation_marker_mki67,tabm_specialists,2,0.5529043720829249,366,24,checkpoint_average
cell_proliferation_marker_mki67,scbutterfly_ops_b,2,0.5524006275882833,366,24,checkpoint_average
cell_proliferation_marker_mki67,resmlp_52head,2,0.733121306738143,366,24,checkpoint_average
cell_proliferation_marker_mki67,multitab_pilot,2,0.7447414776688621,366,24,checkpoint_average
cell_proliferation_marker_mki67,midas_ops,2,0.4221227294553091,366,24,checkpoint_average
cell_proliferation_marker_mki67,scpair_ops,2,0.7104779097233455,366,24,checkpoint_average
cell_proliferation_marker_mki67,ridge,3,0.5767906539731787,394,24,checkpoint_average
cell_proliferation_marker_mki67,gbdt,3,0.6407395007483233,394,24,checkpoint_average
cell_proliferation_marker_mki67,catboost_multirmse,3,0.6140844049478058,394,24,checkpoint_average
cell_proliferation_marker_mki67,mlp,3,0.6115561175229952,394,24,checkpoint_average
cell_proliferation_marker_mki67,tabm_specialists,3,0.5452240180377229,394,24,checkpoint_average
cell_proliferation_marker_mki67,scbutterfly_ops_b,3,0.5389857325044278,394,24,checkpoint_average
cell_proliferation_marker_mki67,resmlp_52head,3,0.5841427627161035,394,24,checkpoint_average
cell_proliferation_marker_mki67,multitab_pilot,3,0.5953198195930544,394,24,checkpoint_average
cell_proliferation_marker_mki67,midas_ops,3,0.4948171777533693,394,24,checkpoint_average
cell_proliferation_marker_mki67,scpair_ops,3,0.5938240341163001,394,24,checkpoint_average
cell_proliferation_marker_mki67,ridge,4,0.6501453579158069,444,24,checkpoint_average
cell_proliferation_marker_mki67,gbdt,4,0.7023514533975613,444,24,checkpoint_average
cell_proliferation_marker_mki67,catboost_multirmse,4,0.6917477987496525,444,24,checkpoint_average
cell_proliferation_marker_mki67,mlp,4,0.6879020374838797,444,24,checkpoint_average
cell_proliferation_marker_mki67,tabm_specialists,4,0.6863704618615314,444,24,checkpoint_average
cell_proliferation_marker_mki67,scbutterfly_ops_b,4,0.6064626501325164,444,24,checkpoint_average
cell_proliferation_marker_mki67,resmlp_52head,4,0.6839326769164491,444,24,checkpoint_average
cell_proliferation_marker_mki67,multitab_pilot,4,0.6827236860639784,444,24,checkpoint_average
cell_proliferation_marker_mki67,midas_ops,4,0.3727798822564184,444,24,checkpoint_average
cell_proliferation_marker_mki67,scpair_ops,4,0.6616148008768307,444,24,checkpoint_average
stress_granule_g3bp1,ridge,0,0.9293307453906418,211,24,single
stress_granule_g3bp1,gbdt,0,0.9394886647855676,211,24,single
stress_granule_g3bp1,catboost_multirmse,0,0.9327343249135108,211,24,single
stress_granule_g3bp1,mlp,0,0.9403466919126876,211,24,single
stress_granule_g3bp1,tabm_specialists,0,0.94070048871635,211,24,single
stress_granule_g3bp1,scbutterfly_ops_b,0,0.9190492351878048,211,24,single
stress_granule_g3bp1,resmlp_52head,0,0.9378825532760754,211,24,single
stress_granule_g3bp1,multitab_pilot,0,0.935250988418726,211,24,single
stress_granule_g3bp1,midas_ops,0,0.8856058755983035,211,24,single
stress_granule_g3bp1,scpair_ops,0,0.9351762978089804,211,24,single
stress_granule_g3bp1,ridge,1,0.9231418180744824,187,24,single
stress_granule_g3bp1,gbdt,1,0.9352384594744324,187,24,single
stress_granule_g3bp1,catboost_multirmse,1,0.9279992148270736,187,24,single
stress_granule_g3bp1,mlp,1,0.9339866083356732,187,24,single
stress_granule_g3bp1,tabm_specialists,1,0.9354959585286948,187,24,single
stress_granule_g3bp1,scbutterfly_ops_b,1,0.912778546686548,187,24,single
stress_granule_g3bp1,resmlp_52head,1,0.9327262041085196,187,24,single
stress_granule_g3bp1,multitab_pilot,1,0.9239928773973444,187,24,single
stress_granule_g3bp1,midas_ops,1,0.8515827380479637,187,24,single
stress_granule_g3bp1,scpair_ops,1,0.9296850227474414,187,24,single
stress_granule_g3bp1,ridge,2,0.9097150256925132,183,24,single
stress_granule_g3bp1,gbdt,2,0.9244912983243292,183,24,single
stress_granule_g3bp1,catboost_multirmse,2,0.9174642681928812,183,24,single
stress_granule_g3bp1,mlp,2,0.9251677769844492,183,24,single
stress_granule_g3bp1,tabm_specialists,2,0.9281912421589816,183,24,single
stress_granule_g3bp1,scbutterfly_ops_b,2,0.907110911509862,183,24,single
stress_granule_g3bp1,resmlp_52head,2,0.9255040364892024,183,24,single
stress_granule_g3bp1,multitab_pilot,2,0.919250074098588,183,24,single
stress_granule_g3bp1,midas_ops,2,0.8531365067823767,183,24,single
stress_granule_g3bp1,scpair_ops,2,0.9195518441882208,183,24,single
stress_granule_g3bp1,ridge,3,0.9192320882463384,197,24,single
stress_granule_g3bp1,gbdt,3,0.9304369122147363,197,24,single
stress_granule_g3bp1,catboost_multirmse,3,0.9222613630731432,197,24,single
stress_granule_g3bp1,mlp,3,0.9311565194236878,197,24,single
stress_granule_g3bp1,tabm_specialists,3,0.9322366907774194,197,24,single
stress_granule_g3bp1,scbutterfly_ops_b,3,0.9134867620748568,197,24,single
stress_granule_g3bp1,resmlp_52head,3,0.927194971848232,197,24,single
stress_granule_g3bp1,multitab_pilot,3,0.9230353295781636,197,24,single
stress_granule_g3bp1,midas_ops,3,0.8647162084702188,197,24,single
stress_granule_g3bp1,scpair_ops,3,0.9253820346202224,197,24,single
stress_granule_g3bp1,ridge,4,0.9317316372749428,222,24,single
stress_granule_g3bp1,gbdt,4,0.9392490006936411,222,24,single
stress_granule_g3bp1,catboost_multirmse,4,0.9323929897186982,222,24,single
stress_granule_g3bp1,mlp,4,0.9383417591516268,222,24,single
stress_granule_g3bp1,tabm_specialists,4,0.9400540542175698,222,24,single
stress_granule_g3bp1,scbutterfly_ops_b,4,0.9229038187246532,222,24,single
stress_granule_g3bp1,resmlp_52head,4,0.9385613198548076,222,24,single
stress_granule_g3bp1,multitab_pilot,4,0.9329125169507502,222,24,single
stress_granule_g3bp1,midas_ops,4,0.8792094066298038,222,24,single
stress_granule_g3bp1,scpair_ops,4,0.9350309500226328,222,24,single
lysosome_lysotracker_live-cell_dye,ridge,0,0.9338721773565516,633,24,single
lysosome_lysotracker_live-cell_dye,gbdt,0,0.940448798846118,633,24,single
lysosome_lysotracker_live-cell_dye,catboost_multirmse,0,0.9297015767405148,633,24,single
lysosome_lysotracker_live-cell_dye,mlp,0,0.9429623362165304,633,24,single
lysosome_lysotracker_live-cell_dye,tabm_specialists,0,0.9400815628303064,633,24,single
lysosome_lysotracker_live-cell_dye,scbutterfly_ops_b,0,0.9066567978709174,633,24,single
lysosome_lysotracker_live-cell_dye,resmlp_52head,0,0.929237962423062,633,24,single
lysosome_lysotracker_live-cell_dye,multitab_pilot,0,0.92549103542687,633,24,single
lysosome_lysotracker_live-cell_dye,midas_ops,0,0.8744154345324809,633,24,single
lysosome_lysotracker_live-cell_dye,scpair_ops,0,0.9329499303538844,633,24,single
lysosome_lysotracker_live-cell_dye,ridge,1,0.934135287218961,561,24,single
lysosome_lysotracker_live-cell_dye,gbdt,1,0.9411549274255172,561,24,single
lysosome_lysotracker_live-cell_dye,catboost_multirmse,1,0.9309132915957236,561,24,single
lysosome_lysotracker_live-cell_dye,mlp,1,0.9417078765795,561,24,single
lysosome_lysotracker_live-cell_dye,tabm_specialists,1,0.940870981790367,561,24,single
lysosome_lysotracker_live-cell_dye,scbutterfly_ops_b,1,0.8994053585508626,561,24,single
lysosome_lysotracker_live-cell_dye,resmlp_52head,1,0.9259513541231844,561,24,single
lysosome_lysotracker_live-cell_dye,multitab_pilot,1,0.928006942187047,561,24,single
lysosome_lysotracker_live-cell_dye,midas_ops,1,0.8464179961658194,561,24,single
lysosome_lysotracker_live-cell_dye,scpair_ops,1,0.9291716464907344,561,24,single
lysosome_lysotracker_live-cell_dye,ridge,2,0.923768992417559,549,24,single
lysosome_lysotracker_live-cell_dye,gbdt,2,0.9357886001646816,549,24,single
lysosome_lysotracker_live-cell_dye,catboost_multirmse,2,0.9221502287082144,549,24,single
lysosome_lysotracker_live-cell_dye,mlp,2,0.9311617469880588,549,24,single
lysosome_lysotracker_live-cell_dye,tabm_specialists,2,0.6323023824630032,549,24,single
lysosome_lysotracker_live-cell_dye,scbutterfly_ops_b,2,0.6793566314182314,549,24,single
lysosome_lysotracker_live-cell_dye,resmlp_52head,2,0.912976119999232,549,24,single
lysosome_lysotracker_live-cell_dye,multitab_pilot,2,0.9096148470843448,549,24,single
lysosome_lysotracker_live-cell_dye,midas_ops,2,0.8281783363860299,549,24,single
lysosome_lysotracker_live-cell_dye,scpair_ops,2,0.9196116537871124,549,24,single
lysosome_lysotracker_live-cell_dye,ridge,3,0.9283704094075166,591,24,single
lysosome_lysotracker_live-cell_dye,gbdt,3,0.9332178603155756,591,24,single
lysosome_lysotracker_live-cell_dye,catboost_multirmse,3,0.9246451805408952,591,24,single
lysosome_lysotracker_live-cell_dye,mlp,3,0.9379757519934768,591,24,single
lysosome_lysotracker_live-cell_dye,tabm_specialists,3,0.9407655981432698,591,24,single
lysosome_lysotracker_live-cell_dye,scbutterfly_ops_b,3,0.90717040652074,591,24,single
lysosome_lysotracker_live-cell_dye,resmlp_52head,3,0.9165987569421707,591,24,single
lysosome_lysotracker_live-cell_dye,multitab_pilot,3,0.9130470862244232,591,24,single
lysosome_lysotracker_live-cell_dye,midas_ops,3,0.8374455344122337,591,24,single
lysosome_lysotracker_live-cell_dye,scpair_ops,3,0.9291039146453528,591,24,single
lysosome_lysotracker_live-cell_dye,ridge,4,0.9276616598723272,666,24,single
lysosome_lysotracker_live-cell_dye,gbdt,4,0.935853854211096,666,24,single
lysosome_lysotracker_live-cell_dye,catboost_multirmse,4,0.9276449879450293,666,24,single
lysosome_lysotracker_live-cell_dye,mlp,4,0.94031737897953,666,24,single
lysosome_lysotracker_live-cell_dye,tabm_specialists,4,0.938734754209202,666,24,single
lysosome_lysotracker_live-cell_dye,scbutterfly_ops_b,4,0.9050495701547044,666,24,single
lysosome_lysotracker_live-cell_dye,resmlp_52head,4,0.9285729455654256,666,24,single
lysosome_lysotracker_live-cell_dye,multitab_pilot,4,0.9210596644497876,666,24,single
lysosome_lysotracker_live-cell_dye,midas_ops,4,0.8566719287651856,666,24,single
lysosome_lysotracker_live-cell_dye,scpair_ops,4,0.927952647349767,666,24,single
er_golgi_cop-ii_sec23a,ridge,0,0.9316751098649751,211,24,single
er_golgi_cop-ii_sec23a,gbdt,0,0.943829891382519,211,24,single
er_golgi_cop-ii_sec23a,catboost_multirmse,0,0.9352964149382754,211,24,single
er_golgi_cop-ii_sec23a,mlp,0,0.9453301804223156,211,24,single
er_golgi_cop-ii_sec23a,tabm_specialists,0,0.9409818165218092,211,24,single
er_golgi_cop-ii_sec23a,scbutterfly_ops_b,0,0.8678140559313906,211,24,single
er_golgi_cop-ii_sec23a,resmlp_52head,0,0.9401893283308296,211,24,single
er_golgi_cop-ii_sec23a,multitab_pilot,0,0.9351888532071896,211,24,single
er_golgi_cop-ii_sec23a,midas_ops,0,0.893504894289953,211,24,single
er_golgi_cop-ii_sec23a,scpair_ops,0,0.9312535559652358,211,24,single
er_golgi_cop-ii_sec23a,ridge,1,0.9170009184698924,187,24,single
er_golgi_cop-ii_sec23a,gbdt,1,0.9284846470729684,187,24,single
er_golgi_cop-ii_sec23a,catboost_multirmse,1,0.9188263695121656,187,24,single
er_golgi_cop-ii_sec23a,mlp,1,0.9297530659302686,187,24,single
er_golgi_cop-ii_sec23a,tabm_specialists,1,0.9250143381706176,187,24,single
er_golgi_cop-ii_sec23a,scbutterfly_ops_b,1,0.79653582548069,187,24,single
er_golgi_cop-ii_sec23a,resmlp_52head,1,0.921700781575346,187,24,single
er_golgi_cop-ii_sec23a,multitab_pilot,1,0.9203843612997484,187,24,single
er_golgi_cop-ii_sec23a,midas_ops,1,0.7893265292486064,187,24,single
er_golgi_cop-ii_sec23a,scpair_ops,1,0.9064396297485112,187,24,single
er_golgi_cop-ii_sec23a,ridge,2,0.9145047358653428,183,24,single
er_golgi_cop-ii_sec23a,gbdt,2,0.9246534366738284,183,24,single
er_golgi_cop-ii_sec23a,catboost_multirmse,2,0.9130923225855088,183,24,single
er_golgi_cop-ii_sec23a,mlp,2,0.9287218286177762,183,24,single
er_golgi_cop-ii_sec23a,tabm_specialists,2,0.9245279833492264,183,24,single
er_golgi_cop-ii_sec23a,scbutterfly_ops_b,2,0.7876664836367931,183,24,single
er_golgi_cop-ii_sec23a,resmlp_52head,2,0.9189136465519772,183,24,single
er_golgi_cop-ii_sec23a,multitab_pilot,2,0.9154224296866268,183,24,single
er_golgi_cop-ii_sec23a,midas_ops,2,0.7558038692900282,183,24,single
er_golgi_cop-ii_sec23a,scpair_ops,2,0.9074073769106054,183,24,single
er_golgi_cop-ii_sec23a,ridge,3,0.9278935181287672,197,24,single
er_golgi_cop-ii_sec23a,gbdt,3,0.9333798785980694,197,24,single
er_golgi_cop-ii_sec23a,catboost_multirmse,3,0.9231338192006638,197,24,single
er_golgi_cop-ii_sec23a,mlp,3,0.9369964791391316,197,24,single
er_golgi_cop-ii_sec23a,tabm_specialists,3,0.9380232495201348,197,24,single
er_golgi_cop-ii_sec23a,scbutterfly_ops_b,3,0.7860016791007732,197,24,single
er_golgi_cop-ii_sec23a,resmlp_52head,3,0.9305899996854632,197,24,single
er_golgi_cop-ii_sec23a,multitab_pilot,3,0.925375445438832,197,24,single
er_golgi_cop-ii_sec23a,midas_ops,3,0.8566229419396088,197,24,single
er_golgi_cop-ii_sec23a,scpair_ops,3,0.9210736035162992,197,24,single
er_golgi_cop-ii_sec23a,ridge,4,0.9265579311561228,222,24,single
er_golgi_cop-ii_sec23a,gbdt,4,0.9402101487898196,222,24,single
er_golgi_cop-ii_sec23a,catboost_multirmse,4,0.9289816028136932,222,24,single
er_golgi_cop-ii_sec23a,mlp,4,0.9429616616146604,222,24,single
er_golgi_cop-ii_sec23a,tabm_specialists,4,0.9400192482767974,222,24,single
er_golgi_cop-ii_sec23a,scbutterfly_ops_b,4,0.8570607384858177,222,24,single
er_golgi_cop-ii_sec23a,resmlp_52head,4,0.9395517660654696,222,24,single
er_golgi_cop-ii_sec23a,multitab_pilot,4,0.932313014185997,222,24,single
