reporter_slug,endpoint_index,endpoint_name,fold,common_control_scale,fold_target_scale,fold_to_common_factor
actin_filament_fastact_spy555_live_cell_dye,5,op_mcherry_intensity_min_max,4,29.956454539492253,36.70480728149414,1.2252720772782169
actin_filament_fastact_spy555_live_cell_dye,6,op_mcherry_intensity_max_mean,4,26.909229403911443,29.43600845336914,1.093900089502021
actin_filament_fastact_spy555_live_cell_dye,7,op_mcherry_intensity_max_median,4,20.88990102986405,25.855913162231445,1.2377231048279271
actin_filament_fastact_spy555_live_cell_dye,8,op_mcherry_intensity_max_std,4,37.972860337358455,40.469970703125,1.0657603968619092
actin_filament_fastact_spy555_live_cell_dye,9,op_mcherry_intensity_max_sum,4,8593.878635796495,10553.2451171875,1.2279955959849795
actin_filament_fastact_spy555_live_cell_dye,10,op_mcherry_intensity_max_min,4,14.26276485278103,17.63908576965332,1.236722749882114
actin_filament_fastact_spy555_live_cell_dye,11,op_mcherry_intensity_max_max,4,227.19059848134987,235.4724884033203,1.0364534887329429
actin_filament_fastact_spy555_live_cell_dye,12,op_mcherry_intensity_mean_mean,4,17.968887380156495,22.527725219726562,1.2537072965688743
actin_filament_fastact_spy555_live_cell_dye,13,op_mcherry_intensity_mean_median,4,17.719788550517244,22.994659423828125,1.2976824953792638
actin_filament_fastact_spy555_live_cell_dye,14,op_mcherry_intensity_mean_std,4,11.9999854935072,12.744572639465332,1.0620490038392967
actin_filament_fastact_spy555_live_cell_dye,15,op_mcherry_intensity_mean_sum,4,6846.637529706895,8588.2890625,1.254380566407415
actin_filament_fastact_spy555_live_cell_dye,16,op_mcherry_intensity_mean_min,4,12.492153464846488,16.254146575927734,1.3011484866614609
actin_filament_fastact_spy555_live_cell_dye,17,op_mcherry_intensity_mean_max,4,78.86930125412454,81.92427825927734,1.0387346782154108
actin_filament_fastact_spy555_live_cell_dye,18,op_mcherry_intensity_range_mean,4,17.61032291558043,19.30910301208496,1.0964650168340506
actin_filament_fastact_spy555_live_cell_dye,19,op_mcherry_intensity_range_median,4,7.079561041682002,7.591162204742432,1.0722645316635169
actin_filament_fastact_spy555_live_cell_dye,20,op_mcherry_intensity_range_std,4,37.62843731613919,40.26097106933594,1.0699612830338725
actin_filament_fastact_spy555_live_cell_dye,21,op_mcherry_intensity_range_sum,4,2981.9450459618624,3465.3505859375,1.162110814426397
actin_filament_fastact_spy555_live_cell_dye,22,op_mcherry_intensity_range_min,4,4.628995753076006,4.357119083404541,0.9412665977300151
actin_filament_fastact_spy555_live_cell_dye,23,op_mcherry_intensity_range_max,4,221.79383311168698,233.0865478515625,1.050915368481814
plasma_membrane_slc3a2,0,op_gfp_intensity_min_mean,0,12.83048628714997,13.239039421081543,1.0318423732965405
plasma_membrane_slc3a2,1,op_gfp_intensity_min_median,0,12.731770309556152,13.140704154968262,1.0321191661072595
plasma_membrane_slc3a2,2,op_gfp_intensity_min_std,0,4.577914149873392,4.411913871765137,0.9637388835452831
plasma_membrane_slc3a2,3,op_gfp_intensity_min_sum,0,531.8720020004836,605.4061279296875,1.1382553051347437
plasma_membrane_slc3a2,4,op_gfp_intensity_min_min,0,11.316078441400403,11.533438682556152,1.019208088940116
plasma_membrane_slc3a2,5,op_gfp_intensity_min_max,0,17.966688621110436,18.323883056640625,1.0198809275912142
plasma_membrane_slc3a2,6,op_gfp_intensity_max_mean,0,27.224265452371863,28.072021484375,1.0311397210509228
plasma_membrane_slc3a2,7,op_gfp_intensity_max_median,0,25.624919401438973,26.322715759277344,1.0272311630294995
plasma_membrane_slc3a2,8,op_gfp_intensity_max_std,0,17.800496143291166,17.745399475097656,0.996904767836245
plasma_membrane_slc3a2,9,op_gfp_intensity_max_sum,0,736.5934711193515,837.2846069335938,1.1366983821635408
plasma_membrane_slc3a2,10,op_gfp_intensity_max_min,0,18.92728158135783,19.701906204223633,1.0409263538208657
plasma_membrane_slc3a2,11,op_gfp_intensity_max_max,0,49.42353750556037,51.54963302612305,1.04301787423297
plasma_membrane_slc3a2,12,op_gfp_intensity_mean_mean,0,17.934984104802673,18.62386131286621,1.0384096915859027
plasma_membrane_slc3a2,13,op_gfp_intensity_mean_median,0,17.98905692644727,18.621976852416992,1.0351836079321763
plasma_membrane_slc3a2,14,op_gfp_intensity_mean_std,0,6.09702293383466,6.0913214683532715,0.9990648771468861
plasma_membrane_slc3a2,15,op_gfp_intensity_mean_sum,0,625.7213910247447,711.6027221679688,1.1372517103859532
plasma_membrane_slc3a2,16,op_gfp_intensity_mean_min,0,15.348938372765213,15.785100936889648,1.0284164646134974
plasma_membrane_slc3a2,17,op_gfp_intensity_mean_max,0,23.581774592499066,24.601089477539062,1.0432246895178203
plasma_membrane_slc3a2,18,op_gfp_intensity_range_mean,0,17.33510714444659,17.585002899169922,1.01441558754965
plasma_membrane_slc3a2,19,op_gfp_intensity_range_median,0,15.895061126769063,16.029508590698242,1.0084584427110352
plasma_membrane_slc3a2,20,op_gfp_intensity_range_std,0,18.689144883961685,18.697608947753906,1.0004528866272253
plasma_membrane_slc3a2,21,op_gfp_intensity_range_sum,0,219.75903613461503,247.21034240722656,1.1249154835926567
plasma_membrane_slc3a2,22,op_gfp_intensity_range_min,0,9.174221679675556,9.550296783447266,1.0409925895517502
plasma_membrane_slc3a2,23,op_gfp_intensity_range_max,0,43.16677879828113,44.94758605957031,1.0412541151057604
plasma_membrane_slc3a2,0,op_gfp_intensity_min_mean,1,12.83048628714997,13.296981811523438,1.0363583666225242
plasma_membrane_slc3a2,1,op_gfp_intensity_min_median,1,12.731770309556152,13.211921691894531,1.0377128530176192
plasma_membrane_slc3a2,2,op_gfp_intensity_min_std,1,4.577914149873392,4.505815505981445,0.9842507654072237
plasma_membrane_slc3a2,3,op_gfp_intensity_min_sum,1,531.8720020004836,605.4182739257812,1.1382781414488345
plasma_membrane_slc3a2,4,op_gfp_intensity_min_min,1,11.316078441400403,11.555654525756836,1.0211712993681568
plasma_membrane_slc3a2,5,op_gfp_intensity_min_max,1,17.966688621110436,18.443037033081055,1.0265128662279437
plasma_membrane_slc3a2,6,op_gfp_intensity_max_mean,1,27.224265452371863,28.231943130493164,1.037013952860701
plasma_membrane_slc3a2,7,op_gfp_intensity_max_median,1,25.624919401438973,26.446487426757812,1.0320612920746477
plasma_membrane_slc3a2,8,op_gfp_intensity_max_std,1,17.800496143291166,17.9100284576416,1.0061533292931117
plasma_membrane_slc3a2,9,op_gfp_intensity_max_sum,1,736.5934711193515,837.1715087890625,1.1365448400144917
plasma_membrane_slc3a2,10,op_gfp_intensity_max_min,1,18.92728158135783,19.72403907775879,1.0420957173895335
plasma_membrane_slc3a2,11,op_gfp_intensity_max_max,1,49.42353750556037,51.79702377319336,1.0480233991216426
plasma_membrane_slc3a2,12,op_gfp_intensity_mean_mean,1,17.934984104802673,18.709197998046875,1.0431678048176736
plasma_membrane_slc3a2,13,op_gfp_intensity_mean_median,1,17.98905692644727,18.699670791625977,1.039502563590978
plasma_membrane_slc3a2,14,op_gfp_intensity_mean_std,1,6.09702293383466,6.166647911071777,1.0114195039107927
plasma_membrane_slc3a2,15,op_gfp_intensity_mean_sum,1,625.7213910247447,711.5689086914062,1.1371976711968708
plasma_membrane_slc3a2,16,op_gfp_intensity_mean_min,1,15.348938372765213,15.841626167297363,1.0320991447464773
plasma_membrane_slc3a2,17,op_gfp_intensity_mean_max,1,23.581774592499066,24.763622283935547,1.0501169955128147
plasma_membrane_slc3a2,18,op_gfp_intensity_range_mean,1,17.33510714444659,17.681419372558594,1.0199775072185204
plasma_membrane_slc3a2,19,op_gfp_intensity_range_median,1,15.895061126769063,16.068374633789062,1.0109036074562885
plasma_membrane_slc3a2,20,op_gfp_intensity_range_std,1,18.689144883961685,18.890174865722656,1.010756510424053
plasma_membrane_slc3a2,21,op_gfp_intensity_range_sum,1,219.75903613461503,247.14346313476562,1.1246111535699312
plasma_membrane_slc3a2,22,op_gfp_intensity_range_min,1,9.174221679675556,9.47164535522461,1.03241949954272
plasma_membrane_slc3a2,23,op_gfp_intensity_range_max,1,43.16677879828113,45.14176940917969,1.045752559395912
plasma_membrane_slc3a2,0,op_gfp_intensity_min_mean,2,12.83048628714997,13.284037590026855,1.035349502172114
plasma_membrane_slc3a2,1,op_gfp_intensity_min_median,2,12.731770309556152,13.215938568115234,1.0380283532287475
plasma_membrane_slc3a2,2,op_gfp_intensity_min_std,2,4.577914149873392,4.513278007507324,0.9858808749465398
plasma_membrane_slc3a2,3,op_gfp_intensity_min_sum,2,531.8720020004836,618.9312744140625,1.1636846310505733
plasma_membrane_slc3a2,4,op_gfp_intensity_min_min,2,11.316078441400403,11.55622386932373,1.0212216121659907
plasma_membrane_slc3a2,5,op_gfp_intensity_min_max,2,17.966688621110436,18.43255043029785,1.025929197027439
plasma_membrane_slc3a2,6,op_gfp_intensity_max_mean,2,27.224265452371863,28.21452522277832,1.036374159374066
plasma_membrane_slc3a2,7,op_gfp_intensity_max_median,2,25.624919401438973,26.46708106994629,1.0328649489707282
plasma_membrane_slc3a2,8,op_gfp_intensity_max_std,2,17.800496143291166,17.805944442749023,1.0003060757078903
plasma_membrane_slc3a2,9,op_gfp_intensity_max_sum,2,736.5934711193515,854.3677368164062,1.159890455610584
plasma_membrane_slc3a2,10,op_gfp_intensity_max_min,2,18.92728158135783,19.81114959716797,1.046698096185175
plasma_membrane_slc3a2,11,op_gfp_intensity_max_max,2,49.42353750556037,51.60624694824219,1.0441633592584556
plasma_membrane_slc3a2,12,op_gfp_intensity_mean_mean,2,17.934984104802673,18.70009994506836,1.0426605251387315
plasma_membrane_slc3a2,13,op_gfp_intensity_mean_median,2,17.98905692644727,18.698179244995117,1.0394196494817527
plasma_membrane_slc3a2,14,op_gfp_intensity_mean_std,2,6.09702293383466,6.095948696136475,0.9998238094706476
plasma_membrane_slc3a2,15,op_gfp_intensity_mean_sum,2,625.7213910247447,726.7603149414062,1.1614758986442673
plasma_membrane_slc3a2,16,op_gfp_intensity_mean_min,2,15.348938372765213,15.881903648376465,1.0347232663698052
plasma_membrane_slc3a2,17,op_gfp_intensity_mean_max,2,23.581774592499066,24.65885353088379,1.0456742105713843
plasma_membrane_slc3a2,18,op_gfp_intensity_range_mean,2,17.33510714444659,17.686391830444336,1.0202643504346776
plasma_membrane_slc3a2,19,op_gfp_intensity_range_median,2,15.895061126769063,16.1060733795166,1.0132753344617322
plasma_membrane_slc3a2,20,op_gfp_intensity_range_std,2,18.689144883961685,18.823341369628906,1.007180450817864
plasma_membrane_slc3a2,21,op_gfp_intensity_range_sum,2,219.75903613461503,250.65538024902344,1.1405919167550527
plasma_membrane_slc3a2,22,op_gfp_intensity_range_min,2,9.174221679675556,9.577214241027832,1.043926621289854
plasma_membrane_slc3a2,23,op_gfp_intensity_range_max,2,43.16677879828113,44.987972259521484,1.0421897003190999
plasma_membrane_slc3a2,0,op_gfp_intensity_min_mean,3,12.83048628714997,13.162163734436035,1.0258507308190064
plasma_membrane_slc3a2,1,op_gfp_intensity_min_median,3,12.731770309556152,13.088659286499023,1.0280313709928461
plasma_membrane_slc3a2,2,op_gfp_intensity_min_std,3,4.577914149873392,4.4157233238220215,0.964571020612989
plasma_membrane_slc3a2,3,op_gfp_intensity_min_sum,3,531.8720020004836,622.8607788085938,1.1710726950579877
plasma_membrane_slc3a2,4,op_gfp_intensity_min_min,3,11.316078441400403,11.474499702453613,1.0139996609137683
plasma_membrane_slc3a2,5,op_gfp_intensity_min_max,3,17.966688621110436,18.198087692260742,1.012879338871517
plasma_membrane_slc3a2,6,op_gfp_intensity_max_mean,3,27.224265452371863,27.79463768005371,1.0209508766611057
plasma_membrane_slc3a2,7,op_gfp_intensity_max_median,3,25.624919401438973,26.036588668823242,1.0160651926718314
plasma_membrane_slc3a2,8,op_gfp_intensity_max_std,3,17.800496143291166,17.454004287719727,0.9805347079776746
plasma_membrane_slc3a2,9,op_gfp_intensity_max_sum,3,736.5934711193515,858.5936889648438,1.1656276122840143
plasma_membrane_slc3a2,10,op_gfp_intensity_max_min,3,18.92728158135783,19.566144943237305,1.0337535720136755
plasma_membrane_slc3a2,11,op_gfp_intensity_max_max,3,49.42353750556037,50.85482406616211,1.0289596138366404
plasma_membrane_slc3a2,12,op_gfp_intensity_mean_mean,3,17.934984104802673,18.485998153686523,1.0307228624047846
plasma_membrane_slc3a2,13,op_gfp_intensity_mean_median,3,17.98905692644727,18.497800827026367,1.0282807432684895
plasma_membrane_slc3a2,14,op_gfp_intensity_mean_std,3,6.09702293383466,5.956533908843994,0.9769577666813356
plasma_membrane_slc3a2,15,op_gfp_intensity_mean_sum,3,625.7213910247447,730.8772583007812,1.1680554137742083
plasma_membrane_slc3a2,16,op_gfp_intensity_mean_min,3,15.348938372765213,15.711758613586426,1.0236381326193214
plasma_membrane_slc3a2,17,op_gfp_intensity_mean_max,3,23.581774592499066,24.308853149414062,1.030832224015332
plasma_membrane_slc3a2,18,op_gfp_intensity_range_mean,3,17.33510714444659,17.36789321899414,1.0018913107530492
plasma_membrane_slc3a2,19,op_gfp_intensity_range_median,3,15.895061126769063,15.793846130371094,0.9936322990147227
plasma_membrane_slc3a2,20,op_gfp_intensity_range_std,3,18.689144883961685,18.488048553466797,0.9892399394545086
plasma_membrane_slc3a2,21,op_gfp_intensity_range_sum,3,219.75903613461503,250.74330139160156,1.1409919965157058
plasma_membrane_slc3a2,22,op_gfp_intensity_range_min,3,9.174221679675556,9.434405326843262,1.0283602965191165
plasma_membrane_slc3a2,23,op_gfp_intensity_range_max,3,43.16677879828113,44.298423767089844,1.026215645464233
plasma_membrane_slc3a2,0,op_gfp_intensity_min_mean,4,12.83048628714997,13.078843116760254,1.0193567744863279
plasma_membrane_slc3a2,1,op_gfp_intensity_min_median,4,12.731770309556152,12.995352745056152,1.0207027325416138
plasma_membrane_slc3a2,2,op_gfp_intensity_min_std,4,4.577914149873392,4.334868431091309,0.9469090701954721
plasma_membrane_slc3a2,3,op_gfp_intensity_min_sum,4,531.8720020004836,615.8364868164062,1.157865961171324
plasma_membrane_slc3a2,4,op_gfp_intensity_min_min,4,11.316078441400403,11.427234649658203,1.0098228559331235
plasma_membrane_slc3a2,5,op_gfp_intensity_min_max,4,17.966688621110436,18.044824600219727,1.0043489360091364
plasma_membrane_slc3a2,6,op_gfp_intensity_max_mean,4,27.224265452371863,27.571760177612305,1.0127641543111006
plasma_membrane_slc3a2,7,op_gfp_intensity_max_median,4,25.624919401438973,25.831188201904297,1.008049539482795
plasma_membrane_slc3a2,8,op_gfp_intensity_max_std,4,17.800496143291166,17.309513092041016,0.9724174513284453
plasma_membrane_slc3a2,9,op_gfp_intensity_max_sum,4,736.5934711193515,849.2510986328125,1.1529441027250251
plasma_membrane_slc3a2,10,op_gfp_intensity_max_min,4,18.92728158135783,19.447654724121094,1.027493284787172
plasma_membrane_slc3a2,11,op_gfp_intensity_max_max,4,49.42353750556037,50.636844635009766,1.0245491761756813
plasma_membrane_slc3a2,12,op_gfp_intensity_mean_mean,4,17.934984104802673,18.35489845275879,1.023413143022729
plasma_membrane_slc3a2,13,op_gfp_intensity_mean_median,4,17.98905692644727,18.370494842529297,1.0212038862093566
plasma_membrane_slc3a2,14,op_gfp_intensity_mean_std,4,6.09702293383466,5.938538074493408,0.9740061894040516
plasma_membrane_slc3a2,15,op_gfp_intensity_mean_sum,4,625.7213910247447,722.738037109375,1.1550476737350246
plasma_membrane_slc3a2,16,op_gfp_intensity_mean_min,4,15.348938372765213,15.605764389038086,1.0167324938074271
plasma_membrane_slc3a2,17,op_gfp_intensity_mean_max,4,23.581774592499066,24.176036834716797,1.0252000645620094
plasma_membrane_slc3a2,18,op_gfp_intensity_range_mean,4,17.33510714444659,17.21117401123047,0.992850743166256
plasma_membrane_slc3a2,19,op_gfp_intensity_range_median,4,15.895061126769063,15.656584739685059,0.9849968247884002
plasma_membrane_slc3a2,20,op_gfp_intensity_range_std,4,18.689144883961685,18.273033142089844,0.9777351107043463
plasma_membrane_slc3a2,21,op_gfp_intensity_range_sum,4,219.75903613461503,248.4368133544922,1.1304964643288222
plasma_membrane_slc3a2,22,op_gfp_intensity_range_min,4,9.174221679675556,9.367055892944336,1.021019136009759
plasma_membrane_slc3a2,23,op_gfp_intensity_range_max,4,43.16677879828113,44.14130401611328,1.0225758151282522
clathrin_vesicles_clta,0,op_gfp_intensity_min_mean,0,4.052710938991023,4.397183895111084,1.084998155877809
clathrin_vesicles_clta,1,op_gfp_intensity_min_median,0,4.245121806966763,4.6190571784973145,1.0880858991883056
clathrin_vesicles_clta,2,op_gfp_intensity_min_std,0,1.0694109210806872,1.1060632467269897,1.0342733788516614
clathrin_vesicles_clta,3,op_gfp_intensity_min_sum,0,4987.938978186486,6724.98193359375,1.348248637965258
clathrin_vesicles_clta,4,op_gfp_intensity_min_min,0,2.856383259537059,3.2415599822998047,1.1348477034644056
clathrin_vesicles_clta,5,op_gfp_intensity_min_max,0,6.806108920915399,6.821008682250977,1.0021891746824372
clathrin_vesicles_clta,6,op_gfp_intensity_max_mean,0,5.511323371640437,5.883810520172119,1.067585790819023
clathrin_vesicles_clta,7,op_gfp_intensity_max_median,0,5.710274895385398,6.131554126739502,1.0737756481206446
clathrin_vesicles_clta,8,op_gfp_intensity_max_std,0,1.9728811921851257,2.0129058361053467,1.0202874071073131
clathrin_vesicles_clta,9,op_gfp_intensity_max_sum,0,5932.815491827049,8004.7646484375,1.349235394133651
clathrin_vesicles_clta,10,op_gfp_intensity_max_min,0,3.8611475083148243,4.18727445602417,1.0844637370126482
clathrin_vesicles_clta,11,op_gfp_intensity_max_max,0,20.559754601667077,20.428483963012695,0.9936151651030048
clathrin_vesicles_clta,12,op_gfp_intensity_mean_mean,0,4.763676940477046,5.122748374938965,1.0753769491400398
clathrin_vesicles_clta,13,op_gfp_intensity_mean_median,0,5.033604724232692,5.433499813079834,1.0794450718233741
clathrin_vesicles_clta,14,op_gfp_intensity_mean_std,0,1.2448835297232903,1.291940450668335,1.037800259880942
clathrin_vesicles_clta,15,op_gfp_intensity_mean_sum,0,5453.780418561634,7356.044921875,1.3487974134123764
clathrin_vesicles_clta,16,op_gfp_intensity_mean_min,0,3.2779723669629646,3.5860280990600586,1.09397752561975
clathrin_vesicles_clta,17,op_gfp_intensity_mean_max,0,9.018807245983444,9.129130363464355,1.0122325618534584
clathrin_vesicles_clta,18,op_gfp_intensity_range_mean,0,1.716060029764761,1.7760108709335327,1.03493516551224
clathrin_vesicles_clta,19,op_gfp_intensity_range_median,0,1.4478726040932075,1.491090178489685,1.0298490172921977
clathrin_vesicles_clta,20,op_gfp_intensity_range_std,0,1.8417270767200795,1.873139500617981,1.0170559602967035
clathrin_vesicles_clta,21,op_gfp_intensity_range_sum,0,954.3353631332113,1290.32177734375,1.3520632548996718
clathrin_vesicles_clta,22,op_gfp_intensity_range_min,0,1.270408801697517,1.2091257572174072,0.9517611619203019
clathrin_vesicles_clta,23,op_gfp_intensity_range_max,0,18.927344666552305,18.98797607421875,1.0032033763179466
clathrin_vesicles_clta,0,op_gfp_intensity_min_mean,1,4.052710938991023,4.41304874420166,1.0889127822425815
clathrin_vesicles_clta,1,op_gfp_intensity_min_median,1,4.245121806966763,4.636507987976074,1.0921966904146305
clathrin_vesicles_clta,2,op_gfp_intensity_min_std,1,1.0694109210806872,1.1093521118164062,1.0373487776759907
clathrin_vesicles_clta,3,op_gfp_intensity_min_sum,1,4987.938978186486,6721.23095703125,1.3474966286526133
clathrin_vesicles_clta,4,op_gfp_intensity_min_min,1,2.856383259537059,3.2499606609344482,1.137788722883489
clathrin_vesicles_clta,5,op_gfp_intensity_min_max,1,6.806108920915399,6.85640287399292,1.007389531031889
clathrin_vesicles_clta,6,op_gfp_intensity_max_mean,1,5.511323371640437,5.910465717315674,1.072422233057327
clathrin_vesicles_clta,7,op_gfp_intensity_max_median,1,5.710274895385398,6.15415620803833,1.077733790541615
clathrin_vesicles_clta,8,op_gfp_intensity_max_std,1,1.9728811921851257,2.0350255966186523,1.0314993141399948
clathrin_vesicles_clta,9,op_gfp_intensity_max_sum,1,5932.815491827049,7998.19384765625,1.3481278591377792
clathrin_vesicles_clta,10,op_gfp_intensity_max_min,1,3.8611475083148243,4.2122087478637695,1.090921478341076
clathrin_vesicles_clta,11,op_gfp_intensity_max_max,1,20.559754601667077,20.565980911254883,1.0003028396840545
clathrin_vesicles_clta,12,op_gfp_intensity_mean_mean,1,4.763676940477046,5.143237113952637,1.0796779836706518
clathrin_vesicles_clta,13,op_gfp_intensity_mean_median,1,5.033604724232692,5.453681945800781,1.083454550879961
clathrin_vesicles_clta,14,op_gfp_intensity_mean_std,1,1.2448835297232903,1.2977436780929565,1.0424619228285685
clathrin_vesicles_clta,15,op_gfp_intensity_mean_sum,1,5453.780418561634,7350.89892578125,1.3478538484539788
clathrin_vesicles_clta,16,op_gfp_intensity_mean_min,1,3.2779723669629646,3.608144521713257,1.1007245082594141
clathrin_vesicles_clta,17,op_gfp_intensity_mean_max,1,9.018807245983444,9.191594123840332,1.01915850656791
clathrin_vesicles_clta,18,op_gfp_intensity_range_mean,1,1.716060029764761,1.7935521602630615,1.0451570045069596
clathrin_vesicles_clta,19,op_gfp_intensity_range_median,1,1.4478726040932075,1.5124768018722534,1.044620084388921
clathrin_vesicles_clta,20,op_gfp_intensity_range_std,1,1.8417270767200795,1.9004395008087158,1.0318790035889558
clathrin_vesicles_clta,21,op_gfp_intensity_range_sum,1,954.3353631332113,1287.556884765625,1.3491660631105638
clathrin_vesicles_clta,22,op_gfp_intensity_range_min,1,1.270408801697517,1.2076642513275146,0.9506107401915326
clathrin_vesicles_clta,23,op_gfp_intensity_range_max,1,18.927344666552305,19.095205307006836,1.0088686840870589
clathrin_vesicles_clta,0,op_gfp_intensity_min_mean,2,4.052710938991023,4.424217700958252,1.091668704617685
clathrin_vesicles_clta,1,op_gfp_intensity_min_median,2,4.245121806966763,4.6433281898498535,1.093803287865518
clathrin_vesicles_clta,2,op_gfp_intensity_min_std,2,1.0694109210806872,1.118853211402893,1.0462332012396527
clathrin_vesicles_clta,3,op_gfp_intensity_min_sum,2,4987.938978186486,6700.51318359375,1.343343054695894
clathrin_vesicles_clta,4,op_gfp_intensity_min_min,2,2.856383259537059,3.267716646194458,1.1440049703708404
clathrin_vesicles_clta,5,op_gfp_intensity_min_max,2,6.806108920915399,6.8667097091674805,1.0089038816387221
clathrin_vesicles_clta,6,op_gfp_intensity_max_mean,2,5.511323371640437,5.9248199462890625,1.075026730744262
clathrin_vesicles_clta,7,op_gfp_intensity_max_median,2,5.710274895385398,6.163516044616699,1.0793729124315146
clathrin_vesicles_clta,8,op_gfp_intensity_max_std,2,1.9728811921851257,2.0471339225769043,1.0376366963636252
clathrin_vesicles_clta,9,op_gfp_intensity_max_sum,2,5932.815491827049,7973.3017578125,1.343932196913319
clathrin_vesicles_clta,10,op_gfp_intensity_max_min,2,3.8611475083148243,4.204528331756592,1.0889323245750935
clathrin_vesicles_clta,11,op_gfp_intensity_max_max,2,20.559754601667077,20.597034454345703,1.001813244048915
clathrin_vesicles_clta,12,op_gfp_intensity_mean_mean,2,4.763676940477046,5.15475606918335,1.0820960643622362
clathrin_vesicles_clta,13,op_gfp_intensity_mean_median,2,5.033604724232692,5.461663722991943,1.0850402489290623
clathrin_vesicles_clta,14,op_gfp_intensity_mean_std,2,1.2448835297232903,1.305019497871399,1.0483065015419357
clathrin_vesicles_clta,15,op_gfp_intensity_mean_sum,2,5453.780418561634,7328.00341796875,1.3436557498773334
clathrin_vesicles_clta,16,op_gfp_intensity_mean_min,2,3.2779723669629646,3.610520601272583,1.101449370855351
clathrin_vesicles_clta,17,op_gfp_intensity_mean_max,2,9.018807245983444,9.195287704467773,1.0195680485978815
clathrin_vesicles_clta,18,op_gfp_intensity_range_mean,2,1.716060029764761,1.8028467893600464,1.0505732655559736
clathrin_vesicles_clta,19,op_gfp_intensity_range_median,2,1.4478726040932075,1.5161967277526855,1.0471893200177436
clathrin_vesicles_clta,20,op_gfp_intensity_range_std,2,1.8417270767200795,1.9156384468078613,1.0401315542471201
clathrin_vesicles_clta,21,op_gfp_intensity_range_sum,2,954.3353631332113,1283.169189453125,1.344568418003822
clathrin_vesicles_clta,22,op_gfp_intensity_range_min,2,1.270408801697517,1.202629566192627,0.9466476968560643
clathrin_vesicles_clta,23,op_gfp_intensity_range_max,2,18.927344666552305,19.132286071777344,1.0108277948563595
clathrin_vesicles_clta,0,op_gfp_intensity_min_mean,3,4.052710938991023,4.4100189208984375,1.0881651781452666
clathrin_vesicles_clta,1,op_gfp_intensity_min_median,3,4.245121806966763,4.631138324737549,1.0909317883734893
clathrin_vesicles_clta,2,op_gfp_intensity_min_std,3,1.0694109210806872,1.1238243579864502,1.0508816918110166
clathrin_vesicles_clta,3,op_gfp_intensity_min_sum,3,4987.938978186486,6740.015625,1.35126264665141
clathrin_vesicles_clta,4,op_gfp_intensity_min_min,3,2.856383259537059,3.2639808654785156,1.1426970994107832
clathrin_vesicles_clta,5,op_gfp_intensity_min_max,3,6.806108920915399,6.8623948097229,1.008269907146877
clathrin_vesicles_clta,6,op_gfp_intensity_max_mean,3,5.511323371640437,5.896177768707275,1.0698297615863335
clathrin_vesicles_clta,7,op_gfp_intensity_max_median,3,5.710274895385398,6.142016887664795,1.0756079173400737
clathrin_vesicles_clta,8,op_gfp_intensity_max_std,3,1.9728811921851257,2.0158932209014893,1.0218016314853324
clathrin_vesicles_clta,9,op_gfp_intensity_max_sum,3,5932.815491827049,8022.740234375,1.3522652517050289
clathrin_vesicles_clta,10,op_gfp_intensity_max_min,3,3.8611475083148243,4.178778171539307,1.0822632811982649
clathrin_vesicles_clta,11,op_gfp_intensity_max_max,3,20.559754601667077,20.470138549804688,0.9956411905881832
clathrin_vesicles_clta,12,op_gfp_intensity_mean_mean,3,4.763676940477046,5.134069442749023,1.0777534889330438
clathrin_vesicles_clta,13,op_gfp_intensity_mean_median,3,5.033604724232692,5.442272186279297,1.0811878334584368
clathrin_vesicles_clta,14,op_gfp_intensity_mean_std,3,1.2448835297232903,1.2955611944198608,1.04070875988522
clathrin_vesicles_clta,15,op_gfp_intensity_mean_sum,3,5453.780418561634,7372.1630859375,1.3517528246730943
clathrin_vesicles_clta,16,op_gfp_intensity_mean_min,3,3.2779723669629646,3.5917088985443115,1.0957105480031923
clathrin_vesicles_clta,17,op_gfp_intensity_mean_max,3,9.018807245983444,9.149795532226562,1.0145239035130122
clathrin_vesicles_clta,18,op_gfp_intensity_range_mean,3,1.716060029764761,1.7810564041137695,1.0378753500586564
clathrin_vesicles_clta,19,op_gfp_intensity_range_median,3,1.4478726040932075,1.5020337104797363,1.0374073701190372
clathrin_vesicles_clta,20,op_gfp_intensity_range_std,3,1.8417270767200795,1.8800948858261108,1.0208325161697467
clathrin_vesicles_clta,21,op_gfp_intensity_range_sum,3,954.3353631332113,1293.038330078125,1.354909793799222
clathrin_vesicles_clta,22,op_gfp_intensity_range_min,3,1.270408801697517,1.2047842741012573,0.9483437713052898
clathrin_vesicles_clta,23,op_gfp_intensity_range_max,3,18.927344666552305,18.998493194580078,1.0037590337831965
clathrin_vesicles_clta,0,op_gfp_intensity_min_mean,4,4.052710938991023,4.390911102294922,1.0834503541938025
clathrin_vesicles_clta,1,op_gfp_intensity_min_median,4,4.245121806966763,4.609499931335449,1.0858345510300076
clathrin_vesicles_clta,2,op_gfp_intensity_min_std,4,1.0694109210806872,1.120556354522705,1.047825800572836
clathrin_vesicles_clta,3,op_gfp_intensity_min_sum,4,4987.938978186486,6640.04931640625,1.3312210404828244
clathrin_vesicles_clta,4,op_gfp_intensity_min_min,4,2.856383259537059,3.249751091003418,1.1377153539018126
clathrin_vesicles_clta,5,op_gfp_intensity_min_max,4,6.806108920915399,6.8388352394104,1.0048083741937235
